model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,41,41,41,0,3.839102,2.098568,0.707317,1.324789,72.926829,0.483032,0.581667,0.397213,0.397213,0.184454,0.0,0.184454,0.707317,0.609756,0.121951,0.219512,1.0,5.555556,5.32,2.0,3,38
turtle_soup,valid,43,43,43,0,3.300359,1.716287,0.534884,1.789515,74.186047,0.184743,0.307507,0.105747,0.105747,0.20176,0.0,0.20176,0.534884,0.511628,0.232558,0.44186,1.0,4.526316,2.636364,1.6,3,35
