model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,17,17,17,0,3.178091,2.442512,0.470588,1.929353,73.529412,0.018233,0.365087,0.26743,0.26743,0.090455,0.007202,0.097657,0.470588,0.529412,0.294118,0.470588,1.0,3.5,4.888889,8.0,2,14
turtle_soup,short,7,7,7,0,4.970277,2.601863,0.142857,2.768947,77.142857,-0.728156,0.128987,-0.00053,-0.00053,0.141948,-0.012431,0.129517,0.142857,0.428571,0.142857,0.857143,1.0,2.833333,1.666667,1.0,3,5
