model_family,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict,291,291,280,9,6.224314,3.512161,0.333333,3.777754,66.058419,0.175986,0.333333,0.443299,0.250859,0.580756,1.695804,2.87574,2.55814,4.191781,0,188
