model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,62,62,62,0,4.099452,2.714746,0.467742,2.746731,77.096774,0.565998,0.518611,0.379629,0.379629,0.1328,0.006182,0.138982,0.467742,0.645161,0.290323,0.419355,1.0,3.884615,3.7,4.722222,9,43
turtle_soup,short,53,53,53,0,3.388137,2.690852,0.471698,2.380466,76.415094,-0.017929,0.350169,0.206454,0.206454,0.149292,-0.005577,0.143715,0.471698,0.528302,0.207547,0.490566,1.0,4.807692,1.464286,1.363636,8,39
