model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,33,33,33,0,5.238977,3.73571,0.181818,6.028053,90.0,0.508291,0.757576,0.569319,0.569319,0.187317,0.00094,0.188257,0.181818,0.878788,0.545455,0.69697,1.0,4.347826,1.586207,3.222222,13,0
turtle_soup,target_rr_below_2,70,70,70,0,3.290432,2.368282,0.657143,0.959271,70.0,0.218377,0.296149,0.174325,0.174325,0.120679,0.001146,0.121824,0.657143,0.442857,0.114286,0.314286,1.0,4.0,3.580645,4.75,1,70
turtle_soup,target_rr_below_3,12,12,12,0,2.5434,2.204792,0.166667,2.532276,80.0,0.173472,0.415198,0.290734,0.290734,0.126426,-0.001961,0.124464,0.166667,0.666667,0.25,0.583333,1.0,5.428571,4.0,1.333333,3,12
