model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,2467,2467,2467,0,4.887173,3.035085,0.248075,2.0,61.183624,-0.219,-0.078489,-0.540402,-0.540402,0.461914,0.248075,0.455209,0.248075,0.734901,1.0,3.260894,2.753339,4.259804,316,2467
turtle_soup,short,2467,2467,2467,0,5.279145,3.28655,0.261857,2.0,61.207945,-0.184683,-0.038513,-0.522624,-0.522624,0.484111,0.261857,0.472639,0.261857,0.72274,1.0,3.167695,2.605489,3.815789,316,2467
