model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
silver_bullet,long,35,35,34,0,2.481767,1.9138,0.314286,2.0,78.0,0.145457,0.052354,-1.284291,-1.284291,1.291208,0.007247,1.298455,0.314286,0.428571,0.314286,0.542857,1.4,9.368421,8.066667,13.909091,1,0
silver_bullet,short,37,37,34,0,2.442223,1.248441,0.162162,2.0,78.0,-0.268983,-0.170143,-1.672684,-1.672684,1.379795,0.000918,1.380713,0.162162,0.351351,0.162162,0.648649,1.297297,9.625,6.538462,6.333333,3,0
