model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,ADAUSDT,27,27,27,0,3.276518,2.414588,0.444444,2.528877,78.148148,0.392235,0.244877,0.101253,0.101253,0.14101,0.002613,0.143624,0.444444,0.518519,0.222222,0.518519,1.0,5.071429,3.428571,3.666667,1,17
turtle_soup,AVAXUSDT,27,27,27,0,6.883303,2.774765,0.333333,5.271245,80.0,0.79567,0.555556,0.434934,0.434934,0.12264,-0.002018,0.120621,0.333333,0.777778,0.296296,0.62963,1.0,3.470588,3.809524,2.0,6,15
turtle_soup,BNBUSDT,31,31,31,0,3.397381,2.602292,0.419355,2.371333,77.419355,0.39917,0.208658,0.045855,0.045855,0.168156,-0.005353,0.162803,0.419355,0.451613,0.225806,0.483871,1.0,3.733333,2.071429,2.0,5,22
turtle_soup,BTCUSDT,64,64,64,0,3.492889,1.638643,0.578125,1.571255,73.75,0.189194,0.342792,0.151911,0.151911,0.189034,0.001847,0.190881,0.578125,0.484375,0.09375,0.375,1.0,3.875,4.903226,2.166667,6,55
turtle_soup,DOGEUSDT,26,26,26,0,5.168951,2.122267,0.461538,2.423454,75.384615,0.585634,-0.074779,-0.248045,-0.248045,0.17109,0.002176,0.173266,0.461538,0.307692,0.153846,0.5,1.0,3.307692,1.25,1.75,1,20
turtle_soup,LINKUSDT,37,37,37,0,3.512612,2.543938,0.540541,2.185577,75.675676,0.284328,0.399121,0.275121,0.275121,0.126565,-0.002566,0.124,0.540541,0.594595,0.243243,0.432432,1.0,3.6875,2.227273,1.888889,4,30
turtle_soup,SOLUSDT,33,33,33,0,3.177162,2.572817,0.30303,2.947212,76.666667,-0.362204,0.185449,0.069389,0.069389,0.116274,-0.000213,0.11606,0.30303,0.454545,0.181818,0.666667,1.0,4.181818,1.533333,2.0,6,23
turtle_soup,XRPUSDT,22,22,22,0,6.208009,2.115775,0.272727,3.107258,80.0,-0.135934,0.274343,0.088822,0.088822,0.177253,0.008269,0.185521,0.272727,0.545455,0.227273,0.681818,1.0,5.2,2.833333,2.6,6,13
