model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,ADAUSDT,25,25,25,0,2.713385,2.227306,0.44,2.394427,77.6,0.225925,0.415873,0.301614,0.301614,0.112167,0.002092,0.11426,0.44,0.64,0.32,0.52,1.0,3.923077,1.8125,2.875,3,17
turtle_soup,AVAXUSDT,22,22,22,0,2.758244,2.569183,0.5,2.027116,76.818182,0.228401,0.380556,0.292452,0.292452,0.090226,-0.002122,0.088104,0.5,0.5,0.227273,0.454545,1.0,2.6,4.454545,10.8,2,17
turtle_soup,BNBUSDT,6,6,6,0,3.248693,0.668376,0.166667,3.315811,83.333333,-0.159166,-0.333333,-0.606617,-0.606617,0.273284,0.0,0.273284,0.166667,0.333333,0.166667,0.833333,1.0,2.0,1.0,1.0,1,2
turtle_soup,BTCUSDT,20,20,20,0,3.788684,4.015297,0.75,1.535259,73.0,0.781995,0.756623,0.551558,0.551558,0.207006,-0.001941,0.205065,0.75,0.8,0.45,0.2,1.0,10.75,2.4375,1.444444,0,18
turtle_soup,DOGEUSDT,31,31,31,0,4.120365,2.729843,0.516129,1.793149,75.483871,0.453415,0.423916,0.306384,0.306384,0.116729,0.000802,0.117531,0.516129,0.612903,0.225806,0.419355,1.0,5.461538,3.421053,5.285714,3,26
turtle_soup,LINKUSDT,21,21,21,0,3.031591,2.795639,0.52381,1.859083,74.285714,0.374016,0.519548,0.38682,0.38682,0.132491,0.000236,0.132728,0.52381,0.666667,0.238095,0.428571,1.0,3.555556,1.714286,3.2,2,17
turtle_soup,SOLUSDT,22,22,22,0,5.062469,2.63735,0.636364,2.433207,77.272727,0.900395,0.388445,0.246545,0.246545,0.142093,-0.000193,0.1419,0.636364,0.636364,0.318182,0.363636,1.0,3.375,2.642857,1.857143,1,16
turtle_soup,XRPUSDT,17,17,17,0,4.993655,2.699944,0.352941,3.647997,82.941176,0.920624,0.476039,0.335812,0.335812,0.144259,-0.004032,0.140227,0.352941,0.647059,0.411765,0.411765,1.0,3.428571,1.909091,3.857143,2,8
