model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,91,91,91,0,3.477048,2.476748,0.428571,2.431532,77.472527,0.453734,0.441065,0.309304,0.309304,0.132165,-0.000404,0.131761,0.428571,0.648352,0.285714,0.494505,1.0,4.155556,2.881356,5.0,11,63
turtle_soup,short,73,73,73,0,4.04153,2.728768,0.630137,1.972092,76.027397,0.567637,0.444588,0.301,0.301,0.144128,-0.000539,0.143588,0.630137,0.60274,0.315068,0.328767,1.0,4.041667,2.181818,2.347826,3,58
