model_family,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict,3955,3955,3903,35,5.627484,2.852476,0.316056,4.583385,47.127434,0.147065,0.316056,0.431858,0.270544,0.611125,1.180407,3.268101,2.237119,3.374766,0,2172
