event_id,model_name,symbol,timeframe,direction,detected_at,status,entry_low,entry_high,entry_price,invalidation,risk,score,reason,components_json,warning,skipped_reason,htf_bias,htf_confidence,htf_zone_type,htf_zone_low,htf_zone_high,htf_location,htf_allows_long,htf_allows_short,htf_objective_type,htf_objective_level,displacement_factor,has_displacement,swing_significance,fvg_status,fvg_fill_percent,source_fvg_direction,breach_time,breach_displacement_factor,ifvg_mean_threshold,source_zone_type,source_zone_time,fill_percent,fill_mode,ltf_mss_time,forward_bars,mfe,mae,mfe_r,mae_r,hit_0_5r,hit_1r,hit_2r,invalidated,bars_to_0_5r,bars_to_1r,bars_to_2r,bars_to_invalidation,future_high,future_low,hit_1r_before_invalidation,hit_2r_before_invalidation
12616d27954150cf,Entry Model 1,BTCUSDT,1h,long,1747332000000,triggered,103242.0,103601.2,103421.6,101869.1,1552.5,4,"HTF bullish discount/FVG context -> LTF SSL sweep, BOS, post-BOS FVG retest","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""body_ratio"": 0.716882, ""displacement_factor"": 0.953781, ""fvg_created_at"": 1747328400000, ""fvg_fill_percent"": 0.0, ""fvg_mitigated_at"": null, ""fvg_status"": ""open"", ""fvg_time"": 1747328400000, ""has_displacement"": true, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.55, ""htf_location"": ""discount"", ""htf_objective_level"": 105863.1, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_zone_high"": 102240.0, ""htf_zone_low"": 97700.0, ""htf_zone_type"": ""FVG"", ""range_expansion"": 1.375538, ""structure_time"": 1747324800000, ""structure_type"": ""BOS"", ""sweep_time"": 1747321200000, ""sweep_timestamp"": 1747321200000, ""swing_significance"": ""long""}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""1h"", ""raw_timestamp"": 1747332000000}",,,bullish,0.55,FVG,97700.0,102240.0,discount,True,False,swing_high,105863.1,0.953781,True,long,open,,,,,,,,,,,20,1018.5,921.6000000000058,0.6560386473429952,0.5936231884058009,True,False,False,False,8,,,,104440.1,102500.0,False,False
d9a8aa992b18894b,Entry Model 2,BTCUSDT,1h,long,1747332000000,triggered,103159.0,103442.6,103300.8,101869.1,1431.699999999997,4,"HTF bullish discount/FVG context -> LTF SSL sweep, IFVG inversion retest","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""breach_displacement_factor"": 0.7037812358736557, ""breach_time"": 1747324800000, ""candidate_kind"": ""IFVG"", ""has_displacement"": true, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.55, ""htf_location"": ""discount"", ""htf_objective_level"": 105863.1, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_zone_high"": 102240.0, ""htf_zone_low"": 97700.0, ""htf_zone_type"": ""FVG"", ""ifvg_mean_threshold"": 103300.8, ""invalidated_at"": 1747324800000, ""retest_at"": null, ""source_direction"": ""bearish"", ""source_fvg_direction"": ""bearish"", ""source_fvg_time"": 1747274400000, ""sweep_time"": 1747321200000, ""swing_significance"": ""long""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""1h"", ""raw_timestamp"": 1747332000000}",,,bullish,0.55,FVG,97700.0,102240.0,discount,True,False,swing_high,105863.1,,True,long,,,bearish,1747324800000,0.7037812358736557,103300.8,,,,,,20,1139.300000000003,800.8000000000029,0.7957672696794058,0.5593350562268663,True,False,False,False,7,,,,104440.1,102500.0,False,False
2b0e7dcc9ee1c4ad,Entry Model 1,BTCUSDT,1h,long,1747335600000,triggered,102357.6,102980.2,102668.9,101270.8,1398.0999999999913,4,"HTF bullish equilibrium/FVG context -> LTF SSL sweep, BOS, post-BOS FVG retest","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""body_ratio"": 0.931823, ""displacement_factor"": 0.962503, ""fvg_created_at"": 1747324800000, ""fvg_fill_percent"": 64.1343, ""fvg_mitigated_at"": 1747332000000, ""fvg_status"": ""partially_filled"", ""fvg_time"": 1747324800000, ""has_displacement"": true, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.375, ""htf_location"": ""equilibrium"", ""htf_objective_level"": 105863.1, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bullish equilibrium bullish FVG; swing_high up"", ""htf_zone_high"": 102240.0, ""htf_zone_low"": 97700.0, ""htf_zone_type"": ""FVG"", ""range_expansion"": 2.491086, ""structure_time"": 1747321200000, ""structure_type"": ""BOS"", ""sweep_time"": 1747317600000, ""sweep_timestamp"": 1747317600000, ""swing_significance"": ""intermediate""}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""1h"", ""raw_timestamp"": 1747335600000}",,,bullish,0.375,FVG,97700.0,102240.0,equilibrium,True,False,swing_high,105863.1,0.962503,True,intermediate,partially_filled,64.1343,,,,,,,,,,20,1771.2000000000116,6.899999999994179,1.2668621700879927,0.004935269294037782,True,True,False,False,1,6,,,104440.1,102662.0,True,False
3aa42e9d7dda7f09,Entry Model 2,BTCUSDT,1h,short,1748390400000,triggered,109233.1,109440.2,109336.65,110016.1,679.4500000000116,5,"HTF bearish premium/IFVG context -> LTF BSL sweep, IFVG inversion retest","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""breach_displacement_factor"": 0.6707118177277904, ""breach_time"": 1748379600000, ""candidate_kind"": ""IFVG"", ""has_displacement"": true, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_location"": ""premium"", ""htf_objective_level"": 102038.8, ""htf_objective_type"": ""swing_low"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""ifvg_mean_threshold"": 109336.65, ""invalidated_at"": 1748379600000, ""retest_at"": null, ""source_direction"": ""bullish"", ""source_fvg_direction"": ""bullish"", ""source_fvg_time"": 1748332800000, ""sweep_time"": 1748372400000, ""swing_significance"": ""short""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""1h"", ""raw_timestamp"": 1748390400000}",,,bearish,0.55,IFVG,107292.5,109153.4,premium,False,True,swing_low,102038.8,,True,short,,,bullish,1748379600000,0.6707118177277904,109336.65,,,,,,20,2612.75,0.0,3.8453896533960634,0.0,True,True,True,False,1,1,13,,109252.6,106723.9,True,True
b6286436a5eccc17,Entry Model 1,BTCUSDT,4h,short,1748462400000,triggered,107793.0,108178.1,107985.55,109857.6,1872.050000000003,4,"HTF bearish premium/IFVG context -> LTF BSL sweep, BOS, post-BOS FVG retest","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""body_ratio"": 0.872664, ""displacement_factor"": 0.86915, ""fvg_created_at"": 1748448000000, ""fvg_fill_percent"": 0.0, ""fvg_mitigated_at"": null, ""fvg_status"": ""open"", ""fvg_time"": 1748448000000, ""has_displacement"": true, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_location"": ""premium"", ""htf_objective_level"": 102038.8, ""htf_objective_type"": ""swing_low"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""range_expansion"": 1.729711, ""structure_time"": 1748433600000, ""structure_type"": ""BOS"", ""sweep_time"": 1748376000000, ""sweep_timestamp"": 1748376000000, ""swing_significance"": ""long""}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""4h"", ""raw_timestamp"": 1748462400000}",,,bearish,0.55,IFVG,107292.5,109153.4,premium,False,True,swing_low,102038.8,0.86915,True,long,open,,,,,,,,,,,20,4953.449999999997,874.4499999999971,2.6460030447904646,0.4671082503138248,True,True,True,False,2,5,11,,108860.0,103032.1,True,True
7ad0b0749e7d8f5e,Entry Model 2,BTCUSDT,4h,short,1748462400000,triggered,107888.0,108616.6,108252.3,109857.6,1605.300000000003,4,"HTF bearish premium/IFVG context -> LTF BSL sweep, IFVG inversion retest","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""breach_displacement_factor"": 0.8691502156250945, ""breach_time"": 1748433600000, ""candidate_kind"": ""IFVG"", ""has_displacement"": true, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_location"": ""premium"", ""htf_objective_level"": 102038.8, ""htf_objective_type"": ""swing_low"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""ifvg_mean_threshold"": 108252.3, ""invalidated_at"": 1748433600000, ""retest_at"": null, ""source_direction"": ""bullish"", ""source_fvg_direction"": ""bullish"", ""source_fvg_time"": 1748217600000, ""sweep_time"": 1748376000000, ""swing_significance"": ""long""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""4h"", ""raw_timestamp"": 1748462400000}",,,bearish,0.55,IFVG,107292.5,109153.4,premium,False,True,swing_low,102038.8,,True,long,,,bullish,1748433600000,0.8691502156250945,108252.3,,,,,,20,5220.199999999997,607.6999999999971,3.251853236155228,0.3785585248863116,True,True,True,False,1,4,7,,108860.0,103032.1,True,True
748bede4e11f92da,Entry Model 1,BTCUSDT,1h,short,1748476800000,triggered,108210.7,108733.1,108471.9,109076.2,604.3000000000029,4,"HTF bearish premium/IFVG context -> LTF BSL sweep, BOS, post-BOS FVG retest","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""body_ratio"": 0.778378, ""displacement_factor"": 0.878108, ""fvg_created_at"": 1748440800000, ""fvg_fill_percent"": 0.0, ""fvg_mitigated_at"": null, ""fvg_status"": ""open"", ""fvg_time"": 1748440800000, ""has_displacement"": true, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_location"": ""premium"", ""htf_objective_level"": 102038.8, ""htf_objective_type"": ""swing_low"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""range_expansion"": 2.190013, ""structure_time"": 1748437200000, ""structure_type"": ""BOS"", ""sweep_time"": 1748419200000, ""sweep_timestamp"": 1748419200000, ""swing_significance"": ""short""}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""1h"", ""raw_timestamp"": 1748476800000}",,,bearish,0.55,IFVG,107292.5,109153.4,premium,False,True,swing_low,102038.8,0.878108,True,short,open,,,,,,,,,,,20,2891.899999999994,388.1000000000058,4.7855369849412215,0.6422306801257719,True,True,True,False,1,1,4,,108860.0,105580.0,True,True
bcdf5b5dfe5f47f3,Entry Model 1,BTCUSDT,1h,short,1748498400000,triggered,107715.9,107902.1,107809.0,107999.0,190.0,5,"HTF bearish premium/IFVG context -> LTF BSL sweep, BOS, post-BOS FVG retest","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""body_ratio"": 0.57769, ""displacement_factor"": 0.700104, ""fvg_created_at"": 1748494800000, ""fvg_fill_percent"": 0.0, ""fvg_mitigated_at"": null, ""fvg_status"": ""open"", ""fvg_time"": 1748494800000, ""has_displacement"": true, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_location"": ""premium"", ""htf_objective_level"": 102038.8, ""htf_objective_type"": ""swing_low"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""range_expansion"": 1.699443, ""structure_time"": 1748476800000, ""structure_type"": ""BOS"", ""sweep_time"": 1748473200000, ""sweep_timestamp"": 1748473200000, ""swing_significance"": ""short""}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""1h"", ""raw_timestamp"": 1748498400000}",,,bearish,0.55,IFVG,107292.5,109153.4,premium,False,True,swing_low,102038.8,0.700104,True,short,open,,,,,,,,,,,20,3288.0,1051.0,17.305263157894736,5.531578947368421,True,True,True,True,1,7,7,2,108860.0,104521.0,False,False
4a03a2038c52d535,Entry Model 2,BTCUSDT,1h,long,1749740400000,skipped_outcome,107317.7,107400.0,107358.85,108325.0,,4,"HTF bullish premium/FVG context -> LTF SSL sweep, IFVG inversion retest","{""components"": {""fvg_detected"": false, ""inversion_detected"": true, ""ltf_refinement_detected"": false, ""structure_shift_detected"": false, ""sweep_detected"": true}, ""metadata"": {""breach_displacement_factor"": 0.7462934676498176, ""breach_time"": 1749736800000, ""candidate_kind"": ""IFVG"", ""has_displacement"": true, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_location"": ""premium"", ""htf_objective_level"": 110653.6, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bullish premium bullish FVG; swing_high up"", ""htf_zone_high"": 108282.0, ""htf_zone_low"": 106482.6, ""htf_zone_type"": ""FVG"", ""ifvg_mean_threshold"": 107358.85, ""invalidated_at"": 1749736800000, ""retest_at"": null, ""source_direction"": ""bearish"", ""source_fvg_direction"": ""bearish"", ""source_fvg_time"": 1749726000000, ""sweep_time"": 1749693600000, ""swing_significance"": ""intermediate""}, ""raw_model_name"": ""Entry Model 2"", ""raw_timeframe"": ""1h"", ""raw_timestamp"": 1749740400000}",risk is not positive; R metrics are skipped,invalid risk,bullish,0.7,FVG,106482.6,108282.0,premium,True,False,swing_high,110653.6,,True,intermediate,,,bearish,1749736800000,0.7462934676498176,107358.85,,,,,,20,1039.5499999999884,4744.850000000006,,,False,False,False,True,,,,1,108398.4,102614.0,False,False
cfe1d5c8a505a2d2,Entry Model 1,BTCUSDT,4h,long,1750132800000,triggered,105927.0,106540.0,106233.5,104399.9,1833.6000000000058,4,"HTF bullish equilibrium/IFVG context -> LTF SSL sweep, BOS, post-BOS FVG retest","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": false, ""structure_shift_detected"": true, ""sweep_detected"": true}, ""metadata"": {""body_ratio"": 0.808404, ""displacement_factor"": 1.0, ""fvg_created_at"": 1750060800000, ""fvg_fill_percent"": 76.9984, ""fvg_mitigated_at"": 1750075200000, ""fvg_status"": ""partially_filled"", ""fvg_time"": 1750060800000, ""has_displacement"": true, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.875, ""htf_location"": ""equilibrium"", ""htf_objective_level"": 110653.6, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bullish equilibrium bullish IFVG; swing_high up"", ""htf_zone_high"": 106723.9, ""htf_zone_low"": 106266.0, ""htf_zone_type"": ""IFVG"", ""range_expansion"": 1.35993, ""structure_time"": 1750046400000, ""structure_type"": ""BOS"", ""sweep_time"": 1750017600000, ""sweep_timestamp"": 1750017600000, ""swing_significance"": ""short""}, ""raw_model_name"": ""Entry Model 1"", ""raw_timeframe"": ""4h"", ""raw_timestamp"": 1750132800000}",,,bullish,0.875,IFVG,106266.0,106723.9,equilibrium,True,False,swing_high,110653.6,1.0,True,short,partially_filled,76.9984,,,,,,,,,,20,551.6999999999971,2933.5,0.3008835078534006,1.599858202443276,False,False,False,True,,,,2,106785.2,103300.0,False,False
