model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,41,41,41,0,3.270586,1.746231,0.414634,1.811314,75.121951,-0.135283,0.274103,0.107363,0.107363,0.159071,0.007669,0.16674,0.414634,0.487805,0.146341,0.536585,1.0,4.5,6.2,2.0,7,33
turtle_soup,short,56,56,56,0,3.469594,2.296046,0.535714,2.206329,74.464286,0.101826,0.300363,0.135898,0.135898,0.168094,-0.00363,0.164465,0.535714,0.464286,0.107143,0.428571,1.0,3.583333,1.961538,2.166667,5,45
