model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,19,19,19,0,5.331884,4.635563,0.105263,6.078278,90.0,-0.156738,0.684211,0.499652,0.499652,0.184247,0.000311,0.184558,0.105263,0.842105,0.526316,0.842105,1.0,3.3125,1.0,1.8,9,0
turtle_soup,target_rr_below_2,70,70,70,0,3.01808,1.597997,0.642857,0.879251,70.0,0.123746,0.243693,0.087736,0.087736,0.155243,0.000714,0.155957,0.642857,0.385714,0.028571,0.328571,1.0,4.73913,4.962963,3.5,2,70
turtle_soup,target_rr_below_3,8,8,8,0,1.977485,1.608822,0.0,2.597939,80.0,-0.691073,-0.25,-0.452843,-0.452843,0.195936,0.006906,0.202843,0.0,0.375,0.0,0.875,1.0,3.285714,8.333333,,1,8
