model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,49,49,49,0,3.610774,2.053481,0.612245,1.435815,73.061224,0.231329,0.417362,0.252909,0.252909,0.163122,0.00133,0.164452,0.612245,0.510204,0.081633,0.326531,1.0,4.625,5.4,2.25,4,44
turtle_soup,valid,48,48,48,0,3.155486,1.688112,0.354167,2.655487,76.458333,-0.232906,0.158496,-0.007925,-0.007925,0.165462,0.000958,0.166421,0.354167,0.4375,0.166667,0.625,1.0,3.7,1.904762,2.0,8,34
