model_family,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict,839,839,829,7,5.66127,2.605268,0.328963,4.771476,46.607867,0.213388,0.328963,0.423123,0.261025,0.589988,1.260192,3.10101,2.08169,2.949772,0,482
