model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,BTCUSDT,1748,1748,1748,0,9.938113,6.39551,0.340389,6.238297,67.494279,0.85652,0.431698,-0.35184,-0.35184,0.783384,0.000154,0.783538,0.340389,0.705378,0.54119,0.644737,1.0,3.277728,1.136253,1.346723,796,508
turtle_soup,ETHUSDT,1798,1798,1798,0,9.959181,5.987282,0.298109,7.037527,67.658509,0.833023,0.451707,-0.173802,-0.173802,0.62566,-0.000151,0.625509,0.298109,0.720801,0.553949,0.677419,1.0,3.471264,1.258488,1.4749,891,492
