model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,1538,1538,1538,0,6.377527,4.161421,0.33485,4.422255,65.396619,0.373174,0.526716,0.063592,0.063592,0.463051,7.2e-05,0.463123,0.33485,0.753576,0.460988,0.645644,1.0,3.659617,1.314064,1.818054,575,642
turtle_soup,valid,2008,2008,2008,0,12.684159,8.630738,0.306773,8.344914,69.248008,1.205693,0.376837,-0.510616,-0.510616,0.88751,-5.7e-05,0.887453,0.306773,0.682271,0.614044,0.673307,1.0,3.171598,1.10146,1.179238,1112,358
