model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict2022_mss_fvg,long,8,8,8,0,1.916069,1.632519,0.625,0.992472,79.875,0.355801,0.234592,0.138868,0.138868,0.091006,0.004719,0.095725,0.625,0.25,0.125,0.25,1.625,2.0,6.5,8.0,1,8
ict2022_mss_fvg,short,3,3,3,0,2.924045,0.929334,0.666667,0.943207,74.666667,-0.056793,-0.056793,-0.139104,-0.139104,0.082877,-0.000566,0.082311,0.666667,0.0,0.0,0.333333,1.0,7.0,,,0,3
