model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,10,10,10,0,7.134225,4.830949,0.2,5.407479,84.0,-0.041584,0.8,0.354099,0.354099,0.437435,0.008466,0.445901,0.2,0.9,0.5,0.8,1.0,3.75,1.222222,1.2,5,5
turtle_soup,short,17,17,17,0,8.223418,6.56741,0.588235,4.822865,84.117647,1.469492,1.0,0.570576,0.570576,0.431182,-0.001758,0.429424,0.588235,1.0,0.764706,0.411765,1.0,5.428571,1.647059,1.153846,5,6
