model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,7,7,7,0,3.689183,4.514163,0.857143,1.060677,71.428571,0.585851,0.766893,0.622188,0.622188,0.144704,0.0,0.144704,0.857143,0.714286,0.285714,0.142857,1.0,12.0,1.6,1.0,0,7
turtle_soup,valid,13,13,13,0,3.842261,3.666389,0.692308,1.790802,73.846154,0.887611,0.751093,0.51054,0.51054,0.240552,0.0,0.240552,0.692308,0.846154,0.538462,0.230769,1.0,10.333333,2.818182,1.571429,0,11
