time,open,high,low,close,volume
1750510800000,2434.85,2440.0,2434.85,2439.99,15465.481
1750511700000,2440.0,2442.4,2437.16,2440.99,22942.72
1750512600000,2441.0,2441.48,2429.0,2431.25,63028.453
1750513500000,2431.26,2431.3,2411.0,2419.33,192995.799
1750514400000,2419.32,2424.26,2414.43,2419.41,56434.215
1750515300000,2419.42,2422.95,2413.0,2416.88,59926.137
1750516200000,2416.88,2434.3,2415.18,2424.12,90589.133
1750517100000,2424.1,2424.38,2417.04,2418.5,41424.138
1750518000000,2418.5,2426.77,2418.2,2422.84,40241.054
1750518900000,2422.83,2422.83,2412.0,2415.11,38808.622
1750519800000,2415.12,2420.11,2410.89,2418.53,37521.754
1750520700000,2418.53,2424.75,2413.01,2422.37,34588.48
1750521600000,2422.36,2427.39,2416.94,2422.31,28480.804
1750522500000,2422.31,2426.76,2421.93,2426.49,21794.706
1750523400000,2426.49,2426.49,2414.39,2416.1,32465.731
1750524300000,2416.1,2419.63,2412.47,2415.41,31367.0
1750525200000,2415.4,2419.66,2415.27,2418.67,13565.018
1750526100000,2418.67,2423.43,2412.74,2413.84,30908.205
1750527000000,2413.84,2413.84,2396.45,2404.04,165790.604
1750527900000,2404.05,2404.76,2395.27,2398.07,55307.097
1750528800000,2398.08,2406.88,2397.33,2404.76,56169.35
1750529700000,2404.75,2406.59,2398.85,2404.23,29521.498
1750530600000,2404.24,2410.9,2401.34,2402.26,38006.365
1750531500000,2402.26,2402.27,2382.65,2386.72,124792.101
1750532400000,2386.73,2393.75,2382.43,2390.62,78148.002
1750533300000,2390.61,2399.34,2387.18,2393.9,54180.202
1750534200000,2393.89,2396.35,2383.31,2390.54,51523.391
1750535100000,2390.54,2393.49,2381.0,2384.02,43650.742
1750536000000,2384.02,2393.61,2378.0,2391.78,74188.996
1750536900000,2391.79,2394.97,2384.02,2392.31,29637.012
1750537800000,2392.3,2404.79,2392.0,2399.67,53296.435
1750538700000,2399.68,2408.1,2396.0,2402.55,41095.427
1750539600000,2402.54,2404.99,2393.6,2394.2,35129.008
1750540500000,2394.21,2397.0,2296.97,2338.34,430500.831
1750541400000,2338.34,2338.68,2230.0,2297.51,600860.085
1750542300000,2297.51,2301.5,2274.47,2280.35,183036.9
1750543200000,2280.35,2306.85,2278.14,2298.95,178023.129
1750544100000,2298.94,2305.61,2292.36,2301.61,90073.666
1750545000000,2301.62,2302.23,2277.22,2280.4,137210.692
1750545900000,2280.41,2290.81,2279.2,2285.26,68667.145
1750546800000,2285.27,2290.57,2276.33,2278.65,73142.731
1750547700000,2278.65,2281.92,2257.36,2260.56,191666.849
1750548600000,2260.57,2261.27,2213.07,2238.75,398267.821
1750549500000,2238.76,2315.43,2216.25,2294.63,728459.547
1750550400000,2294.64,2312.27,2253.05,2278.32,480242.283
1750551300000,2278.3,2293.8,2271.96,2282.99,195227.16
1750552200000,2282.99,2312.96,2276.35,2296.36,213333.181
1750553100000,2296.36,2305.87,2289.32,2293.55,105226.427
1750554000000,2293.55,2300.05,2284.2,2291.9,96363.612
1750554900000,2291.91,2294.02,2277.77,2285.72,91329.108
1750555800000,2285.72,2286.84,2265.71,2275.79,129910.071
1750556700000,2275.79,2284.07,2263.76,2265.27,90269.175
1750557600000,2265.27,2283.91,2253.0,2272.67,174545.397
1750558500000,2272.67,2274.5,2254.01,2264.72,115807.635
1750559400000,2264.72,2265.28,2243.19,2259.15,158165.503
1750560300000,2259.15,2270.71,2254.29,2264.25,81004.645
1750561200000,2264.24,2274.66,2264.0,2267.0,85192.723
1750562100000,2267.0,2273.32,2250.0,2254.02,83619.16
1750563000000,2254.01,2264.32,2253.5,2262.16,40116.899
1750563900000,2262.15,2264.32,2253.57,2263.49,52657.111
1750564800000,2263.5,2284.27,2260.59,2279.96,89866.952
1750565700000,2279.95,2280.88,2272.64,2277.71,36132.736
1750566600000,2277.71,2287.85,2274.37,2275.8,58029.587
1750567500000,2275.79,2285.43,2274.81,2280.74,33923.512
1750568400000,2280.73,2291.0,2280.42,2286.63,53242.295
1750569300000,2286.63,2293.45,2282.37,2287.22,37315.887
1750570200000,2287.21,2287.22,2277.86,2279.65,28895.101
1750571100000,2279.65,2290.45,2277.65,2287.67,49111.494
1750572000000,2287.68,2294.0,2282.77,2292.09,48909.341
1750572900000,2292.1,2297.4,2287.71,2289.46,46430.99
1750573800000,2289.46,2292.51,2286.03,2286.6,25116.501
1750574700000,2286.61,2289.02,2282.59,2285.79,27891.421
1750575600000,2285.79,2287.66,2281.58,2282.0,23145.489
1750576500000,2282.0,2285.98,2278.4,2283.22,28444.343
1750577400000,2283.2,2283.2,2266.19,2268.99,115992.737
1750578300000,2269.0,2272.78,2266.11,2269.74,43043.839
1750579200000,2269.74,2275.23,2262.5,2271.64,61750.638
1750580100000,2271.63,2277.0,2267.37,2273.09,41271.951
1750581000000,2273.1,2275.6,2267.77,2273.72,29057.93
1750581900000,2273.71,2274.3,2267.04,2273.28,23631.633
1750582800000,2273.28,2279.08,2267.63,2272.28,41550.658
1750583700000,2272.29,2275.0,2252.0,2255.53,104430.436
1750584600000,2255.53,2263.0,2246.0,2256.57,137887.196
1750585500000,2256.58,2261.63,2233.34,2240.59,191411.74
1750586400000,2240.59,2253.75,2237.77,2253.75,129986.723
1750587300000,2253.75,2261.0,2247.35,2253.46,85347.551
1750588200000,2253.45,2261.96,2252.39,2261.47,36863.932
1750589100000,2261.47,2263.9,2257.94,2258.29,35515.858
1750590000000,2258.28,2269.81,2257.0,2266.09,52015.357
