model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,BTCUSDT,11,11,11,0,4.377282,4.514163,0.909091,1.767983,74.545455,1.123658,0.851659,0.641891,0.641891,0.21202,-0.002252,0.209768,0.909091,0.818182,0.636364,0.090909,1.0,22.0,1.444444,1.571429,0,9
turtle_soup,LINKUSDT,11,11,11,0,3.649006,3.570459,0.636364,2.448662,75.454545,1.091941,0.763846,0.648021,0.648021,0.1158,2.5e-05,0.115825,0.636364,0.818182,0.363636,0.272727,1.0,6.333333,1.555556,3.5,0,8
turtle_soup,XRPUSDT,11,11,11,0,3.185612,2.699944,0.181818,4.221347,84.545455,0.723881,0.457913,0.339496,0.339496,0.122653,-0.004236,0.118417,0.181818,0.636364,0.272727,0.545455,1.0,2.833333,1.571429,4.666667,2,4
