model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,15,15,15,0,3.315135,2.699944,0.533333,2.171903,78.666667,0.286859,0.694861,0.568626,0.568626,0.129416,-0.003181,0.126235,0.533333,0.733333,0.2,0.4,1.0,2.666667,1.545455,3.666667,2,9
turtle_soup,valid,18,18,18,0,4.089104,4.436725,0.611111,3.346632,77.777778,1.557299,0.688038,0.521894,0.521894,0.167443,-0.001299,0.166144,0.611111,0.777778,0.611111,0.222222,1.0,10.5,1.5,2.545455,0,12
