time,funding_rate,mark_price
1747152000001,7.256e-05,103642.21569565
1747180800007,9.921e-05,104082.25016667
1747209600000,7.542e-05,103662.2
1747238400002,3.175e-05,103461.4
1747267200000,2.978e-05,103458.2
1747296000003,5.336e-05,101733.9
1747324800000,1.439e-05,103212.64269928
1747353600001,4.504e-05,103731.0
1747382400000,7.535e-05,103646.6
1747411200000,4.768e-05,104152.87767029
1747440000000,2.821e-05,103420.88946739
1747468800001,3.34e-05,103399.4
1747497600004,5.97e-06,102900.0
1747526400000,6.742e-05,103079.5
1747555200000,5.903e-05,103891.4
1747584000000,0.0001,105484.2
1747612800000,5.99e-05,106415.65899638
1747641600006,6.04e-05,103175.66738043
1747670400010,2.11e-05,104740.4
1747699200000,8.378e-05,105539.99272464
1747728000002,7.107e-05,104998.20574797
1747756800000,1.266e-05,105294.5
1747785600000,8.767e-05,106800.4
1747814400001,7.147e-05,106469.35994203
1747843200004,5.119e-05,108936.7
1747872000001,0.0001,109611.57980435
1747900800000,0.0001,111005.8
1747929600002,0.0001,111236.8
1747958400006,9.321e-05,111663.50596536
1747987200000,7.261e-05,110685.2
1748016000007,8.614e-05,108889.2
1748044800010,3.524e-05,107273.6267971
1748073600000,4.59e-05,107554.85993116
1748102400003,7.837e-05,108895.88856522
1748131200004,9.794e-05,107698.9
1748160000000,5.113e-05,107634.7
1748188800000,3.651e-05,106928.0
1748217600000,7.331e-05,108955.9
1748246400000,0.0001,110050.0
1748275200002,9.782e-05,109951.1
1748304000003,7.65e-05,109403.70430072
1748332800001,7.266e-05,109471.8
1748361600005,2.476e-05,110091.3
1748390400002,3.26e-05,108889.2
1748419200003,2.164e-05,108764.9
1748448000002,5.368e-05,107066.31867754
1748476800000,3.186e-05,107723.1
1748505600006,2.812e-05,107839.5
1748534400000,8.379e-05,106972.6
1748563200003,2.622e-05,105540.0
1748592000003,3.849e-05,104997.4
1748620800000,7.392e-05,105503.9
1748649600000,8.506e-05,103950.0
1748678400000,7.552e-05,103701.25933333
1748707200000,4.687e-05,104499.67307246
1748736000001,-5.82e-06,104544.7
1748764800002,2.335e-05,104231.0
1748793600000,4.117e-05,104664.0
1748822400001,-6.42e-06,105589.61297464
1748851200000,5.593e-05,105346.4
1748880000000,4.467e-05,104396.9
1748908800000,5.005e-05,105814.4
