time,funding_rate,premium
1772139600019,1.25e-05,-0.0003781109
1772143200019,1.25e-05,-0.0003361427
1772146800054,1.25e-05,-0.0003521864
1772150400001,5.9437e-06,-0.00045245
1772154000078,9.8703e-06,-0.0004210377
1772157600016,5.5964e-06,-0.0004552291
1772161200116,7.2649e-06,-0.0004418808
1772164800057,9.0446e-06,-0.0004276434
1772168400058,1.18849e-05,-0.0004049206
1772172000053,5.7384e-06,-0.0004540928
1772175600067,8.403e-06,-0.000432776
1772179200017,6.2564e-06,-0.000449949
1772182800026,7.7008e-06,-0.0004383937
1772186400074,1.25e-05,-0.0003762835
1772190000078,4.3233e-06,-0.0004654139
1772193600028,9.3432e-06,-0.0004252547
1772197200020,1.25e-05,-0.0003632963
1772200800036,1.25e-05,-0.000362736
1772204400054,7.528e-06,-0.0004397761
1772208000132,9.6065e-06,-0.0004231477
1772211600041,9.4858e-06,-0.0004241135
1772215200037,-5.034e-06,-0.000540272
1772218800012,-6.1853e-06,-0.0005494827
1772222400028,-5.6917e-06,-0.0005455333
1772226000037,-2.3766e-06,-0.0005190126
1772229600023,-6.3093e-06,-0.0005504744
1772233200014,-8.6467e-06,-0.0005691739
1772236800086,-3.7569e-06,-0.0005300549
1772240400090,-3.1098e-06,-0.0005248785
1772244000058,-4.5268e-06,-0.0005362141
1772247600012,-3.6773e-06,-0.0005294182
1772251200088,-9.8772e-06,-0.0005790178
1772254800063,-6.4397e-06,-0.0005515174
1772258400065,-6.9089e-06,-0.0005552716
1772262000026,-1.94227e-05,-0.0006553816
1772265600028,-1.55382e-05,-0.0006243055
1772269200012,-1.76998e-05,-0.0006415981
1772272800008,-3.06471e-05,-0.0007451765
1772276400008,-2.33124e-05,-0.0006864988
1772280000032,-2.70008e-05,-0.0007160063
1772283600035,-3.23758e-05,-0.0007590066
1772287200033,-2.06754e-05,-0.0006654029
1772290800021,-7.6687e-06,-0.0005613499
1772294400041,-1.78e-06,-0.0005142397
1772298000025,-1.5549e-06,-0.0005124393
1772301600015,2.1732e-06,-0.0004826147
1772305200074,4.3994e-06,-0.0004648047
1772308800039,1.1249e-06,-0.000491001
1772312400041,2.1009e-06,-0.0004831928
1772316000035,1.0621e-06,-0.000491503
1772319600066,7.72e-08,-0.0004993821
1772323200168,1.8723e-06,-0.0004850215
1772326800024,9.7737e-06,-0.0004218102
1772330400052,8.9086e-06,-0.0004287315
1772334000074,1.25e-05,-0.0003354836
1772337600034,1.25e-05,-0.0003286348
1772341200052,4.2426e-06,-0.000466059
1772344800071,6.0385e-06,-0.0004516918
1772348400018,8.6278e-06,-0.0004309778
1772352000093,9.1305e-06,-0.000426956
1772355600017,4.2297e-06,-0.0004661621
1772359200018,-1.13178e-05,-0.0005905424
1772362800017,-4.8228e-06,-0.0005385822
1772366400039,-1.7256e-06,-0.000513805
1772370000054,-2.236e-07,-0.000501789
1772373600029,5.55e-07,-0.0004955602
1772377200027,5.7302e-06,-0.0004541582
1772380800018,3.3034e-06,-0.0004735728
1772384400120,-2.7597e-06,-0.0005220779
1772388000070,-5.4687e-06,-0.0005437493
1772391600062,-7.1472e-06,-0.0005571774
1772395200026,-8.194e-06,-0.000565552
1772398800065,-1.57652e-05,-0.0006261218
1772402400085,-1.7312e-05,-0.0006384956
1772406000005,-1.33577e-05,-0.0006068619
1772409600044,-3.8806e-06,-0.0005310448
1772413200048,3.1778e-06,-0.0004745774
1772416800044,3.731e-06,-0.0004701522
1772420400063,7.087e-07,-0.0004943303
1772424000048,4.3002e-06,-0.000465598
1772427600071,5.1055e-06,-0.0004591562
1772431200062,2.4648e-06,-0.0004802819
1772434800054,-1.40785e-05,-0.0006126278
1772438400003,-4.6197e-06,-0.000536958
1772442000091,-4.493e-07,-0.0005035948
1772445600007,-2.4781e-06,-0.0005198248
1772449200019,-1.7532e-06,-0.0005140255
1772452800016,-8.15e-07,-0.0005065202
1772456400034,-6.127e-06,-0.0005490157
1772460000035,2.012e-07,-0.00049839
1772463600070,5.8162e-06,-0.00045347
1772467200053,-6.583e-06,-0.000552664
1772470800086,-1.34806e-05,-0.0006078445
1772474400025,-2.20042e-05,-0.0006760339
1772478000044,-7.447e-06,-0.0005595762
1772481600120,-1.07447e-05,-0.0005859575
1772485200038,-1.1182e-05,-0.0005894557
1772488800033,-6.7074e-06,-0.0005536588
1772492400068,-3.4761e-06,-0.0005278091
1772496000062,-1.5143e-05,-0.0006211443
1772499600052,-1.02083e-05,-0.0005816661
1772503200011,-9.0166e-06,-0.000572133
1772506800058,-4.3214e-06,-0.0005345715
1772510400010,-3.2367e-06,-0.0005258939
1772514000074,-2.722e-06,-0.0005217757
1772517600050,7.8273e-06,-0.0004373814
1772521200069,1.25e-05,-0.0003309426
1772524800009,1.25e-05,-0.0003089742
1772528400114,1.25e-05,-0.0002925699
1772532000046,1.25e-05,-0.0001652652
1772535600006,1.25e-05,-0.0001643177
1772539200013,1.25e-05,-0.0002050149
1772542800012,1.25e-05,-0.0001704937
1772546400039,1.25e-05,-0.0002437152
1772550000007,1.25e-05,-0.000267843
1772553600004,1.25e-05,-0.0002941964
1772557200041,1.25e-05,-0.0001008108
1772560800015,1.25e-05,-0.0002792352
1772564400049,1.25e-05,-0.0003926103
1772568000007,8.0873e-06,-0.0004353013
1772571600014,1.1931e-06,-0.0004904554
1772575200070,4.926e-07,-0.000496059
1772578800016,5.3304e-06,-0.0004573566
1772582400034,4.7084e-06,-0.0004623332
1772586000049,4.6936e-06,-0.0004624508
1772589600060,2.4693e-06,-0.0004802457
1772593200052,4.3397e-06,-0.0004652823
1772596800001,2.986e-07,-0.0004976108
1772600400064,-4.868e-06,-0.0005389437
1772604000079,7.9757e-06,-0.0004361943
1772607600095,7.9232e-06,-0.0004366143
1772611200047,1.25e-05,-0.0003953759
1772614800010,1.25e-05,-0.000322218
1772618400069,1.25e-05,-0.000390514
1772622000024,-9.5213e-06,-0.0005761706
1772625600133,2.0584e-06,-0.0004835325
1772629200019,-7.344e-07,-0.0005058755
1772632800036,-1.31511e-05,-0.0006052088
1772636400023,-2.09528e-05,-0.000667622
1772640000011,-1.53815e-05,-0.0006230523
1772643600095,-3.18571e-05,-0.0007548571
1772647200092,-3.02488e-05,-0.0007419905
1772650800093,-3.60062e-05,-0.0007880492
1772654400047,-1.93777e-05,-0.0006550215
1772658000048,-3.61459e-05,-0.0007891672
1772661600024,-3.18551e-05,-0.0007548407
1772665200045,-2.61447e-05,-0.0007091573
1772668800022,-2.14716e-05,-0.0006717724
1772672400018,-2.16694e-05,-0.0006733556
1772676000139,-1.00028e-05,-0.0005800224
1772679600019,-1.41693e-05,-0.0006133548
1772683200027,-5.9594e-06,-0.0005476749
1772686800001,-2.2099e-06,-0.0005176796
1772690400037,-2.7814e-06,-0.0005222516
1772694000091,-6.8444e-06,-0.0005547549
1772697600033,-6.42e-08,-0.0005005137
1772701200063,3.5923e-06,-0.0004712616
1772704800091,-9.5804e-06,-0.0005766429
1772708400017,-4.4587e-06,-0.0005356696
1772712000003,5.1881e-06,-0.0004584953
1772715600009,6.5359e-06,-0.0004477128
1772719200024,-6.304e-06,-0.0005504323
1772722800039,-2.4213e-06,-0.0005193702
1772726400034,7.637e-07,-0.0004938902
1772730000083,1.02104e-05,-0.0004183169
1772733600048,1.20827e-05,-0.0004033386
1772737200052,1.25e-05,-0.0003800402
1772740800073,1.25e-05,-0.00027437
1772744400042,1.25e-05,-0.0002612459
1772748000028,1.25e-05,-0.0003149919
1772751600029,1.25e-05,-0.0003940478
1772755200030,4.067e-06,-0.0004674643
1772758800082,-9.186e-07,-0.0005073488
1772762400006,-1.3902e-06,-0.0005111218
1772766000079,2.299e-07,-0.0004981607
1772769600026,5.5067e-06,-0.0004559463
1772773200112,7.1042e-06,-0.0004431665
1772776800019,5.5461e-06,-0.0004556308
1772780400028,6.544e-06,-0.0004476478
1772784000021,1.13476e-05,-0.0004092191
1772787600022,1.01837e-05,-0.0004185303
1772791200031,1.23572e-05,-0.000401142
1772794800036,1.19609e-05,-0.0004043126
1772798400052,1.04767e-05,-0.0004161866
1772802000052,1.04954e-05,-0.0004160367
1772805600033,1.25e-05,-0.0003932763
1772809200037,1.25e-05,-0.0003979504
1772812800062,1.25e-05,-0.0002863879
1772816400089,1.25e-05,-0.0002213411
1772820000056,1.25e-05,-0.000348618
1772823600066,1.25e-05,-0.0003555675
1772827200046,1.25e-05,-0.0003656719
1772830800021,1.25e-05,-0.0003483811
1772834400046,1.25e-05,-0.0003550882
1772838000092,1.25e-05,-0.0003595214
1772841600061,-9.787e-07,-0.0005078294
1772845200027,3.885e-06,-0.0004689197
1772848800050,6.1536e-06,-0.0004507713
1772852400045,6.6461e-06,-0.0004468312
1772856000014,4.7857e-06,-0.0004617146
1772859600052,7.8668e-06,-0.0004370656
1772863200070,3.6614e-06,-0.000470709
1772866800068,-1.9997e-06,-0.0005159975
1772870400015,-1.53614e-05,-0.0006228913
1772874000005,-1.7096e-06,-0.0005136768
1772877600014,2.3251e-06,-0.0004813991
1772881200002,1.3615e-06,-0.0004891081
1772884800031,9.7247e-06,-0.0004222024
1772888400033,5.5211e-06,-0.0004558312
1772892000084,6.3895e-06,-0.0004488842
1772895600012,1.25e-05,-0.0003972867
1772899200014,1.25e-05,-0.000304259
1772902800077,1.25e-05,-0.0003343194
1772906400110,1.25e-05,-0.0002638427
1772910000003,1.25e-05,-0.0003076146
1772913600010,1.25e-05,-0.0003835081
1772917200135,6.0019e-06,-0.0004519851
1772920800082,2.9066e-06,-0.0004767474
1772924400068,-5.526e-07,-0.0005044204
1772928000002,4.6809e-06,-0.0004625524
1772931600030,6.6085e-06,-0.0004471322
1772935200003,3.7714e-06,-0.0004698291
1772938800042,9.3321e-06,-0.0004253431
1772942400001,6.5568e-06,-0.0004475459
1772946000024,3.3368e-06,-0.0004733054
1772949600045,-1.8846e-06,-0.0005150768
1772953200036,9.709e-07,-0.0004922327
1772956800041,6.0921e-06,-0.0004512632
1772960400029,5.9499e-06,-0.0004524011
1772964000035,1.25e-05,-0.0003755644
1772967600036,2.2344e-06,-0.0004821252
1772971200021,-7.0633e-06,-0.0005565065
1772974800049,-2.7436e-06,-0.0005219484
1772978400061,7.754e-07,-0.0004937972
1772982000088,2.387e-07,-0.0004980902
