time,funding_rate,premium
1770868800004,5.8759e-06,-0.0004529925
1770872400075,1.25e-05,-0.0003932641
1770876000077,1.25e-05,-0.0003838607
1770879600029,1.25e-05,-0.0003737545
1770883200036,1.25e-05,-0.0003400123
1770886800054,9.7073e-06,-0.0004223414
1770890400022,1.25e-05,-0.0003905206
1770894000008,1.25e-05,-0.0003866262
1770897600064,1.25e-05,-0.0003687936
1770901200056,1.25e-05,-0.0003957436
1770904800023,1.25e-05,-0.0003948922
1770908400004,1.25e-05,-0.0003962348
1770912000043,4.1949e-06,-0.0004664407
1770915600026,-1.3446e-06,-0.0005107567
1770919200015,1.739e-07,-0.0004986085
1770922800053,4.7707e-06,-0.0004618344
1770926400037,6.7477e-06,-0.0004460188
1770930000043,1.12094e-05,-0.0004103248
1770933600010,4.1523e-06,-0.0004667814
1770937200072,8.6397e-06,-0.0004308824
1770940800092,1.25e-05,-0.0003874767
1770944400083,9.7448e-06,-0.0004220419
1770948000050,1.17752e-05,-0.0004057988
1770951600009,1.01362e-05,-0.0004189105
1770955200087,9.6139e-06,-0.0004230889
1770958800083,2.3089e-06,-0.0004815288
1770962400070,7.179e-07,-0.0004942569
1770966000056,-9.834e-07,-0.0005078676
1770969600018,1.4084e-06,-0.0004887325
1770973200087,1.25e-05,-0.0003777205
1770976800004,1.25e-05,-0.0003597812
1770980400117,1.25e-05,-0.0003963721
1770984000059,8.7955e-06,-0.0004296363
1770987600040,1.25e-05,-0.0003825971
1770991200092,1.19137e-05,-0.0004046905
1770994800081,1.25e-05,-0.0003799745
1770998400038,1.25e-05,-0.0003749809
1771002000023,1.21861e-05,-0.0004025114
1771005600120,-1.0201e-06,-0.0005081605
1771009200063,6.3569e-06,-0.0004491447
1771012800048,4.339e-07,-0.0004965291
1771016400056,4.8126e-06,-0.0004614991
1771020000018,1.07934e-05,-0.000413653
1771023600072,1.10707e-05,-0.0004114345
1771027200041,7.963e-06,-0.0004362962
1771030800085,1.01522e-05,-0.0004187821
1771034400103,6.0979e-06,-0.000451217
1771038000007,6.5473e-06,-0.0004476216
1771041600098,1.11074e-05,-0.0004111412
1771045200016,8.0993e-06,-0.0004352054
1771048800103,7.8564e-06,-0.000437149
1771052400037,7.5127e-06,-0.0004398982
1771056000001,1.25e-05,-0.0003961457
1771059600050,1.1555e-05,-0.0004075604
1771063200086,1.25e-05,-0.0003756692
1771066800026,7.9924e-06,-0.0004360604
1771070400125,-1.436e-06,-0.0005114878
1771074000083,-2.7033e-06,-0.0005216261
1771077600055,7.708e-07,-0.0004938339
1771081200081,9.8276e-06,-0.0004213795
1771084800035,1.25e-05,-0.0003546999
1771088400075,7.5753e-06,-0.0004393978
1771092000102,6.5528e-06,-0.0004475777
1771095600005,-2.7225e-06,-0.00052178
1771099200071,9.052e-07,-0.0004927584
1771102800056,5.2683e-06,-0.0004578539
1771106400045,4.4183e-06,-0.0004646534
1771110000022,3.0757e-06,-0.0004753946
1771113600102,3.3752e-06,-0.0004729984
1771117200052,3.7516e-06,-0.0004699872
1771120800088,-3.4221e-06,-0.0005273771
1771124400093,-2.2381e-06,-0.0005179046
1771128000058,9.7043e-06,-0.0004223656
1771131600004,1.25e-05,-0.0003832969
1771135200027,6.1971e-06,-0.0004504233
1771138800020,-3.9401e-06,-0.000531521
1771142400027,2.2689e-06,-0.0004818488
1771146000043,-3.2083e-06,-0.0005256662
1771149600001,-7.2132e-06,-0.0005577058
1771153200015,-1.21929e-05,-0.000597543
1771156800014,-1.72129e-05,-0.0006377032
1771160400012,-1.3285e-05,-0.0006062798
1771164000023,-1.28156e-05,-0.0006025245
1771167600014,-6.8415e-06,-0.000554732
1771171200083,-9.5289e-06,-0.0005762311
1771174800027,1.25e-05,-0.0003865274
1771178400006,1.25e-05,-0.0003914256
1771182000023,7.4949e-06,-0.000440041
1771185600060,5.5393e-06,-0.0004556859
1771189200008,3.6074e-06,-0.0004711412
1771192800058,4.5052e-06,-0.0004639586
1771196400053,1.10964e-05,-0.0004112287
1771200000071,1.25e-05,-0.0003710761
1771203600023,1.25e-05,-0.0003726019
1771207200070,-2.2692e-06,-0.0005181539
1771210800088,8.6493e-06,-0.0004308059
1771214400033,5.3455e-06,-0.0004572362
1771218000025,9.0613e-06,-0.0004275097
1771221600006,8.1574e-06,-0.0004347405
1771225200043,7.2824e-06,-0.0004417412
1771228800025,8.1164e-06,-0.0004350689
1771232400002,2.9677e-06,-0.0004762585
1771236000026,1.08091e-05,-0.0004135275
1771239600000,1.25e-05,-0.0003966113
1771243200075,7.881e-06,-0.000436952
1771246800013,5.9665e-06,-0.0004522682
1771250400083,6.5208e-06,-0.0004478338
1771254000037,-1.9301e-06,-0.0005154406
1771257600099,1.945e-07,-0.0004984444
1771261200019,1.01562e-05,-0.0004187502
1771264800138,2.123e-07,-0.0004983017
1771268400072,1.3467e-06,-0.0004892263
1771272000001,2.7181e-06,-0.000478255
1771275600070,5.5729e-06,-0.0004554168
1771279200043,3.307e-06,-0.0004735441
1771282800088,1.25e-05,-0.0003733817
1771286400063,1.25e-05,-0.0003999753
1771290000070,1.25e-05,-0.0003720312
1771293600032,1.07343e-05,-0.0004141256
1771297200021,5.4246e-06,-0.0004566032
1771300800061,4.7078e-06,-0.0004623376
1771304400038,1.25e-05,-0.0003864364
1771308000104,1.07755e-05,-0.0004137959
1771311600044,1.25e-05,-0.0003700469
1771315200015,1.25e-05,-0.0003839832
1771318800082,6.397e-06,-0.0004488243
1771322400097,4.3336e-06,-0.0004653314
1771326000042,-1.0824e-06,-0.0005086589
1771329600044,-6.4731e-06,-0.0005517848
1771333200044,2.419e-07,-0.0004980647
1771336800063,1.25e-05,-0.0003332549
1771340400062,1.25e-05,-0.0003563222
1771344000071,1.25e-05,-0.0003981467
1771347600038,1.25e-05,-0.0002983644
1771351200030,1.25e-05,-0.0003998621
1771354800003,1.25e-05,-0.0003699441
1771358400062,1.1998e-05,-0.0004040157
1771362000058,1.25e-05,-0.0003936533
1771365600051,9.3939e-06,-0.0004248491
1771369200070,1.22906e-05,-0.0004016751
1771372800021,6.618e-06,-0.0004470559
1771376400085,8.2482e-06,-0.0004340142
1771380000067,6.1776e-06,-0.0004505791
1771383600005,1.25e-05,-0.0003427152
1771387200016,1.25e-05,-0.00030968
1771390800053,1.15923e-05,-0.0004072617
1771394400013,1.25e-05,-0.0003797282
1771398000044,1.25e-05,-0.0003842231
1771401600085,1.25e-05,-0.0003986691
1771405200065,1.25e-05,-0.000368868
1771408800081,6.8297e-06,-0.0004453621
1771412400026,2.0726e-06,-0.000483419
1771416000017,1.8275e-06,-0.0004853797
1771419600034,1.15183e-05,-0.0004078533
1771423200046,1.04072e-05,-0.0004167427
1771426800043,9.8058e-06,-0.0004215539
1771430400046,8.9815e-06,-0.0004281483
1771434000010,9.9775e-06,-0.0004201796
1771437600003,5.4218e-06,-0.0004566258
1771441200072,9.8345e-06,-0.0004213242
1771444800039,9.7674e-06,-0.0004218611
1771448400040,3.5628e-06,-0.0004714978
1771452000035,3.4073e-06,-0.0004727417
1771455600022,1.88e-08,-0.0004998497
1771459200054,-1.6183e-06,-0.0005129462
1771462800073,4.6019e-06,-0.0004631847
1771466400079,9.604e-07,-0.0004923167
1771470000021,3.8938e-06,-0.0004688496
1771473600122,1.6071e-06,-0.0004871436
1771477200058,9.7789e-06,-0.0004217685
1771480800072,4.3665e-06,-0.0004650683
1771484400126,1.16264e-05,-0.0004069888
1771488000040,1.25e-05,-0.0003507618
1771491600019,1.06851e-05,-0.0004145192
1771495200033,1.21767e-05,-0.0004025867
1771498800010,1.23379e-05,-0.000401297
1771502400062,1.25e-05,-0.0003611217
1771506000017,9.1729e-06,-0.0004266169
1771509600019,5.9944e-06,-0.0004520451
1771513200067,8.1297e-06,-0.0004349624
1771516800026,4.026e-06,-0.0004677921
1771520400013,-1.3654e-06,-0.0005109229
1771524000000,5.1867e-06,-0.0004585068
1771527600043,6.8812e-06,-0.0004449502
1771531200009,8.5369e-06,-0.0004317048
1771534800023,1.05851e-05,-0.000415319
1771538400022,1.25e-05,-0.0003112035
1771542000042,1.25e-05,-0.0003802231
1771545600035,1.25e-05,-0.0003699654
1771549200190,1.25e-05,-0.0003231678
1771552800054,1.25e-05,-0.0003680727
1771556400118,1.25e-05,-0.0003838792
1771560000085,1.25e-05,-0.0003507708
1771563600048,1.19421e-05,-0.0004044636
1771567200033,1.25e-05,-0.0003982145
1771570800077,1.23763e-05,-0.0004009897
1771574400069,1.25e-05,-0.0003472955
1771578000018,1.00246e-05,-0.0004198034
1771581600018,1.25e-05,-0.0003499527
1771585200029,3.2011e-06,-0.0004743909
1771588800020,-2.9489e-06,-0.0005235909
1771592400001,-2.3103e-06,-0.0005184822
1771596000062,8.171e-07,-0.0004934636
1771599600013,8.2709e-06,-0.0004338331
1771603200044,-2.4245e-06,-0.0005193961
1771606800002,1.0333e-06,-0.0004917339
1771610400056,8.0389e-06,-0.000435689
1771614000125,6.0216e-06,-0.0004518274
1771617600028,4.73e-07,-0.0004962159
1771621200083,-1.3365e-06,-0.0005106918
1771624800095,-2.0519e-06,-0.0005164149
1771628400033,5.1134e-06,-0.0004590927
1771632000011,1.0364e-05,-0.0004170878
1771635600131,8.5283e-06,-0.0004317734
1771639200011,7.6465e-06,-0.0004388277
1771642800063,1.25e-05,-0.0003999327
1771646400080,7.1357e-06,-0.000442914
1771650000080,9.4938e-06,-0.0004240497
1771653600034,7.9554e-06,-0.0004363572
1771657200068,9.0487e-06,-0.0004276105
1771660800035,8.0547e-06,-0.000435562
1771664400020,6.149e-06,-0.0004508082
1771668000068,9.3557e-06,-0.0004251544
1771671600028,1.25e-05,-0.0003829901
1771675200071,1.25e-05,-0.0003484869
1771678800019,4.3887e-06,-0.0004648901
1771682400000,4.8223e-06,-0.0004614218
1771686000011,7.439e-06,-0.0004404876
1771689600010,1.0774e-05,-0.0004138077
1771693200060,6.5207e-06,-0.0004478348
1771696800086,5.0189e-06,-0.0004598484
1771700400111,1.07498e-05,-0.0004140016
1771704000048,8.2392e-06,-0.0004340867
1771707600024,7.7562e-06,-0.0004379503
1771711200037,1.05464e-05,-0.0004156288
1771714800054,2.366e-06,-0.0004810719
1771718400015,2.0779e-06,-0.000483377
1771722000084,1.1336e-06,-0.0004909312
1771725600046,8.6766e-06,-0.0004305869
1771729200056,1.03217e-05,-0.0004174265
1771732800066,5.8147e-06,-0.0004534827
1771736400123,7.6013e-06,-0.0004391892
1771740000012,1.25e-05,-0.0003355684
1771743600039,1.25e-05,-0.0002832997
1771747200009,1.25e-05,-0.0003633334
1771750800017,6.3161e-06,-0.0004494713
1771754400091,1.20694e-05,-0.0004034451
1771758000056,1.25e-05,-0.0003819396
1771761600075,1.25e-05,-0.0003131269
1771765200038,7.546e-06,-0.0004396321
1771768800048,8.2109e-06,-0.000434313
1771772400114,1.24543e-05,-0.000400366
1771776000015,1.25e-05,-0.000392852
1771779600036,9.7836e-06,-0.0004217309
1771783200075,7.2083e-06,-0.0004423332
1771786800006,9.6639e-06,-0.0004226889
1771790400029,6.9688e-06,-0.0004442496
1771794000000,3.5499e-06,-0.0004716005
1771797600023,8.8514e-06,-0.0004291891
1771801200093,2.4491e-06,-0.0004804073
1771804800016,4.2196e-06,-0.0004662434
1771808400004,-1.652e-07,-0.0005013218
1771812000025,-1.3753e-05,-0.0006100239
1771815600025,-2.29357e-05,-0.0006834852
1771819200028,-3.22628e-05,-0.000758102
1771822800010,-3.43904e-05,-0.0007751231
1771826400078,-2.26533e-05,-0.0006812264
1771830000058,-2.28585e-05,-0.000682868
1771833600004,-4.0339e-06,-0.000532271
1771837200103,-2.5346e-06,-0.0005202769
1771840800012,-1.9437e-06,-0.0005155498
1771844400010,9.6221e-06,-0.0004230229
1771848000004,1.25e-05,-0.000375202
1771851600080,1.25e-05,-0.0002713268
1771855200028,1.25e-05,-0.00035828
1771858800059,1.25e-05,-0.0003991876
1771862400045,1.25e-05,-0.0003310928
1771866000042,1.25e-05,-0.0003741549
1771869600076,1.25e-05,-0.000334502
1771873200053,1.25e-05,-0.0003700473
1771876800017,1.25e-05,-0.0003709073
1771880400054,1.25e-05,-0.0003036206
1771884000029,1.25e-05,-0.0001968677
1771887600037,1.25e-05,-0.0002993726
1771891200048,1.25e-05,-0.0003118621
1771894800134,1.25e-05,-0.0003207289
1771898400050,1.25e-05,-0.0003806078
1771902000046,5.0984e-06,-0.0004592125
1771905600015,6.8398e-06,-0.0004452812
1771909200026,1.20495e-05,-0.0004036043
1771912800085,1.25e-05,-0.0003989827
1771916400076,1.25e-05,-0.0003967755
1771920000022,4.4465e-06,-0.0004644282
1771923600048,1.25e-05,-0.0003534915
1771927200044,1.25e-05,-0.0003929445
1771930800020,6.311e-06,-0.000449512
1771934400025,4.8763e-06,-0.0004609893
1771938000047,1.25e-05,-0.0003908053
1771941600060,7.5876e-06,-0.0004392994
1771945200057,1.25e-05,-0.0003999688
1771948800005,8.7521e-06,-0.0004299834
1771952400049,1.23334e-05,-0.0004013328
1771956000022,4.8324e-06,-0.0004613407
1771959600066,6.2072e-06,-0.0004503422
1771963200026,3.628e-07,-0.0004970979
1771966800002,6.0683e-06,-0.0004514539
1771970400030,3.8256e-06,-0.0004693952
1771974000078,4.8082e-06,-0.0004615342
1771977600014,4.85e-07,-0.00049612
1771981200032,3.1767e-06,-0.0004745863
1771984800039,1.25e-05,-0.000381353
1771988400030,1.17535e-05,-0.0004059719
1771992000056,8.4229e-06,-0.0004326169
1771995600028,7.9851e-06,-0.0004361193
1771999200061,-2.779e-07,-0.0005022234
1772002800000,6.3244e-06,-0.0004494051
1772006400037,5.4241e-06,-0.0004566072
1772010000060,1.25e-05,-0.0003964838
1772013600029,1.25e-05,-0.0003605597
1772017200055,1.13204e-05,-0.0004094367
1772020800008,1.25e-05,-0.00032328
1772024400008,1.25e-05,-0.0003672529
1772028000023,1.25e-05,-0.0003763225
1772031600051,1.25e-05,-0.0003203642
1772035200012,8.8366e-06,-0.0004293075
1772038800075,2.7069e-06,-0.0004783451
1772042400088,9.225e-06,-0.0004261998
1772046000128,8.5171e-06,-0.0004318633
1772049600055,1.25e-05,-0.000389289
1772053200015,1.25e-05,-0.0003582791
1772056800000,1.25e-05,-0.0003777641
1772060400045,1.25e-05,-0.0003428326
1772064000036,1.25e-05,-0.0002946768
1772067600091,1.25e-05,-0.0003013547
1772071200018,1.25e-05,-0.0003399032
1772074800060,9.1102e-06,-0.0004271188
1772078400013,9.41e-06,-0.0004247201
1772082000058,1.15729e-05,-0.0004074169
1772085600099,7.5454e-06,-0.0004396364
1772089200021,8.7479e-06,-0.0004300167
1772092800072,1.25e-05,-0.0003010868
1772096400076,7.5453e-06,-0.0004396377
1772100000108,5.4998e-06,-0.0004560019
1772103600073,8.137e-07,-0.0004934903
1772107200041,7.3894e-06,-0.000440885
1772110800051,6.7244e-06,-0.0004462052
1772114400019,-2.4004e-06,-0.0005192033
1772118000033,-6.561e-07,-0.000505249
1772121600028,4.3816e-06,-0.0004649474
1772125200027,2.2173e-06,-0.0004822615
1772128800023,6.2902e-06,-0.0004496782
1772132400009,1.25e-05,-0.0003767702
1772136000035,1.25e-05,-0.0003577326
1772139600019,1.25e-05,-0.0003909393
1772143200019,1.25e-05,-0.0003496565
1772146800054,1.25e-05,-0.0003918741
1772150400001,1.25e-05,-0.0003767227
1772154000078,4.1608e-06,-0.0004667139
1772157600016,9.1747e-06,-0.000426602
1772161200116,1.08548e-05,-0.000413162
1772164800057,1.25e-05,-0.0003988584
1772168400058,1.25e-05,-0.0002976339
1772172000053,1.14996e-05,-0.0004080035
1772175600067,8.9078e-06,-0.0004287376
1772179200017,9.7743e-06,-0.0004218054
1772182800026,9.9982e-06,-0.0004200146
1772186400074,7.8707e-06,-0.0004370347
1772190000078,-1.515e-07,-0.0005012116
1772193600028,-1.4515e-06,-0.0005116116
1772197200020,-8.823e-07,-0.0005070587
1772200800036,8.1704e-06,-0.0004346372
1772204400054,5.2268e-06,-0.0004581855
1772208000132,-2.1746e-06,-0.0005173969
1772211600041,-2.6391e-06,-0.000521113
1772215200037,-5.1918e-06,-0.0005415344
1772218800012,-7.2685e-06,-0.0005581483
1772222400028,-2.5202e-06,-0.0005201619
1772226000037,-9.495e-07,-0.0005075962
1772229600023,8.933e-07,-0.0004928534
1772233200014,-4.6068e-06,-0.0005368548
1772236800086,-6.1634e-06,-0.0005493075
1772240400090,-5.378e-06,-0.000543024
1772244000058,-5.5362e-06,-0.0005442894
1772247600012,-7.7355e-06,-0.0005618842
1772251200088,1.7948e-06,-0.0004856414
1772254800063,2.9335e-06,-0.0004765322
1772258400065,2.5773e-06,-0.0004793812
1772262000026,-2.1684e-06,-0.0005173469
1772265600028,-5.6316e-06,-0.0005450528
1772269200012,-9.467e-07,-0.0005075738
1772272800008,-1.05714e-05,-0.0005845714
1772276400008,-4.8609e-06,-0.0005388874
1772280000032,-1.8846e-06,-0.0005150772
1772283600035,-7.693e-07,-0.0005061544
1772287200033,-4.251e-06,-0.0005340083
1772290800021,6.0792e-06,-0.000451366
1772294400041,6.5188e-06,-0.0004478494
1772298000025,4.6069e-06,-0.0004631448
1772301600015,7.9119e-06,-0.000436705
1772305200074,1.06154e-05,-0.0004150765
1772308800039,7.128e-06,-0.0004429756
1772312400041,7.9991e-06,-0.0004360076
1772316000035,1.06209e-05,-0.0004150326
1772319600066,1.23853e-05,-0.000400918
1772323200168,6.6153e-06,-0.0004470776
1772326800024,1.08011e-05,-0.000413591
1772330400052,1.25e-05,-0.000381398
1772334000074,1.25e-05,-0.0001999286
1772337600034,1.25e-05,-0.0002266753
1772341200052,1.25e-05,-0.0002686504
1772344800071,1.25e-05,-0.0002764025
1772348400018,1.25e-05,-0.0002115073
1772352000093,1.25e-05,-0.0002698079
1772355600017,1.25e-05,-0.0003120309
1772359200018,1.25e-05,-0.0003352651
1772362800017,1.25e-05,-0.0003991881
1772366400039,1.25e-05,-0.0003962677
1772370000054,1.13428e-05,-0.0004092577
1772373600029,1.06891e-05,-0.0004144871
1772377200027,1.25e-05,-0.0003426881
1772380800018,1.25e-05,-0.0003859898
1772384400120,1.25e-05,-0.0003324168
1772388000070,9.3406e-06,-0.0004252749
1772391600062,1.25e-05,-0.0003986218
1772395200026,5.9693e-06,-0.0004522459
1772398800065,2.72e-06,-0.0004782397
1772402400085,2.0076e-06,-0.0004839396
1772406000005,2.8261e-06,-0.0004773908
1772409600044,3.162e-06,-0.0004747041
1772413200048,1.25e-05,-0.0003989216
1772416800044,1.25e-05,-0.0003542041
1772420400063,1.25e-05,-0.0003956942
1772424000048,1.25e-05,-0.0003491683
1772427600071,1.25e-05,-0.0003374395
1772431200062,1.25e-05,-0.0003388389
1772434800054,6.3758e-06,-0.0004489938
1772438400003,-1.3992e-06,-0.0005111937
1772442000091,6.2828e-06,-0.0004497377
1772445600007,1.25e-05,-0.0003711339
1772449200019,1.02671e-05,-0.0004178635
1772452800016,4.6296e-06,-0.0004629631
1772456400034,3.6914e-06,-0.0004704686
1772460000035,3.7695e-06,-0.0004698441
1772463600070,-6.534e-07,-0.0005052276
1772467200053,1.25e-05,-0.0003523463
1772470800086,1.25e-05,-0.0002971605
1772474400025,9.0296e-06,-0.000427763
1772478000044,1.25e-05,-0.0003489671
1772481600120,1.25e-05,-0.0003782683
1772485200038,1.25e-05,-0.0003028171
1772488800033,1.25e-05,-0.0002876754
1772492400068,1.25e-05,-0.0002881095
1772496000062,1.25e-05,-0.0003429637
1772499600052,1.25e-05,-0.0003110878
1772503200011,1.25e-05,-0.0003504811
1772506800058,1.25e-05,-0.0003823554
1772510400010,1.10094e-05,-0.0004119247
1772514000074,8.9395e-06,-0.0004284843
1772517600050,1.25e-05,-0.0002934517
1772521200069,1.25e-05,-0.0002430503
1772524800009,1.25e-05,-0.0002009929
1772528400114,1.25e-05,-0.0003496395
1772532000046,1.25e-05,-0.0003911391
1772535600006,1.2182e-05,-0.0004025441
1772539200013,1.13379e-05,-0.0004092967
1772542800012,8.7975e-06,-0.0004296197
1772546400039,-2.336e-07,-0.0005018685
1772550000007,8.9689e-06,-0.0004282492
1772553600004,-1.718e-06,-0.000513744
1772557200041,6.0529e-06,-0.0004515767
1772560800015,9.865e-07,-0.000492108
1772564400049,4.371e-07,-0.0004965031
1772568000007,5.8812e-06,-0.0004529502
1772571600014,-3.007e-06,-0.000524056
1772575200070,-4.8837e-06,-0.0005390698
1772578800016,1.8057e-06,-0.0004855543
1772582400034,3.2971e-06,-0.0004736228
1772586000049,-5.1553e-06,-0.0005412421
1772589600060,-4.7172e-06,-0.0005377379
1772593200052,-5.7978e-06,-0.0005463821
1772596800001,-7.5104e-06,-0.0005600831
1772600400064,-1.59454e-05,-0.0006275636
1772604000079,3.6323e-06,-0.0004709413
1772607600095,7.3408e-06,-0.0004412736
1772611200047,8.1403e-06,-0.0004348778
1772614800010,1.25e-05,-0.0003578605
1772618400069,1.25e-05,-0.0002340046
1772622000024,1.25e-05,-0.0003264016
1772625600133,1.25e-05,-0.0002792704
1772629200019,1.25e-05,-0.000321945
1772632800036,1.08388e-05,-0.0004132896
1772636400023,1.25e-05,-0.0003406205
1772640000011,1.25e-05,-0.0002468349
1772643600095,1.25e-05,-0.0002852505
1772647200092,1.07763e-05,-0.0004137895
1772650800093,7.6994e-06,-0.0004384049
1772654400047,9.7285e-06,-0.0004221718
1772658000048,6.2551e-06,-0.000449959
1772661600024,1.22783e-05,-0.0004017736
1772665200045,1.23911e-05,-0.0004008714
1772668800022,1.25e-05,-0.0003847236
1772672400018,1.25e-05,-0.0003856893
1772676000139,1.07737e-05,-0.0004138103
1772679600019,1.25e-05,-0.0003740148
1772683200027,1.25e-05,-0.0003559015
1772686800001,1.25e-05,-0.0003664084
1772690400037,1.25e-05,-0.0003646571
1772694000091,1.22415e-05,-0.000402068
1772697600033,1.25e-05,-0.0002481958
1772701200063,1.25e-05,-0.0003649697
1772704800091,1.25e-05,-0.0003415348
1772708400017,1.25e-05,-0.0003465022
1772712000003,1.25e-05,-0.0003716499
1772715600009,8.2792e-06,-0.0004337663
1772719200024,-7.0936e-06,-0.0005567489
1772722800039,-7.4297e-06,-0.0005594375
1772726400034,-1.16509e-05,-0.0005932074
1772730000083,4.662e-07,-0.0004962703
1772733600048,3.9172e-06,-0.0004686625
1772737200052,1.25e-05,-0.000357165
1772740800073,1.25e-05,-0.0002629806
1772744400042,1.25e-05,-0.0002318524
1772748000028,1.25e-05,-0.0002534582
1772751600029,1.25e-05,-0.0003491859
1772755200030,1.25e-05,-0.0003874856
1772758800082,1.18817e-05,-0.0004049468
1772762400006,1.07338e-05,-0.0004141299
1772766000079,1.16261e-05,-0.0004069909
1772769600026,1.10017e-05,-0.0004119863
1772773200112,1.24779e-05,-0.0004001767
1772776800019,5.4554e-06,-0.0004563568
1772780400028,9.779e-06,-0.0004217681
1772784000021,1.25e-05,-0.0003725323
1772787600022,1.25e-05,-0.0003932635
1772791200031,1.3005e-06,-0.0004895961
1772794800036,5.246e-07,-0.0004958032
1772798400052,-1.143e-06,-0.0005091442
1772802000052,2.6306e-06,-0.0004789555
1772805600033,5.107e-07,-0.0004959143
1772809200037,-2.2752e-05,-0.0006820161
1772812800062,-9.1707e-06,-0.0005733659
1772816400089,-5.5583e-06,-0.0005444665
1772820000056,4.2591e-06,-0.0004659268
1772823600066,6.0493e-06,-0.0004516057
1772827200046,8.8208e-06,-0.0004294335
1772830800021,4.4015e-06,-0.0004647879
1772834400046,2.29e-07,-0.0004981684
1772838000092,-2.106e-07,-0.0005016849
1772841600061,-4.6917e-06,-0.0005375334
1772845200027,-5.6005e-06,-0.0005448039
1772848800050,-4.9812e-06,-0.0005398497
1772852400045,-2.8234e-06,-0.0005225876
1772856000014,-6.3628e-06,-0.0005509027
1772859600052,-6.0772e-06,-0.0005486176
1772863200070,-4.5894e-06,-0.0005367155
1772866800068,-7.549e-06,-0.0005603923
1772870400015,-4.965e-06,-0.0005397202
1772874000005,-3.0737e-06,-0.0005245898
1772877600014,-1.0465e-06,-0.0005083717
1772881200002,2.753e-07,-0.0004977979
1772884800031,4.034e-06,-0.0004677277
1772888400033,-4.814e-06,-0.0005385118
1772892000084,-1.2359e-06,-0.0005098873
1772895600012,-4.1776e-06,-0.0005334205
1772899200014,-3.9504e-06,-0.0005316031
1772902800077,-5.4677e-06,-0.0005437414
1772906400110,7.6532e-06,-0.000438774
1772910000003,-9.355e-07,-0.0005074837
1772913600010,-1.33095e-05,-0.0006064763
1772917200135,-8.7133e-06,-0.0005697061
1772920800082,-1.23538e-05,-0.0005988302
1772924400068,-1.13123e-05,-0.0005904986
1772928000002,-2.18012e-05,-0.0006744099
1772931600030,-8.719e-06,-0.0005697523
1772935200003,-9.8411e-06,-0.0005787285
1772938800042,-1.30707e-05,-0.0006045658
1772942400001,-2.23952e-05,-0.0006791615
1772946000024,-2.29319e-05,-0.0006834554
1772949600045,-2.29826e-05,-0.0006838608
1772953200036,-2.38212e-05,-0.0006905698
1772956800041,-1.68251e-05,-0.0006346004
1772960400029,-1.96066e-05,-0.0006568529
1772964000035,-1.08389e-05,-0.0005867112
1772967600036,5.9429e-06,-0.0004524572
1772971200021,-3.0159e-06,-0.0005241272
1772974800049,-1.80099e-05,-0.0006440792
1772978400061,-1.41318e-05,-0.0006130541
1772982000088,-9.7769e-06,-0.0005782156
1772985600024,-1.40543e-05,-0.0006124347
1772989200018,-8.0551e-06,-0.0005644405
1772992800004,-1.35771e-05,-0.0006086166
1772996400000,-2.61043e-05,-0.0007088343
