time,funding_rate,premium
1776114000038,-2.2902e-06,-0.0003366427
1776117600023,-2.89154e-05,-0.0007626467
1776121200008,-2.8367e-06,-0.0003453872
1776124800020,-3.4861e-06,-0.0003557776
1776128400057,-4.0826e-06,-0.0003653215
1776132000017,-4.971e-07,-0.0003079539
1776135600043,-4.1664e-06,-0.0003666632
1776139200009,-5.9619e-06,-0.00039539
1776142800054,-6.4181e-06,-0.0004026889
1776146400057,-8.224e-06,-0.0004315841
1776150000076,-5.4182e-06,-0.0003866917
1776153600066,-5.7203e-06,-0.0003915245
1776157200041,-1.8243e-06,-0.0003291888
1776160800010,-1.19659e-05,-0.0004914543
1776164400030,-2.29247e-05,-0.0006667955
1776168000053,-2.00042e-05,-0.0006200678
1776171600039,-7.3619e-06,-0.0004177906
1776175200012,-1.10106e-05,-0.0004761698
1776178800056,-5.5526e-06,-0.0003888414
1776182400029,-7.2176e-06,-0.0004154815
1776186000057,-1.43149e-05,-0.0005290384
1776189600062,-8.6952e-06,-0.000439123
1776193200040,-1.21063e-05,-0.0004937008
1776196800000,-1.54536e-05,-0.0005472581
1776200400003,-1.31939e-05,-0.0005111018
1776204000001,6.25e-06,0.0002964571
1776207600021,-1.70068e-05,-0.0005721093
1776211200015,-2.32445e-05,-0.0006719114
1776214800054,-1.70478e-05,-0.0005727641
1776218400036,-1.99129e-05,-0.0006186067
1776222000065,-3.66571e-05,-0.0008865128
1776225600053,-3.86744e-05,-0.0009187899
1776229200029,-3.09564e-05,-0.0007953032
1776232800060,-3.80184e-05,-0.0009082947
1776236400038,-3.36582e-05,-0.0008385317
1776240000009,-1.40285e-05,-0.0005244562
1776243600024,-3.31e-07,-0.0003052966
1776247200027,-2.429e-07,-0.0003038858
1776250800067,-5.753e-06,-0.0003920487
1776254400030,2.3933e-06,-0.0002617067
1776258000008,-5.6656e-06,-0.0003906496
1776261600035,-4.22e-08,-0.0003006748
1776265200057,-5.451e-06,-0.0003872158
1776268800025,-1.56986e-05,-0.0005511781
1776272400022,1.2858e-06,-0.0002794269
1776276000030,-1.35842e-05,-0.0005173465
1776279600062,-1.45363e-05,-0.0005325809
1776283200014,-1.89189e-05,-0.0006027019
1776286800049,-2.8956e-06,-0.0003463297
1776290400067,6.25e-06,-5.68783e-05
1776294000056,9.86e-07,-0.0002842236
1776297600044,1.2647e-06,-0.0002797654
1776301200022,6.25e-06,-0.000165565
1776304800010,2.3916e-06,-0.0002617345
1776308400053,-3.2168e-06,-0.0003514682
1776312000006,-9.3286e-06,-0.0004492572
1776315600042,-7.8961e-06,-0.0004263374
1776319200031,-3.2462e-06,-0.0003519394
1776322800012,8.078e-07,-0.0002870749
1776326400062,5.218e-06,-0.0002165124
1776330000045,-5.5308e-06,-0.0003884934
1776333600004,-8.5142e-06,-0.0004362272
1776337200035,-1.9942e-06,-0.000331907
1776340800042,-7.78e-06,-0.0004244793
1776344400030,-1.3566e-06,-0.0003217056
1776348000019,-6.5639e-06,-0.0004050231
1776351600047,-9.0707e-06,-0.0004451315
1776355200051,-2.9513e-06,-0.0003472202
1776358800013,-6.4002e-06,-0.0004024033
1776362400034,-1.9899e-06,-0.0003318379
1776366000064,-3.93e-07,-0.0003062873
1776369600016,-3.0713e-06,-0.0003491401
1776373200025,-5.2079e-06,-0.0003833264
1776376800043,-7.2017e-06,-0.0004152265
1776380400041,-3.3903e-06,-0.0003542453
1776384000030,-5.9129e-06,-0.0003946063
1776387600015,-1.2323e-05,-0.0004971673
1776391200026,-5.5108e-06,-0.0003881724
1776394800010,-6.9252e-06,-0.0004108038
1776398400064,-1.09897e-05,-0.0004758351
1776402000052,-2.8177e-06,-0.0003450824
1776405600017,-7.5859e-06,-0.0004213736
1776409200065,-4.314e-06,-0.0003690239
1776412800042,-1.04794e-05,-0.0004676709
1776416400035,-3.8697e-06,-0.0003619157
1776420000011,-4.4469e-06,-0.00037115
1776423600038,-3.4648e-06,-0.0003554369
1776427200064,-1.3224e-06,-0.0003211584
1776430800036,-9.4423e-06,-0.0004510775
1776434400000,-1.94508e-05,-0.0006112125
1776438000059,-1.03699e-05,-0.0004659177
1776441600039,-1.3465e-06,-0.0003215434
1776445200046,-4.5502e-06,-0.0003728038
1776448800052,-1.06852e-05,-0.000470964
1776452400019,-9.9577e-06,-0.0004593226
1776456000065,-1.26022e-05,-0.0005016353
1776459600012,-5.2368e-06,-0.000383789
1776463200042,-2.16117e-05,-0.0006457873
1776466800022,-5.6574e-06,-0.0003905178
1776470400064,-4.4318e-06,-0.0003709092
1776474000049,-4.43625e-05,-0.0010098
1776477600042,-2.79323e-05,-0.0007469163
1776481200031,1.16401e-05,0.0004862414
1776484800009,6.25e-06,0.0002312938
1776488400060,-1.20217e-05,-0.0004923472
1776492000049,-1.02784e-05,-0.000464454
1776495600028,-6.8155e-06,-0.0004090482
1776499200049,6.25e-06,0.0001433276
1776502800011,-2.31624e-05,-0.000670598
1776506400020,-2.87528e-05,-0.0007600448
1776510000016,-4.64065e-05,-0.0010425034
1776513600034,-5.65564e-05,-0.0012049023
1776517200047,6.25e-06,0.0003158022
1776520800018,-1.46477e-05,-0.0005343638
1776524400000,-1.8588e-06,-0.0003297414
1776528000001,2.2076e-06,-0.0002646791
1776531600001,-4.38408e-05,-0.0010014526
1776535200050,6.25e-06,-3.58343e-05
1776538800039,-3.68456e-05,-0.0008895296
1776542400037,6.25e-06,0.0002421542
1776546000036,6.25e-06,0.000154259
1776549600011,6.25e-06,-5.33094e-05
1776553200026,1.81254e-05,0.000590007
1776556800053,3.75112e-05,0.0009001792
1776560400051,6.25e-06,0.0001420234
1776564000028,6.25e-06,1.83114e-05
1776567600060,6.25e-06,0.0001667048
1776571200051,-4.3717e-06,-0.0003699467
1776574800046,-2.6052e-05,-0.0007168324
1776578400041,1.5711e-06,-0.0002748628
1776582000002,-1.70919e-05,-0.0005734696
1776585600040,-3.79477e-05,-0.0009071632
1776589200041,6.25e-06,0.0003596893
1776592800022,2.19925e-05,0.0006518797
1776596400032,6.25e-06,-3.13902e-05
1776600000016,7.4496e-06,0.0004191931
1776603600026,6.58172e-05,0.0013530751
1776607200011,6.47061e-05,0.0013352971
1776610800004,2.15038e-05,0.0006440604
1776614400010,-3.4692e-06,-0.0003555074
1776618000060,-4.0648e-06,-0.0003650376
1776621600009,-7.02944e-05,-0.0014247109
1776625200018,-9.91069e-05,-0.0018857105
1776628800030,-5.98695e-05,-0.0012579123
1776632400025,-5.03587e-05,-0.0011057389
1776636000007,6.25e-06,0.0001527502
1776639600025,-1.72855e-05,-0.0005765676
1776643200062,-2.50599e-05,-0.000700958
1776646800029,-1.14992e-05,-0.0004839873
1776650400053,-7.4769e-06,-0.0004196309
1776654000025,-1.69724e-05,-0.0005715581
1776657600029,-2.43308e-05,-0.0006892921
1776661200055,-1.75652e-05,-0.0005810439
1776664800000,-1.69427e-05,-0.0005710827
1776668400006,-7.3724e-06,-0.0004179585
1776672000037,-7.826e-06,-0.0004252159
1776675600008,-1.19556e-05,-0.0004912902
1776679200053,-1.29238e-05,-0.0005067814
1776682800014,-1.43984e-05,-0.0005303745
1776686400091,-2.3295e-06,-0.0003372716
1776690000051,-2.1327e-06,-0.0003341226
1776693600033,2.0822e-06,-0.0002666847
1776697200041,2.7115e-06,-0.0002566158
1776700800028,4.5026e-06,-0.0002279589
1776704400049,-3.699e-07,-0.0003059192
1776708000019,2.7379e-06,-0.0002561933
1776711600037,4.587e-07,-0.000292661
1776715200063,3.0924e-06,-0.0002505217
1776718800038,-4.094e-06,-0.0003655039
1776722400039,-1.36975e-05,-0.0005191594
1776726000053,-2.1034e-06,-0.0003336549
1776729600087,-7.2834e-06,-0.0004165352
1776733200043,-3.259e-06,-0.0003521443
1776736800023,-1.4561e-06,-0.0003232984
1776740400030,-3.4775e-06,-0.0003556396
1776744000018,-2.9431e-06,-0.0003470895
1776747600065,-4.2135e-06,-0.0003674157
1776751200010,-3.3425e-06,-0.0003534793
1776754800053,-2.1168e-06,-0.000333869
1776758400036,-5.5807e-06,-0.0003892911
1776762000005,-5.8592e-06,-0.0003937467
1776765600001,-1.9613e-06,-0.0003313808
1776769200065,-9.951e-06,-0.0004592159
1776772800036,-3.1461e-06,-0.0003503377
1776776400063,-8.1549e-06,-0.0004304791
1776780000044,-8.1129e-06,-0.0004298056
1776783600019,7.954e-07,-0.0002872744
1776787200048,5.6098e-06,-0.0002102438
1776790800003,1.092e-06,-0.000282528
1776794400065,-3.6491e-06,-0.0003583852
1776798000039,-2.8978e-06,-0.0003463652
1776801600004,-2.116e-07,-0.0003033862
1776805200015,6.25e-06,-0.0001578371
1776808800008,4.448e-06,-0.0002288316
1776812400011,1.1961e-06,-0.0002808617
1776816000061,-1.21e-07,-0.0003019362
1776819600004,-1.7353e-06,-0.0003277647
1776823200042,-3.2e-09,-0.000300051
1776826800005,2.6556e-06,-0.0002575104
1776830400056,4.0446e-06,-0.000235287
1776834000030,4.0142e-06,-0.0002357734
1776837600005,3.4508e-06,-0.0002447868
1776841200018,-1.1278e-06,-0.0003180443
1776844800009,9.73e-08,-0.0002984432
1776848400041,8.979e-07,-0.0002856335
1776852000008,-2.208e-07,-0.0003035327
1776855600019,-5.5514e-06,-0.0003888231
1776859200041,-9.948e-07,-0.0003159168
1776862800003,-3.6974e-06,-0.0003591581
1776866400043,-6.1261e-06,-0.0003980177
1776870000021,4.8339e-06,-0.0002226572
1776873600051,2.5645e-06,-0.0002589674
1776877200012,2.1024e-06,-0.0002663612
1776880800036,6.25e-06,-0.0001593555
1776884400031,1.7919e-06,-0.0002713294
1776888000051,2.1354e-06,-0.0002658335
1776891600023,-1.06822e-05,-0.0004709151
1776895200042,-1.13056e-05,-0.00048089
1776898800056,-1.05639e-05,-0.0004690223
1776902400028,-9.3159e-06,-0.0004490541
1776906000056,-2.2406e-06,-0.0003358489
1776909600016,-7.1638e-06,-0.000414621
1776913200013,-1.15793e-05,-0.0004852681
1776916800053,-1.38127e-05,-0.0005210029
1776920400046,-1.43663e-05,-0.0005298613
1776924000079,-7.3933e-06,-0.000418293
1776927600059,-9.3962e-06,-0.0004503391
1776931200019,-7.0826e-06,-0.0004133216
1776934800060,-9.4216e-06,-0.000450746
1776938400021,-1.16913e-05,-0.0004870613
1776942000053,-1.28441e-05,-0.0005055063
1776945600024,-4.9074e-06,-0.0003785185
1776949200060,-5.0697e-06,-0.0003811144
1776952800015,-2.8658e-06,-0.0003458522
1776956400020,-4.5263e-06,-0.0003724201
1776960000048,-1.00396e-05,-0.0004606338
1776963600075,-3.5764e-06,-0.000357223
1776967200016,-1.0112e-06,-0.0003161795
1776970800075,-2.2536e-06,-0.0003360582
1776974400003,-2.6641e-06,-0.0003426261
1776978000042,3.3982e-06,-0.0002456294
1776981600005,6.8829e-06,0.0004101258
1776985200065,2.6109e-06,-0.0002582257
1776988800064,-3.7993e-06,-0.000360789
1776992400021,1.9158e-06,-0.0002693464
1776996000064,2.7716e-06,-0.000255654
1776999600062,-1.448e-06,-0.0003231676
1777003200018,-3.7343e-06,-0.0003597493
1777006800065,-7.5671e-06,-0.0004210735
1777010400000,-6.2949e-06,-0.0004007185
1777014000039,-7.8266e-06,-0.0004252254
1777017600008,-8.9576e-06,-0.0004433223
1777021200041,-9.1988e-06,-0.0004471811
1777024800038,-8.7373e-06,-0.0004397975
1777028400039,-1.3143e-06,-0.0003210285
1777032000002,1.5997e-06,-0.0002744056
1777035600047,-5.021e-07,-0.0003080329
1777039200063,-9.7492e-06,-0.0004559878
1777042800001,-1.03808e-05,-0.0004660932
1777046400049,-3.8962e-06,-0.0003623387
1777050000011,2.07e-08,-0.000299668
1777053600037,-9.7671e-06,-0.0004562735
1777057200020,-1.03291e-05,-0.000465265
1777060800007,-1.56646e-05,-0.0005506334
1777064400058,-1.65815e-05,-0.0005653047
1777068000042,-1.23228e-05,-0.0004971651
1777071600055,-1.13672e-05,-0.0004818748
1777075200024,-5.5489e-06,-0.0003887819
1777078800002,-2.06322e-05,-0.0006301157
1777082400044,-2.22362e-05,-0.000655779
1777086000063,-3.44638e-05,-0.000851421
1777089600000,-2.30853e-05,-0.0006693647
1777093200035,6.25e-06,-5.18285e-05
1777096800023,6.25e-06,-2.65942e-05
1777100400048,6.25e-06,0.0001247566
1777104000044,1.36717e-05,0.0005187475
1777107600060,6.25e-06,-3.60746e-05
1777111200052,-7.4606e-06,-0.0004193696
1777114800064,6.25e-06,1.9356e-06
1777118400039,6.25e-06,-9.236e-05
1777122000031,6.25e-06,2.64612e-05
1777125600050,6.25e-06,0.0002194549
1777129200037,6.6702e-06,0.0004067238
1777132800080,6.25e-06,0.0001813178
1777136400047,-2.29288e-05,-0.0006668609
1777140000031,-3.45771e-05,-0.0008532336
1777143600078,-3.32418e-05,-0.000831869
1777147200064,4.2679e-06,-0.0002317133
1777150800007,6.25e-06,-0.0001762125
1777154400003,6.25e-06,0.0003729714
1777158000060,6.25e-06,0.0003135602
1777161600025,6.25e-06,0.0003982514
1777165200030,6.25e-06,5.18107e-05
1777168800007,6.25e-06,0.0001862677
1777172400050,1.88905e-05,0.0006022474
1777176000032,6.25e-06,0.0003549598
1777179600041,6.25e-06,0.0001222281
1777183200030,9.7125e-06,0.0004553992
1777186800026,6.25e-06,-5.10519e-05
1777190400058,6.25e-06,-2.2579e-05
1777194000062,6.25e-06,7.15466e-05
1777197600065,6.25e-06,9.32291e-05
1777201200018,6.25e-06,0.0002198533
1777204800009,6.25e-06,0.0002869992
1777208400066,6.25e-06,-9.33663e-05
1777212000016,6.25e-06,-2.31221e-05
1777215600039,6.25e-06,0.0002793896
1777219200066,6.25e-06,-1.7481e-06
1777222800052,1.51915e-05,0.0005430634
1777226400024,1.86693e-05,0.0005987089
1777230000056,1.70181e-05,0.0005722896
1777233600017,2.15318e-05,0.0006445086
1777237200054,9.45937e-05,0.0018135
1777240800047,6.9164e-06,0.0004106624
1777244400060,1.857e-07,-0.0002970291
1777248000023,3.3194e-06,-0.0002468897
1777251600035,-1.39329e-05,-0.0005229262
1777255200052,-2.08759e-05,-0.0006340149
1777258800072,-2.23191e-05,-0.0006571051
1777262400041,-1.97305e-05,-0.0006156882
1777266000055,-1.9134e-05,-0.0006061443
1777269600007,-1.50717e-05,-0.0005411478
1777273200017,-1.7828e-05,-0.0005852484
1777276800012,-1.5183e-05,-0.0005429283
1777280400041,-1.39074e-05,-0.0005225179
1777284000013,-1.84832e-05,-0.0005957316
1777287600115,-1.83396e-05,-0.0005934342
1777291200058,-2.06236e-05,-0.0006299775
1777294800020,-1.96459e-05,-0.0006143344
1777298400028,-1.50431e-05,-0.0005406898
1777302000022,3.728e-07,-0.0002940348
1777305600036,-1.47629e-05,-0.000536206
1777309200033,-1.33452e-05,-0.0005135235
1777312800033,-4.8875e-06,-0.0003781996
1777316400021,-9.5752e-06,-0.0004532028
1777320000008,-8.6491e-06,-0.0004383863
1777323600011,-8.789e-06,-0.0004406236
1777327200064,6.25e-06,0.0001635457
1777330800012,4.855e-06,-0.0002223202
1777334400035,-4.7311e-06,-0.0003756981
1777338000003,2.587e-06,-0.0002586073
1777341600051,-8.565e-07,-0.0003137041
1777345200044,2.6188e-06,-0.0002580995
1777348800007,2.529e-07,-0.0002959528
1777352400034,6.299e-07,-0.0002899212
1777356000029,3.4269e-06,-0.0002451692
1777359600063,1.3071e-06,-0.0002790861
1777363200019,-1.6892e-06,-0.000327028
1777366800032,-1.6876e-06,-0.0003270009
1777370400023,-3.312e-07,-0.0003052987
1777374000007,1.264e-07,-0.0002979778
1777377600016,3.2974e-06,-0.0002472409
1777381200077,6.1606e-06,-0.0002014304
1777384800058,5.2257e-06,-0.0002163884
1777388400063,1.5e-06,-0.0002759994
1777392000007,6.25e-06,-0.0001837881
1777395600070,2.8336e-06,-0.0002546627
1777399200055,2.7152e-06,-0.0002565575
1777402800060,3.226e-07,-0.0002948384
1777406400031,3.7197e-06,-0.0002404851
1777410000052,-4.6982e-06,-0.000375172
1777413600027,-5.8716e-06,-0.000393945
1777417200042,-5.563e-07,-0.0003089003
1777420800003,-2.7261e-06,-0.0003436183
1777424400025,-4.9874e-06,-0.000379799
1777428000000,-6.8147e-06,-0.0004090346
1777431600009,-6.1936e-06,-0.0003990978
1777435200032,-7.1148e-06,-0.0004138369
1777438800046,-7.5459e-06,-0.000420735
1777442400001,-6.4392e-06,-0.0004030269
1777446000063,-2.479e-07,-0.000303966
1777449600030,2.557e-06,-0.0002590888
1777453200042,-7.94e-07,-0.0003127038
1777456800016,-4.5263e-06,-0.0003724211
1777460400024,1.4566e-06,-0.0002766941
1777464000054,-2.8471e-06,-0.0003455541
1777467600053,-4.5355e-06,-0.0003725675
1777471200029,-6.5721e-06,-0.0004051531
1777474800047,-1.1955e-05,-0.0004912803
1777478400067,-4.0848e-06,-0.0003653564
1777482000001,-6.9679e-06,-0.0004114867
1777485600043,-2.2235e-06,-0.0003355753
1777489200048,-8.6839e-06,-0.0004389421
1777492800001,-2.1008e-06,-0.0003336132
1777496400052,-2.9433e-06,-0.0003470932
1777500000002,6.25e-06,0.0002435113
1777503600061,-2.10192e-05,-0.000636307
1777507200020,-3.15742e-05,-0.0008051878
1777510800019,-2.84039e-05,-0.0007544623
1777514400044,-2.48697e-05,-0.0006979156
1777518000073,-2.16229e-05,-0.0006459659
1777521600059,-2.18714e-05,-0.0006499429
1777525200030,-9.3973e-06,-0.0004503568
1777528800060,-4.545e-07,-0.0003072728
1777532400057,-1.2352e-06,-0.0003197627
1777536000072,-3.5151e-06,-0.0003562419
1777539600041,-1.00839e-05,-0.0004613418
1777543200040,-6.2065e-06,-0.0003993047
1777546800009,-1.20572e-05,-0.0004929145
1777550400065,-1.05302e-05,-0.0004684839
1777554000045,-6.1934e-06,-0.0003990939
1777557600004,-3.0179e-06,-0.0003482868
1777561200033,6.25e-06,-0.0001042947
1777564800003,-1.24551e-05,-0.0004992814
1777568400029,-8.4134e-06,-0.0004346152
1777572000025,-7.3651e-06,-0.0004178424
1777575600030,-1.19745e-05,-0.000491592
1777579200048,-6.6183e-06,-0.0004058933
1777582800009,-4.9885e-06,-0.0003798164
1777586400010,6.25e-06,0.0001304932
1777590000005,1.9569e-06,-0.0002686889
1777593600045,-5.3451e-06,-0.000385521
1777597200040,-4.4323e-06,-0.000370917
1777600800073,-5.4883e-06,-0.0003878133
1777604400003,-1.0596e-05,-0.0004695366
1777608000097,-1.15488e-05,-0.0004847802
1777611600029,-1.05718e-05,-0.0004691491
1777615200052,-1.06446e-05,-0.0004703137
1777618800028,-1.08285e-05,-0.0004732562
1777622400049,-1.28484e-05,-0.0005055746
1777626000046,-5.7832e-06,-0.0003925315
1777629600063,-4.3032e-06,-0.0003688516
1777633200046,-1.13186e-05,-0.0004810979
1777636800012,-5.0947e-06,-0.0003815157
1777640400028,1.4322e-06,-0.0002770841
1777644000051,-2.47409e-05,-0.0006958546
1777647600002,-1.85964e-05,-0.0005975417
1777651200055,-7.6471e-06,-0.0004223537
1777654800055,-1.2103e-05,-0.0004936476
1777658400043,-9.595e-06,-0.0004535204
1777662000031,-4.036e-06,-0.0003645753
1777665600011,-3.9113e-06,-0.0003625805
1777669200059,-3.1029e-06,-0.0003496462
1777672800054,6.25e-06,7.77983e-05
1777676400002,6.25e-06,0.0001040122
1777680000010,-2.1101e-05,-0.0006376167
1777683600070,-1.12815e-05,-0.0004805036
1777687200056,6.25e-06,7.32193e-05
1777690800038,6.25e-06,0.0002193929
1777694400019,6.25e-06,0.0002330624
1777698000004,-1.4204e-06,-0.0003227258
1777701600040,6.25e-06,0.0001732836
1777705200044,6.25e-06,5.11683e-05
1777708800031,1.2713e-06,-0.0002796592
1777712400002,6.25e-06,0.0001358372
1777716000010,6.25e-06,-9.39378e-05
1777719600041,6.25e-06,-7.47969e-05
1777723200048,6.25e-06,0.000282045
1777726800017,6.25e-06,0.0001173629
1777730400025,6.25e-06,3.9508e-06
1777734000021,6.25e-06,-0.0001485392
1777737600033,6.25e-06,-0.0001422223
1777741200048,6.25e-06,-4.95574e-05
1777744800025,6.25e-06,5.5583e-05
1777748400038,6.5735e-06,0.0004051757
1777752000064,6.25e-06,0.0001478814
1777755600020,6.25e-06,9.04641e-05
1777759200000,6.25e-06,0.000326982
1777762800067,6.25e-06,-1.96199e-05
1777766400049,3.7642e-06,-0.0002397722
1777770000025,6.25e-06,0.0003172936
1777773600016,6.25e-06,-0.0001937096
1777777200053,3.7306e-06,-0.0002403097
1777780800034,3.842e-07,-0.0002938524
1777784400010,6.25e-06,6.23696e-05
1777788000024,6.25e-06,0.0002857762
1777791600004,6.25e-06,0.0001156921
1777795200037,6.25e-06,0.0003243257
1777798800018,6.25e-06,1.43323e-05
1777802400038,6.25e-06,6.96461e-05
1777806000052,6.25e-06,7.22316e-05
1777809600047,6.25e-06,0.0001482998
1777813200005,6.25e-06,1.16777e-05
1777816800027,6.25e-06,0.0001479941
1777820400059,6.25e-06,-6.8601e-05
1777824000054,7.57e-07,-0.0002878887
1777827600044,1.20491e-05,0.000492785
1777831200060,1.68998e-05,0.0005703966
1777834800014,6.25e-06,-0.0001523965
1777838400040,6.25e-06,0.0003011701
1777842000037,6.25e-06,0.0002481407
1777845600024,1.26468e-05,0.0005023489
1777849200039,-5.6597e-06,-0.0003905546
1777852800030,-1.0181e-05,-0.0004628955
1777856400063,-1.32574e-05,-0.0005121176
1777860000059,-1.02768e-05,-0.0004644286
1777863600012,1.3694e-06,-0.0002780898
1777867200014,1.123e-07,-0.0002982025
1777870800025,-1.9161e-06,-0.000330657
1777874400035,-1.6961e-06,-0.0003271377
1777878000001,-5.6356e-06,-0.0003901697
1777881600065,-7.7472e-06,-0.0004239546
1777885200015,-4.95e-06,-0.0003792
1777888800011,-7.37e-06,-0.0004179197
1777892400065,1.0447e-06,-0.0002832842
1777896000066,-3.4046e-06,-0.0003544729
1777899600032,-3.8568e-06,-0.0003617089
1777903200079,-1.9312e-06,-0.000330899
1777906800062,-2.7848e-06,-0.0003445563
1777910400030,6.25e-06,-0.0001210596
1777914000041,6.25e-06,6.66984e-05
1777917600053,6.25e-06,-0.0001378964
1777921200037,6.25e-06,-0.0001404605
1777924800060,7.186e-07,-0.0002885021
1777928400052,3.2086e-06,-0.0002486617
1777932000075,6.25e-06,5.40437e-05
1777935600055,3.401e-06,-0.0002455838
1777939200021,5.8224e-06,-0.0002068421
1777942800040,5.5296e-06,-0.000211526
1777946400044,6.25e-06,-0.0001634712
1777950000039,6.25e-06,-0.0001183149
1777953600016,6.25e-06,-0.0001908884
1777957200057,6.25e-06,-0.000174081
1777960800006,6.25e-06,-0.0001654329
1777964400052,6.25e-06,-0.000190626
1777968000055,6.25e-06,-0.0001500952
1777971600016,-1.8873e-06,-0.0003301975
1777975200002,-4.1246e-06,-0.0003659929
1777978800054,-1.816e-07,-0.0003029056
1777982400025,1.7995e-06,-0.0002712081
1777986000065,4.747e-06,-0.0002240485
1777989600022,-5.86e-08,-0.0003009372
1777993200017,-3.0491e-06,-0.0003487858
1777996800028,-7.281e-07,-0.0003116493
1778000400003,-6.1067e-06,-0.0003977067
1778004000061,-8.0166e-06,-0.0004282649
1778007600036,-4.9851e-06,-0.0003797615
1778011200001,-3.45e-08,-0.0003005524
1778014800044,1.5317e-06,-0.0002754931
1778018400066,6.25e-06,0.0002252535
1778022000056,1.9275e-06,-0.0002691599
1778025600026,-7.8536e-06,-0.0004256577
1778029200002,-5.7473e-06,-0.0003919565
1778032800010,5.252e-07,-0.0002915976
1778036400061,-7.237e-07,-0.0003115787
1778040000067,-7.3734e-06,-0.000417974
1778043600011,4.697e-07,-0.0002924851
1778047200051,5.14e-08,-0.0002991771
1778050800046,-9.8581e-06,-0.0004577295
1778054400014,-1.21116e-05,-0.0004937854
1778058000029,-4.7845e-06,-0.0003765527
1778061600058,5.096e-06,-0.0002184634
1778065200012,6.25e-06,-8.59525e-05
1778068800046,6.25e-06,-3.5404e-06
1778072400027,6.25e-06,-1.29661e-05
1778076000062,6.25e-06,-0.0001212163
1778079600012,6.25e-06,-0.0001524515
1778083200063,6.25e-06,-0.0001938015
1778086800019,6.25e-06,-0.0001785036
1778090400065,3.8396e-06,-0.0002385664
1778094000068,6.25e-06,-0.0001870365
1778097600077,6.25e-06,-0.0001788379
1778101200026,6.25e-06,-0.0001660873
1778104800045,2.9893e-06,-0.0002521707
1778108400000,6.25e-06,-0.0001796805
1778112000059,6.25e-06,-0.0001794006
1778115600065,6.25e-06,-0.000177247
1778119200043,6.25e-06,-0.0001265194
1778122800030,4.4169e-06,-0.0002293304
1778126400026,9.629e-07,-0.0002845936
1778130000051,6.25e-06,-1.87683e-05
1778133600013,6.25e-06,3.39509e-05
1778137200061,6.25e-06,1.4711e-05
1778140800060,6.25e-06,0.0001817775
1778144400013,6.25e-06,0.0002835626
1778148000020,6.25e-06,-4.16984e-05
1778151600037,-1.2127e-06,-0.0003194033
1778155200009,5.8303e-06,-0.0002067153
1778158800041,6.25e-06,-0.0001330663
1778162400079,-1.26035e-05,-0.0005016554
1778166000021,-1.12189e-05,-0.0004795021
1778169600044,-2.0368e-06,-0.0003325882
1778173200070,-8.458e-07,-0.0003135331
1778176800001,-3.5363e-06,-0.0003565806
1778180400025,1.9967e-06,-0.0002680524
1778184000029,-1.7232e-06,-0.0003275716
1778187600026,8.089e-07,-0.0002870579
1778191200025,-3.84852e-05,-0.0009157637
1778194800057,-4.1e-08,-0.000300656
1778198400069,6.44e-07,-0.0002896952
1778202000002,-4.1178e-06,-0.0003658841
1778205600026,-3.9224e-06,-0.0003627589
1778209200048,-4.8594e-06,-0.0003777512
1778212800023,-1.2428e-05,-0.0004988474
1778216400023,-2.4774e-06,-0.0003396389
1778220000012,-3.6319e-06,-0.0003581109
1778223600012,-8.7994e-06,-0.0004407901
1778227200002,-8.4443e-06,-0.0004351084
1778230800038,-1.22865e-05,-0.0004965834
1778234400074,-4.8893e-06,-0.0003782283
1778238000003,9.309e-07,-0.0002851051
1778241600055,4.3717e-06,-0.0002300527
1778245200029,8.358e-07,-0.000286627
1778248800050,-3.7955e-06,-0.0003607281
1778252400064,6.25e-06,-0.0001851808
1778256000018,6.25e-06,-0.0001855976
1778259600053,8.119e-07,-0.0002870094
1778263200064,-1.08479e-05,-0.0004735659
1778266800038,-6.4894e-06,-0.000403831
1778270400043,-9.9377e-06,-0.0004590027
1778274000041,-3.0932e-06,-0.0003494915
1778277600054,6.25e-06,0.0001014866
1778281200009,2.40773e-05,0.0006852365
1778284800000,6.25e-06,0.000319994
1778288400009,6.25e-06,-7.31005e-05
1778292000018,6.25e-06,-4.36813e-05
1778295600006,6.25e-06,-4.7601e-05
1778299200003,6.25e-06,-9.97293e-05
1778302800047,6.25e-06,-0.0001491717
1778306400038,6.25e-06,-0.0001702409
1778310000036,6.25e-06,-0.0001000998
1778313600024,6.25e-06,0.0001298689
1778317200062,6.25e-06,-1.53351e-05
1778320800026,6.25e-06,-5.78951e-05
1778324400050,6.25e-06,-1.92345e-05
1778328000059,6.25e-06,-4.49267e-05
1778331600000,6.25e-06,6.137e-05
1778335200040,6.25e-06,0.0001436218
1778338800053,6.25e-06,-0.0001114217
1778342400017,6.25e-06,-4.11752e-05
1778346000001,6.25e-06,0.0001690498
1778349600017,6.25e-06,-9.59923e-05
1778353200018,6.25e-06,-2.10825e-05
1778356800068,6.25e-06,4.2041e-05
1778360400051,6.25e-06,0.0001914503
1778364000008,1.5262e-06,-0.0002755809
1778367600025,6.25e-06,0.0002494957
1778371200032,6.25e-06,0.0002559689
1778374800048,6.25e-06,5.53535e-05
1778378400005,6.25e-06,3.66798e-05
1778382000065,6.25e-06,0.0003413441
1778385600039,6.25e-06,4.50614e-05
1778389200002,6.25e-06,0.0001988288
1778392800045,6.25e-06,0.0001233413
