model,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,00:00-08:00,879,879,879,0,7.623203,4.9251,0.259386,2.0,61.774744,-0.220219,-0.058103,-0.866877,-0.866877,0.808773,0.259386,0.453925,0.259386,0.739477,1.0,3.790769,2.887218,4.732456,117,879
turtle_soup,08:30-12:00,447,447,447,0,5.49683,3.316866,0.228188,2.0,61.96868,-0.312437,-0.074182,-0.600329,-0.600329,0.526147,0.228188,0.463087,0.228188,0.769575,1.0,3.476744,2.405797,3.95098,62,447
turtle_soup,14:00-15:45,172,172,172,0,4.495296,2.831805,0.255814,2.0,61.976744,-0.20537,0.023256,-0.606661,-0.606661,0.629917,0.255814,0.511628,0.255814,0.732558,1.0,4.31746,3.431818,4.75,16,172
turtle_soup,none,87,87,87,0,7.526871,5.13777,0.172414,2.0,43.678161,-0.482759,-0.206897,-0.965366,-0.965366,0.75847,0.172414,0.413793,0.172414,0.827586,1.0,3.833333,2.722222,3.266667,11,87
