model,session_date,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,2025-05-10,14:00-15:45,3,3,3,0,11.144906,10.851255,0.0,2.0,60.0,-1.0,-0.5,-1.13163,-1.13163,0.63163,0.0,0.333333,0.0,1.0,1.0,2.333333,1.0,,0,3
turtle_soup,2025-05-11,00:00-08:00,15,15,15,0,3.528408,3.706232,0.2,2.0,60.0,-0.4,-0.3,-0.894777,-0.894777,0.594777,0.2,0.333333,0.2,0.8,1.0,2.75,3.0,7.0,2,15
turtle_soup,2025-05-11,08:30-12:00,12,12,12,0,3.354187,2.862677,0.166667,2.0,60.0,-0.5,0.041667,-0.405722,-0.405722,0.447389,0.166667,0.583333,0.166667,0.833333,1.0,4.4,1.571429,1.5,2,12
turtle_soup,2025-05-11,14:00-15:45,5,5,5,0,3.522873,2.991843,0.2,2.0,60.0,-0.4,-0.2,-0.610877,-0.610877,0.410877,0.2,0.4,0.2,0.8,1.0,8.0,3.5,6.0,1,5
turtle_soup,2025-05-12,00:00-08:00,19,19,19,0,9.501129,8.388605,0.421053,2.0,62.105263,0.263158,0.210526,-0.304276,-0.304276,0.514802,0.421053,0.526316,0.421053,0.578947,1.0,4.0,3.1,5.875,1,19
turtle_soup,2025-05-12,08:30-12:00,7,7,7,0,6.000799,4.445179,0.142857,2.0,62.857143,-0.571429,-0.428571,-0.727061,-0.727061,0.298489,0.142857,0.285714,0.142857,0.857143,1.0,1.833333,2.0,1.0,2,7
turtle_soup,2025-05-13,00:00-08:00,12,12,12,0,3.030793,1.313596,0.333333,2.0,60.0,0.0,-0.166667,-0.756659,-0.756659,0.589992,0.333333,0.333333,0.333333,0.666667,1.0,2.125,4.75,7.75,1,12
turtle_soup,2025-05-13,08:30-12:00,7,7,7,0,3.087228,2.595756,0.428571,2.0,62.857143,0.285714,0.285714,-0.007232,-0.007232,0.292947,0.428571,0.571429,0.428571,0.571429,1.0,3.25,3.75,8.0,0,7
turtle_soup,2025-05-13,14:00-15:45,1,1,1,0,8.73578,8.73578,1.0,2.0,60.0,2.0,1.5,0.481022,0.481022,1.018978,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,1
turtle_soup,2025-05-14,00:00-08:00,26,26,26,0,5.986432,5.343479,0.230769,2.0,63.076923,-0.307692,-0.25,-1.028069,-1.028069,0.778069,0.230769,0.346154,0.230769,0.769231,1.0,3.6,2.444444,3.333333,3,26
