model,session_date,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
silver_bullet,2026-05-03,10:00-11:00,2,2,2,0,3.25557,3.25557,0.0,2.0,78.0,-1.0,-0.25,-3.436909,-3.436909,3.186909,0.0,0.5,0.0,1.0,1.0,5.0,2.0,,0,0
silver_bullet,2026-05-03,14:00-15:00,1,1,1,0,0.698685,0.698685,0.0,2.0,78.0,-1.0,-1.0,-1.897237,-1.897237,0.897237,0.0,0.0,0.0,1.0,1.0,10.0,,,0,0
silver_bullet,2026-05-04,10:00-11:00,1,1,1,0,0.62381,0.62381,0.0,2.0,78.0,-1.0,-1.0,-2.140938,-2.140938,1.140938,0.0,0.0,0.0,1.0,1.0,3.0,,,0,0
silver_bullet,2026-05-05,14:00-15:00,1,1,1,0,2.744838,2.744838,0.0,2.0,78.0,-1.0,-1.0,-2.805356,-2.805356,1.805356,0.0,0.0,0.0,1.0,1.0,6.0,,,0,0
silver_bullet,2026-05-06,14:00-15:00,1,1,1,0,1.363246,1.363246,0.0,2.0,78.0,-1.0,0.5,-0.796899,-0.796899,1.296899,0.0,1.0,0.0,1.0,1.0,14.0,5.0,,0,0
silver_bullet,2026-05-07,10:00-11:00,1,1,1,0,4.738318,4.738318,0.0,2.0,78.0,-1.0,-1.0,-2.298875,-2.298875,1.298875,0.0,0.0,0.0,1.0,1.0,3.0,,,0,0
silver_bullet,2026-05-07,14:00-15:00,1,1,1,0,2.239922,2.239922,0.0,2.0,78.0,-1.0,-1.0,-2.304452,-2.304452,1.304452,0.0,0.0,0.0,1.0,1.0,5.0,,,0,0
silver_bullet,2026-05-08,10:00-11:00,1,1,1,0,1.192631,1.192631,0.0,2.0,78.0,1.192631,0.99409,0.301831,0.301831,0.692259,0.0,1.0,0.0,0.0,1.0,,32.0,,0,0
silver_bullet,2026-05-08,14:00-15:00,1,1,1,0,3.269644,3.269644,0.0,2.0,78.0,-1.0,-1.0,-3.235156,-3.235156,2.235156,0.0,0.0,0.0,1.0,1.0,2.0,,,0,0
silver_bullet,2026-05-12,14:00-15:00,1,1,1,0,1.715932,1.715932,0.0,2.0,78.0,1.715932,1.159504,0.16809,0.16809,0.991414,0.0,1.0,0.0,0.0,1.0,,4.0,,0,0
silver_bullet,2026-05-13,10:00-11:00,1,1,1,0,0.0,0.0,0.0,2.0,78.0,-1.0,-1.0,-1.941082,-1.941082,0.941082,0.0,0.0,0.0,1.0,1.0,2.0,,,0,0
silver_bullet,2026-05-13,14:00-15:00,2,2,2,0,1.253979,1.253979,0.0,2.0,78.0,-0.110889,0.348822,-1.401521,-1.401521,1.750344,0.0,0.5,0.0,0.5,1.0,8.0,4.0,,0,0
silver_bullet,2026-05-14,10:00-11:00,1,1,1,0,4.884709,4.884709,1.0,2.0,78.0,2.0,1.5,-0.126907,-0.126907,1.626907,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,0
silver_bullet,2026-05-14,14:00-15:00,1,1,1,0,0.609778,0.609778,0.0,2.0,78.0,-1.0,-1.0,-2.005732,-2.005732,1.005732,0.0,0.0,0.0,1.0,1.0,29.0,,,0,0
silver_bullet,2026-05-15,14:00-15:00,1,1,1,0,0.04447,0.04447,0.0,2.0,78.0,-1.0,-1.0,-1.910804,-1.910804,0.910804,0.0,0.0,0.0,1.0,1.0,2.0,,,0,0
silver_bullet,2026-05-16,14:00-15:00,1,1,1,0,4.209011,4.209011,0.0,2.0,78.0,-1.0,-1.0,-5.960984,-5.960984,4.960984,0.0,0.0,0.0,1.0,1.0,3.0,,,0,0
silver_bullet,2026-05-18,10:00-11:00,1,1,1,0,1.838031,1.838031,0.0,2.0,78.0,-1.0,0.5,-0.065961,-0.065961,0.565961,0.0,1.0,0.0,1.0,1.0,26.0,2.0,,0,0
silver_bullet,2026-05-19,14:00-15:00,1,1,1,0,2.605616,2.605616,1.0,2.0,78.0,2.0,1.5,0.438002,0.438002,1.061998,1.0,1.0,1.0,0.0,1.0,,2.0,21.0,0,0
silver_bullet,2026-05-21,10:00-11:00,1,1,1,0,2.566858,2.566858,1.0,2.0,78.0,2.0,1.5,0.719543,0.719543,0.780457,1.0,1.0,1.0,0.0,1.0,,13.0,15.0,0,0
silver_bullet,2026-05-21,14:00-15:00,1,1,1,0,0.444301,0.444301,0.0,2.0,78.0,0.444301,0.307593,-0.065637,-0.065637,0.37323,0.0,0.0,0.0,0.0,1.0,,,,0,0
silver_bullet,2026-05-22,10:00-11:00,1,1,1,0,0.607629,0.607629,0.0,2.0,78.0,-1.0,-1.0,-1.768465,-1.768465,0.768465,0.0,0.0,0.0,1.0,1.0,5.0,,,0,0
silver_bullet,2026-05-22,14:00-15:00,1,1,1,0,3.394145,3.394145,1.0,2.0,78.0,2.0,1.5,0.469909,0.469909,1.030091,1.0,1.0,1.0,0.0,1.0,,5.0,19.0,0,0
silver_bullet,2026-05-23,10:00-11:00,2,2,2,0,11.715993,11.715993,1.0,2.0,78.0,2.0,1.5,0.27418,0.27418,1.22582,1.0,1.0,1.0,0.0,1.0,,8.0,8.5,0,0
silver_bullet,2026-05-23,14:00-15:00,2,2,2,0,1.315982,1.315982,0.5,2.0,78.0,0.5,0.25,-0.427102,-0.427102,0.677103,0.5,0.5,0.5,0.5,1.0,1.0,1.0,10.0,0,0
silver_bullet,2026-05-24,14:00-15:00,2,2,2,0,1.098888,1.098888,0.5,2.0,78.0,0.5,0.25,-1.379841,-1.379841,1.62984,0.5,0.5,0.5,0.5,1.0,2.0,12.0,13.0,0,0
