model_family,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict,55,55,53,2,8.790077,5.182974,0.381818,3.402272,94.327273,0.133262,0.381818,0.436364,0.327273,0.563636,1.763636,1.548387,2.166667,1.055556,0,38
