model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,11,11,11,0,2.503776,1.020809,0.545455,1.423508,71.818182,0.150308,0.13153,-0.070953,-0.070953,0.202483,0.0,0.202483,0.545455,0.454545,0.090909,0.363636,1.0,4.0,8.6,5.0,0,10
turtle_soup,valid,10,10,10,0,2.765956,2.616794,0.5,2.167163,78.0,0.167358,0.553068,0.336851,0.336851,0.216217,0.0,0.216217,0.5,0.5,0.1,0.4,1.0,3.25,1.0,6.0,3,7
