model,session_label,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,ny_pm,21,21,21,0,2.628623,2.244792,0.52381,1.77763,74.761905,0.158428,0.332263,0.123239,0.123239,0.209023,0.0,0.209023,0.52381,0.47619,0.095238,0.380952,1.0,3.625,4.8,5.5,3,17
