model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,session_window,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_context_alignment,htf_score_modifier,has_smt_confirmation,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,pre_model_filter_pass,pre_model_allowed_directions,pre_model_reasons,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,breach_displacement_grade,turtle_quality,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,rejection_body_level,rejection_wick_extreme,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
turtle_soup,ict,long,BTCUSDT,4h,1754452800000,1754452800000,1754467200000,1754452800000,close,sweep_extreme,opposite_range,114179.2,114179.2,114179.2,113281.66416,113281.66416,119258.7,897.5358399999968,78.60764832824165,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,long,,113650.0,113304.5,weak,6,,,strong,,,,,,,,,,,,,,,,,5.6593840308371615,1,,2,7,"{""close_back_distance_bps"": 46.56401231852152, ""entry_mode"": ""close"", ""entry_price"": 114179.2, ""htf_bias"": ""bullish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 897.5358399999968, ""risk_bps"": 78.60764832824165, ""stop_loss"": 113281.66416, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 113304.5, ""sweep_level_age_bars"": 6, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 113650.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.487427, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.34959, ""wick_extension"": 345.5, ""wick_fraction"": 0.318228}, ""wick_extension_bps"": 30.400351957765068}",4.153037498758839,0.7344553505517946,False,False,False,True,True
turtle_soup,ict,long,BTCUSDT,4h,1754467200000,1754467200000,1754481600000,1754467200000,close,sweep_extreme,opposite_range,114188.0,114188.0,114188.0,113640.4624,113640.4624,119258.7,547.537599999996,47.95053770974148,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,long,,114070.0,113663.3,medium,11,,,strong,,,,,,,,,,,,,,,,,9.260916510573947,1,1,,,"{""close_back_distance_bps"": 10.344525291487683, ""entry_mode"": ""close"", ""entry_price"": 114188.0, ""htf_bias"": ""bullish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 547.537599999996, ""risk_bps"": 47.95053770974148, ""stop_loss"": 113640.4624, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 113663.3, ""sweep_level_age_bars"": 11, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 114070.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.166338, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.42759, ""wick_extension"": 406.6999999999971, ""wick_fraction"": 0.573301}, ""wick_extension_bps"": 35.65354606820348}",6.791679694691331,1.2200075392082752,True,False,False,False,False
breaker_block,ict,long,BTCUSDT,4h,1754481600000,1754481600000,1754524800000,1754510400000,edge,mean_threshold,nearest_liquidity,114782.0,114782.0,114782.0,114330.39360000001,114330.39360000001,114963.4,451.60639999998966,39.34470561586222,conservative,False,True,False,,,aligned_only,bullish,discount,FVG,swing_high,mixed,0.6,False,,,,77,high,40,12,15,10,0,0,0,0,insufficient_displacement;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,113924.7,114782.0,,,,,,1754510400000,0.4016772127232881,2,,,,"{""break_time"": 1754481600000, ""breaker_high"": 114782.0, ""breaker_low"": 113924.7, ""breaker_mean_threshold"": 114353.35, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""edge"", ""entry_price"": 114782.0, ""entry_time"": 1754510400000, ""failed_ob_confirmed"": true, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""mixed"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 120300.1, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bullish discount bearish FVG; swing_high up"", ""htf_score_modifier"": 0.6, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_time"": 1754510400000, ""risk"": 451.60639999998966, ""risk_bps"": 39.34470561586222, ""session_filter"": ""off"", ""source_ob_direction"": ""bearish"", ""source_ob_time"": 1754380800000, ""stop_loss"": 114330.39360000001, ""stop_mode"": ""mean_threshold"", ""sweep_time"": 1754395200000, ""target_mode"": ""nearest_liquidity""}",6.919078206154892,1.263489622822039,False,True,True,False,False
turtle_soup,ict,long,BTCUSDT,4h,1754553600000,1754553600000,1754568000000,1754553600000,close,sweep_extreme,opposite_range,116469.1,116469.1,116469.1,114726.70618,114726.70618,118910.0,1742.393820000012,149.60138096714167,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,60,medium,40,5,15,0,0,0,0,0,target_rr_below_2,True,long,,115700.0,114750.0,strong,46,,,strong,,,,,,,,,,,,,,,,,1.400888807101013,1,,16,,"{""close_back_distance_bps"": 66.47363872083024, ""entry_mode"": ""close"", ""entry_price"": 116469.1, ""htf_bias"": ""bullish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 1742.393820000012, ""risk_bps"": 149.60138096714167, ""stop_loss"": 114726.70618, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 114750.0, ""sweep_level_age_bars"": 46, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 115700.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.378382, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.978368, ""wick_extension"": 950.0, ""wick_fraction"": 0.467382}, ""wick_extension_bps"": 82.10890233362144}",1.5064906508908393,0.5245082882582781,False,True,True,True,False
rejection_block,ict,long,BTCUSDT,4h,1755460800000,1755460800000,1755475200000,1755460800000,body_level,wick_extreme,nearest_liquidity,117329.8,117329.8,117329.8,117098.13404,117098.13404,117591.8,231.66595999999845,19.744852543854883,conservative,False,True,False,,,aligned_only,bullish,discount,IFVG,swing_high,aligned,0.8,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,117329.8,117121.6,,,,,1.130938701568421,1,1,,,"{""current_wick_extreme"": 117322.2, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 117329.8, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish IFVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 117329.8, ""rejection_wick_extreme"": 117121.6, ""risk"": 231.66595999999845, ""risk_bps"": 19.744852543854883, ""session_filter"": ""off"", ""source_swing_significance"": ""short"", ""source_swing_time"": 1755388800000, ""stop_loss"": 117098.13404, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",0.7320885640686806,21.703663326282523,True,False,False,False,False
mitigation_block,ict,long,BTCUSDT,4h,1755460800000,1755460800000,1755475200000,1755460800000,body_zone_retest,block_extreme,nearest_liquidity,117949.9,117627.3,117949.9,117603.71002,117603.71002,119184.0,346.18997999999556,29.350595464684208,conservative,False,True,False,,,aligned_only,bullish,discount,IFVG,swing_high,aligned,0.8,False,,,,97,high,40,12,15,10,0,0,0,20,,True,long,,,,,,,,,,,,,,,,,,,,,117627.3,117949.9,,,3.5648056595977207,1,1,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 117949.9, ""entry_time"": 1755460800000, ""failure_swing_time"": 1755388800000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish IFVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1755403200000, ""mitigation_high"": 117949.9, ""mitigation_low"": 117627.3, ""model_family"": ""ict"", ""mss_time"": 1755403200000, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 346.18997999999556, ""risk_bps"": 29.350595464684208, ""stop_loss"": 117603.71002, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",0.0,16.315030261707932,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,4h,1755576000000,1755576000000,1755590400000,1755576000000,close,sweep_extreme,opposite_range,114928.7,114928.7,114928.7,114280.81426,114280.81426,124545.6,647.8857399999979,56.3728415965723,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,long,,114605.0,114303.8,weak,5,,,strong,,,,,,,,,,,,,,,,,14.843512376117493,1,2,1,,"{""close_back_distance_bps"": 28.244840975524376, ""entry_mode"": ""close"", ""entry_price"": 114928.7, ""htf_bias"": ""bullish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 647.8857399999979, ""risk_bps"": 56.3728415965723, ""stop_loss"": 114280.81426, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 114303.8, ""sweep_level_age_bars"": 5, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 114605.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.287427, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.362999, ""wick_extension"": 301.1999999999971, ""wick_fraction"": 0.267448}, ""wick_extension_bps"": 26.28157584747586}",3.6089696927115646,5.097812463043273,True,False,False,True,False
rejection_block,ict,long,BTCUSDT,4h,1755590400000,1755590400000,1755604800000,1755590400000,body_level,wick_extreme,nearest_liquidity,114900.0,114900.0,114900.0,114582.02,114582.02,115674.2,317.9799999999959,27.674499564838634,conservative,False,True,False,,,aligned_only,bullish,discount,FVG,swing_high,aligned,0.8,False,,,,87,high,40,12,15,10,0,0,0,10,target_rr_below_3,True,long,,,,,,,,,,,,,,,,,,,114900.0,114605.0,,,,,2.4347443235423833,1,1,,,"{""current_wick_extreme"": 114750.0, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 114900.0, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115186.7, ""htf_zone_low"": 112036.8, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 114900.0, ""rejection_wick_extreme"": 114605.0, ""risk"": 317.9799999999959, ""risk_bps"": 27.674499564838634, ""session_filter"": ""off"", ""source_swing_significance"": ""short"", ""source_swing_time"": 1755504000000, ""stop_loss"": 114582.02, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",7.85395307881007,10.29655953204619,True,False,False,False,False
ifvg_retest,ict,short,BTCUSDT,4h,1755561600000,1755561600000,1755864000000,1755576000000,edge,ce,nearest_liquidity,115342.5,115342.5,115342.5,115580.96849999999,115580.96849999999,114605.0,238.46849999998813,20.674816307951374,conservative,False,True,False,,,aligned_only,bearish,discount,FVG,equal_lows,aligned,0.65,False,,,,100,high,40,20,0,10,20,0,0,20,poor_pd_location,True,short,,,,,,strong,strong,,,,,115342.5,115773.3,115557.9,,,,,,,,,1,1755576000000,3.092651650008436,1,,1,1,"{""breach_close"": 114756.6, ""breach_displacement_factor"": 0.8518894976701328, ""breach_displacement_grade"": ""strong"", ""breach_time"": 1755561600000, ""dealing_range_source"": ""long_swing_pair"", ""displacement_grade"": ""strong"", ""entry_mode"": ""edge"", ""entry_price"": 115342.5, ""entry_time"": 1755576000000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""down"", ""htf_objective_level"": 115771.55, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_lows"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish discount bearish FVG; equal_lows down"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 117121.6, ""htf_zone_low"": 116687.7, ""htf_zone_type"": ""FVG"", ""ifvg_ce"": 115557.9, ""ifvg_high"": 115773.3, ""ifvg_low"": 115342.5, ""model_family"": ""ict"", ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_lows"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 0.2031104921077052, ""retest_time"": 1755576000000, ""risk"": 238.46849999998813, ""risk_bps"": 20.674816307951374, ""source_fvg_direction"": ""bullish"", ""source_fvg_time"": 1755532800000, ""stop_loss"": 115580.96849999999, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 1}",14.251358145835484,2.1172607702904966,False,True,True,True,True
mitigation_block,ict,short,BTCUSDT,4h,1755849600000,1755849600000,1755864000000,1755849600000,body_zone_retest,block_extreme,nearest_liquidity,112152.8,112152.8,112748.8,112963.03056,112963.03056,111944.0,810.2305599999963,72.24345357405221,conservative,False,True,False,,,aligned_only,bearish,discount,FVG,equal_lows,aligned,0.65,False,,,,70,high,40,20,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,short,,,,,,,,,,,,,,,,,,,,,112152.8,112748.8,,,0.25770442428140933,1,1,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 112152.8, ""entry_time"": 1755849600000, ""failure_swing_time"": 1755734400000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""down"", ""htf_objective_level"": 115771.55, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_lows"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish discount bearish FVG; equal_lows down"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 117121.6, ""htf_zone_low"": 116687.7, ""htf_zone_type"": ""FVG"", ""mitigation_block_time"": 1755792000000, ""mitigation_high"": 112748.8, ""mitigation_low"": 112152.8, ""model_family"": ""ict"", ""mss_time"": 1755792000000, ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_lows"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 810.2305599999963, ""risk_bps"": 72.24345357405221, ""stop_loss"": 112963.03056, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",2.0596606477050314,6.472972335183228,True,False,False,False,False
turtle_soup,ict,short,BTCUSDT,4h,1755878400000,1755878400000,1755892800000,1755878400000,close,sweep_extreme,opposite_range,116625.5,116625.5,116625.5,117420.7251,117420.7251,111625.9,795.225099999996,68.18621142031512,conservative,False,True,False,,,aligned_only,bearish,discount,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,short,,116938.7,117397.4,strong,23,,,strong,,,,,,,,,,,,,,,,,6.287024893957737,1,,2,5,"{""close_back_distance_bps"": 26.783263367901053, ""entry_mode"": ""close"", ""entry_price"": 116625.5, ""htf_bias"": ""bearish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""down"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 795.225099999996, ""risk_bps"": 68.18621142031512, ""stop_loss"": 117420.7251, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 117397.4, ""sweep_level_age_bars"": 23, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 116938.7, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.231845, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.429969, ""wick_extension"": 458.6999999999971, ""wick_fraction"": 0.339551}, ""wick_extension_bps"": 39.22567977923452}",10.142788501016936,0.6477411238654419,False,True,True,True,True
breaker_block,ict,short,BTCUSDT,4h,1755475200000,1755475200000,1755892800000,1755878400000,edge,mean_threshold,nearest_liquidity,117329.7,117329.7,117329.7,117499.46594,117499.46594,117121.6,169.7659399999975,14.469136118135264,conservative,False,False,False,,,aligned_only,bearish,discount,FVG,equal_lows,aligned,0.65,True,bearish,BTCUSDT:ETHUSDT,1.0,90,high,40,20,0,10,0,20,0,0,poor_pd_location;insufficient_displacement;target_rr_below_2,True,short,,,,,,,,,,,,,,,,,117329.7,117622.3,,,,,,1755878400000,1.225805364727426,,,,,"{""break_time"": 1755475200000, ""breaker_high"": 117622.3, ""breaker_low"": 117329.7, ""breaker_mean_threshold"": 117476.0, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""edge"", ""entry_price"": 117329.7, ""entry_time"": 1755878400000, ""failed_ob_confirmed"": true, ""has_smt_confirmation"": true, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""down"", ""htf_objective_level"": 115771.55, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_lows"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish discount bearish FVG; equal_lows down"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 117121.6, ""htf_zone_low"": 116687.7, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_lows"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_time"": 1755878400000, ""risk"": 169.7659399999975, ""risk_bps"": 14.469136118135264, ""session_filter"": ""off"", ""smt_direction"": ""bearish"", ""smt_pair"": ""BTCUSDT:ETHUSDT"", ""smt_primary_symbol"": ""BTCUSDT"", ""smt_secondary_symbol"": ""ETHUSDT"", ""smt_strength"": 1.0, ""smt_timestamp"": 1755878400000, ""source_ob_direction"": ""bullish"", ""source_ob_time"": 1755374400000, ""stop_loss"": 117499.46594, ""stop_mode"": ""mean_threshold"", ""sweep_time"": 1755432000000, ""target_mode"": ""nearest_liquidity""}",,,False,False,False,False,False
turtle_soup,ict,long,BTCUSDT,4h,1755892800000,1755892800000,1755907200000,1755892800000,close,sweep_extreme,opposite_range,116897.5,116897.5,116897.5,116486.6205,116486.6205,119184.0,410.87949999999546,35.14869864624953,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,long,,116736.3,116510.0,strong,43,,,strong,,,,,,,,,,,,,,,,,5.5648918965293355,1,1,,,"{""close_back_distance_bps"": 13.808900915995888, ""entry_mode"": ""close"", ""entry_price"": 116897.5, ""htf_bias"": ""bullish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 410.87949999999546, ""risk_bps"": 35.14869864624953, ""stop_loss"": 116486.6205, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 116510.0, ""sweep_level_age_bars"": 43, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 116736.3, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.25563, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.175079, ""wick_extension"": 226.3000000000029, ""wick_fraction"": 0.358865}, ""wick_extension_bps"": 19.385572439764058}",0.22025922441981408,20.292567528922945,True,False,False,False,False
