model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,27,27,27,0,3.80856,2.334314,0.444444,1.633034,74.074074,-0.124123,0.128726,-0.106068,-0.106068,0.234794,0.0,0.234794,0.444444,0.407407,0.185185,0.518519,1.0,3.214286,3.272727,3.0,4,23
turtle_soup,short,37,37,37,0,3.885225,2.530113,0.567568,2.108702,75.675676,0.147482,0.538412,0.323024,0.323024,0.215388,0.0,0.215388,0.567568,0.675676,0.162162,0.405405,1.0,3.733333,2.52,4.166667,5,28
