model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,session_window,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_context_alignment,htf_score_modifier,pd_array_type,pd_array_age_bars,p_d_value,has_smt_confirmation,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,pre_model_filter_pass,pre_model_allowed_directions,pre_model_reasons,htf_inside_poi,htf_approaching_poi,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,displacement_factor,body_ratio,range_expansion,breach_displacement_grade,turtle_quality,time_to_confirmation_bars,ltf_trigger_type,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,source_fvg_age_bars,source_fvg_touches_before_inversion,ob_low,ob_high,breaker_low,breaker_high,poi_retest_count,trigger_to_retest_bars,rejection_body_level,rejection_wick_extreme,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
rejection_block,ict,short,BTCUSDT,4h,1748203200000,1748203200000,1748217600000,1748203200000,body_level,wick_extreme,nearest_liquidity,109152.2,109152.2,109152.2,109462.03044,109462.03044,106721.9,309.8304400000052,28.38517592865789,conservative,False,True,False,,,strict,bearish,premium,IFVG,swing_low,aligned,0.8,IFVG,2,1.0,False,,,,97,high,40,12,15,10,0,0,0,20,,True,short,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,109152.2,109440.2,,,,,7.843967816719243,1,1,,,"{""current_wick_extreme"": 109285.1, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 109152.2, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_approaching_poi"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""strict"", ""htf_objective"": ""down"", ""htf_objective_level"": 102038.8, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""p_d_value"": 1.0, ""pd_array_age_bars"": 2, ""pd_array_type"": ""IFVG"", ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 109152.2, ""rejection_wick_extreme"": 109440.2, ""risk"": 309.8304400000052, ""risk_bps"": 28.38517592865789, ""session_filter"": ""off"", ""source_swing_significance"": ""intermediate"", ""source_swing_time"": 1748073600000, ""stop_loss"": 109462.03044, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",7.837512673060666,4.995635677372362,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,4h,1750046400000,1750046400000,1750204800000,1750060800000,edge,ce,nearest_liquidity,106621.0,106621.0,106621.0,106119.6758,106119.6758,108398.4,501.32420000000275,47.01927387662869,conservative,False,True,False,,,strict,bullish,discount,PD,swing_high,aligned,0.8,PD,0,0.31322453853425486,False,,,,100,high,40,12,15,10,15,0,0,20,,True,long,,True,False,,,,,valid,,,,valid,,,,,,,105661.0,106621.0,106141.0,19,8,,,,,,,,,,,1,1750060800000,3.545410335268045,1,,1,2,"{""breach_close"": 107023.8, ""breach_displacement_factor"": 0.7506063234151663, ""breach_displacement_grade"": ""valid"", ""breach_time"": 1750046400000, ""dealing_range_source"": ""long_swing_pair"", ""displacement_grade"": ""valid"", ""entry_mode"": ""edge"", ""entry_price"": 106621.0, ""entry_time"": 1750060800000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 105863.1, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish PD; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 106633.8, ""htf_zone_low"": 106633.8, ""htf_zone_type"": ""PD"", ""ifvg_ce"": 106141.0, ""ifvg_ce_breached_by_retest_close"": false, ""ifvg_ce_invalidation"": 106141.0, ""ifvg_high"": 106621.0, ""ifvg_low"": 105661.0, ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.31322453853425486, ""pd_array_age_bars"": 0, ""pd_array_type"": ""PD"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 0.084375, ""retest_time"": 1750060800000, ""risk"": 501.32420000000275, ""risk_bps"": 47.01927387662869, ""source_fvg_age_bars"": 19, ""source_fvg_direction"": ""bearish"", ""source_fvg_time"": 1749772800000, ""source_fvg_touches_before_inversion"": 8, ""stop_loss"": 106119.6758, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 1}",4.545960478269326,6.624455791282331,False,True,True,True,True
rejection_block,ict,long,BTCUSDT,4h,1750233600000,1750233600000,1750248000000,1750233600000,body_level,wick_extreme,nearest_liquidity,104199.2,104199.2,104199.2,103279.16016,103279.16016,105283.0,920.0398399999976,88.29624795583821,conservative,False,True,False,,,strict,bullish,discount,PD,swing_high,aligned,0.8,PD,0,0.2649634310164679,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,104199.2,103300.0,,,,,1.1779924660653887,1,,1,,"{""current_wick_extreme"": 104111.4, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 104199.2, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 105863.1, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish PD; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 106633.8, ""htf_zone_low"": 106633.8, ""htf_zone_type"": ""PD"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.2649634310164679, ""pd_array_age_bars"": 0, ""pd_array_type"": ""PD"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 104199.2, ""rejection_wick_extreme"": 103300.0, ""risk"": 920.0398399999976, ""risk_bps"": 88.29624795583821, ""session_filter"": ""off"", ""source_swing_significance"": ""long"", ""source_swing_time"": 1750176000000, ""stop_loss"": 103279.16016, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",2.4857619209185615,2.250989478890398,False,True,True,True,False
rejection_block,ict,long,BTCUSDT,4h,1750248000000,1750248000000,1750262400000,1750248000000,body_level,wick_extreme,nearest_liquidity,104199.2,104199.2,104199.2,103279.16016,103279.16016,105283.0,920.0398399999976,88.29624795583821,conservative,False,True,False,,,strict,bullish,discount,PD,swing_high,aligned,0.8,PD,0,0.1441987163540477,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,104199.2,103300.0,,,,,1.1779924660653887,1,,3,,"{""current_wick_extreme"": 103750.0, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 104199.2, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 105863.1, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish PD; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 106633.8, ""htf_zone_low"": 106633.8, ""htf_zone_type"": ""PD"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.1441987163540477, ""pd_array_age_bars"": 0, ""pd_array_type"": ""PD"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 104199.2, ""rejection_wick_extreme"": 103300.0, ""risk"": 920.0398399999976, ""risk_bps"": 88.29624795583821, ""session_filter"": ""off"", ""source_swing_significance"": ""long"", ""source_swing_time"": 1750176000000, ""stop_loss"": 103279.16016, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",2.4857619209185615,3.7056004009565626,False,True,True,True,False
rejection_block,ict,long,BTCUSDT,4h,1752883200000,1752883200000,1752897600000,1752883200000,body_level,wick_extreme,nearest_liquidity,117968.8,117968.8,117968.8,117389.20624,117389.20624,118176.9,579.5937600000034,49.13110585171701,conservative,False,True,False,,,strict,bullish,discount,FVG,swing_high,aligned,0.65,FVG,7,0.3223474461748378,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,117968.8,117412.8,,,,,0.35904458322668975,1,,,,"{""current_wick_extreme"": 117588.0, ""dealing_range_source"": ""significant_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 117968.8, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.8, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": false, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 123300.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115186.7, ""htf_zone_low"": 112036.8, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.3223474461748378, ""pd_array_age_bars"": 7, ""pd_array_type"": ""FVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 117968.8, ""rejection_wick_extreme"": 117412.8, ""risk"": 579.5937600000034, ""risk_bps"": 49.13110585171701, ""session_filter"": ""off"", ""source_swing_significance"": ""intermediate"", ""source_swing_time"": 1752753600000, ""stop_loss"": 117389.20624, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",3.022461801521108,3.629783729900734,False,True,True,False,False
rejection_block,ict,long,BTCUSDT,4h,1752955200000,1752955200000,1752969600000,1752955200000,body_level,wick_extreme,nearest_liquidity,117361.7,117361.7,117361.7,116765.42766,116765.42766,118176.9,596.2723399999959,50.806382320637475,conservative,False,True,False,,,strict,bullish,discount,FVG,swing_high,aligned,0.65,FVG,8,0.2959891890473506,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,117361.7,116788.9,,,,,1.3671605159481366,1,,1,,"{""current_wick_extreme"": 117245.9, ""dealing_range_source"": ""significant_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 117361.7, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.8, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": false, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 123300.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115186.7, ""htf_zone_low"": 112036.8, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.2959891890473506, ""pd_array_age_bars"": 8, ""pd_array_type"": ""FVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 117361.7, ""rejection_wick_extreme"": 116788.9, ""risk"": 596.2723399999959, ""risk_bps"": 50.806382320637475, ""session_filter"": ""off"", ""source_swing_significance"": ""short"", ""source_swing_time"": 1752868800000, ""stop_loss"": 116765.42766, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",4.927949533932815,2.5100946322615054,False,True,True,True,False
rejection_block,ict,long,BTCUSDT,4h,1752998400000,1752998400000,1753012800000,1752998400000,body_level,wick_extreme,nearest_liquidity,117814.4,117814.4,117814.4,117222.33712,117222.33712,118176.9,592.0628799999977,50.253863704266855,conservative,False,True,False,,,strict,bullish,discount,FVG,swing_high,aligned,0.65,FVG,8,0.39244807725107905,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,117814.4,117245.9,,,,,0.6122660484980944,1,,1,,"{""current_wick_extreme"": 117801.0, ""dealing_range_source"": ""significant_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 117814.4, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.8, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": false, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 123300.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115186.7, ""htf_zone_low"": 112036.8, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.39244807725107905, ""pd_array_age_bars"": 8, ""pd_array_type"": ""FVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 117814.4, ""rejection_wick_extreme"": 117245.9, ""risk"": 592.0628799999977, ""risk_bps"": 50.253863704266855, ""session_filter"": ""off"", ""source_swing_significance"": ""short"", ""source_swing_time"": 1752955200000, ""stop_loss"": 117222.33712, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",4.198371632418539,3.292555682599122,False,True,True,True,False
rejection_block,ict,long,BTCUSDT,4h,1753012800000,1753012800000,1753027200000,1753012800000,body_level,wick_extreme,nearest_liquidity,117814.4,117814.4,117814.4,117222.33712,117222.33712,118176.9,592.0628799999977,50.253863704266855,conservative,False,True,False,,,strict,bullish,discount,FVG,swing_high,aligned,0.65,FVG,8,0.3218488828244917,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,117814.4,117245.9,,,,,0.6122660484980944,1,,1,,"{""current_wick_extreme"": 117701.1, ""dealing_range_source"": ""significant_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 117814.4, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.8, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": false, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 123300.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115186.7, ""htf_zone_low"": 112036.8, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.3218488828244917, ""pd_array_age_bars"": 8, ""pd_array_type"": ""FVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 117814.4, ""rejection_wick_extreme"": 117245.9, ""risk"": 592.0628799999977, ""risk_bps"": 50.253863704266855, ""session_filter"": ""off"", ""source_swing_significance"": ""short"", ""source_swing_time"": 1752955200000, ""stop_loss"": 117222.33712, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",4.198371632418539,3.292555682599122,False,True,True,True,False
reclaimed_ob,ict,long,BTCUSDT,4h,1753012800000,1753012800000,1753041600000,1753027200000,body_edge,mean_threshold,nearest_liquidity,117984.3,117984.3,117984.3,117903.15314,117903.15314,118176.9,81.14686000000802,6.877767635186039,conservative,False,True,False,,,strict,bullish,discount,FVG,swing_high,aligned,0.65,FVG,8,0.20177383592017678,False,,,,87,high,40,12,15,10,0,0,0,10,target_rr_below_3,True,long,,False,True,,,,,,,,,,,,,,,,,,,,,117869.2,117984.3,,,,,,,,,,1753027200000,2.373474463460105,1,,1,1,"{""dealing_range_source"": ""significant_swing_pair"", ""entry_mode"": ""body_edge"", ""entry_price"": 117984.3, ""entry_time"": 1753027200000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.8, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": false, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 123300.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115186.7, ""htf_zone_low"": 112036.8, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""ob_high"": 117984.3, ""ob_low"": 117869.2, ""ob_mean_threshold"": 117926.75, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.20177383592017678, ""pd_array_age_bars"": 8, ""pd_array_type"": ""FVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""prior_reaction_r"": 0.5, ""retest_count"": 1, ""retest_time"": 1753027200000, ""risk"": 81.14686000000802, ""risk_bps"": 6.877767635186039, ""source_ob_time"": 1752998400000, ""stop_loss"": 117903.15314, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",28.53838090592506,26.11684543308014,False,True,True,True,True
rejection_block,ict,long,BTCUSDT,4h,1753128000000,1753128000000,1753142400000,1753128000000,body_level,wick_extreme,nearest_liquidity,117216.0,117216.0,117216.0,116346.65680000001,116346.65680000001,118176.9,869.3431999999884,74.16591591591492,conservative,False,True,False,,,strict,bullish,discount,FVG,swing_high,aligned,0.65,FVG,10,0.28423787309894866,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,117216.0,116370.1,,,,,1.1053172095899606,1,1,,,"{""current_wick_extreme"": 116566.9, ""dealing_range_source"": ""significant_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 117216.0, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.8, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": false, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 120951.5, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115186.7, ""htf_zone_low"": 112036.8, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.28423787309894866, ""pd_array_age_bars"": 10, ""pd_array_type"": ""FVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 117216.0, ""rejection_wick_extreme"": 116370.1, ""risk"": 869.3431999999884, ""risk_bps"": 74.16591591591492, ""session_filter"": ""off"", ""source_swing_significance"": ""intermediate"", ""source_swing_time"": 1753041600000, ""stop_loss"": 116346.65680000001, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",3.54762077853723,2.9317535353126716,True,False,False,False,False
