model,session_date,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,managed_expectancy,avg_managed_outcome_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
silver_bullet,2025-05-25,10:00-11:00,1,1,1,0,2.872791,2.872791,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,2.0,2.0,0,0
silver_bullet,2025-05-27,07:00-08:00,1,1,1,0,3.100203,3.100203,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,,,0,0
silver_bullet,2025-05-28,07:00-08:00,1,1,1,0,0.358494,0.358494,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,11.0,,,0,0
silver_bullet,2025-05-29,02:00-03:00,1,1,1,0,4.044041,4.044041,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,7.0,9.0,0,0
silver_bullet,2025-05-30,02:00-03:00,1,1,1,0,3.895649,3.895649,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,1.0,3.0,0,0
silver_bullet,2025-05-31,02:00-03:00,1,1,1,0,2.382165,2.382165,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,10.0,,,0,0
silver_bullet,2025-06-01,02:00-03:00,1,1,1,0,2.139253,2.139253,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,12.0,14.0,0,0
silver_bullet,2025-06-02,10:00-11:00,1,1,1,0,2.086688,2.086688,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,26.0,31.0,0,0
silver_bullet,2025-06-03,02:00-03:00,1,1,1,0,2.229706,2.229706,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,6.0,8.0,0,0
silver_bullet,2025-06-03,07:00-08:00,1,1,1,0,1.521158,1.521158,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,,,0,0
silver_bullet,2025-06-04,02:00-03:00,1,1,1,0,8.048455,8.048455,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,8.0,,,0,0
silver_bullet,2025-06-05,07:00-08:00,2,2,2,0,6.220113,6.220113,0.5,2.0,78.0,0.5,0.25,0.25,0.5,0.5,0.5,0.5,1.0,4.0,1.0,2.0,0,0
silver_bullet,2025-06-06,07:00-08:00,1,1,1,0,6.657809,6.657809,0.0,2.0,78.0,-1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,5.0,2.0,,1,0
silver_bullet,2025-06-06,10:00-11:00,1,1,1,0,4.553146,4.553146,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,1.0,2.0,0,0
silver_bullet,2025-06-07,02:00-03:00,1,1,1,0,5.977706,5.977706,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,3.0,3.0,0,0
silver_bullet,2025-06-07,10:00-11:00,2,2,2,0,1.114599,1.114599,0.0,2.0,78.0,-1.0,-0.25,-0.25,0.0,0.5,0.0,1.0,1.0,11.5,10.0,,0,0
silver_bullet,2025-06-08,02:00-03:00,1,1,1,0,2.818083,2.818083,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,12.0,13.0,0,0
silver_bullet,2025-06-09,02:00-03:00,1,1,1,0,8.835163,8.835163,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,8.0,10.0,0,0
silver_bullet,2025-06-09,07:00-08:00,1,1,1,0,2.864433,2.864433,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,8.0,,,0,0
silver_bullet,2025-06-09,10:00-11:00,2,2,2,0,2.297194,2.297194,0.5,2.0,78.0,0.5,0.25,0.25,0.5,0.5,0.5,0.5,1.0,3.0,10.0,26.0,0,0
silver_bullet,2025-06-10,02:00-03:00,1,1,1,0,1.035756,1.035756,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,4.0,,,0,0
silver_bullet,2025-06-10,07:00-08:00,2,2,2,0,2.615176,2.615176,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,4.5,,,0,0
silver_bullet,2025-06-11,02:00-03:00,1,1,1,0,1.953806,1.953806,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,,,0,0
silver_bullet,2025-06-11,10:00-11:00,1,1,1,0,0.605351,0.605351,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,13.0,,,0,0
silver_bullet,2025-06-12,02:00-03:00,1,1,1,0,0.265737,0.265737,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,3.0,,,0,0
silver_bullet,2025-06-12,07:00-08:00,1,1,1,0,2.25243,2.25243,0.0,2.0,78.0,-1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,4.0,1.0,,0,0
silver_bullet,2025-06-13,10:00-11:00,1,1,1,0,0.570981,0.570981,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,3.0,,,0,0
silver_bullet,2025-06-14,10:00-11:00,1,1,1,0,4.357699,4.357699,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,3.0,3.0,0,0
silver_bullet,2025-06-15,02:00-03:00,1,1,1,0,0.21008,0.21008,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,,,0,0
silver_bullet,2025-06-15,07:00-08:00,1,1,1,0,0.426556,0.426556,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,5.0,,,0,0
silver_bullet,2025-06-16,07:00-08:00,1,1,1,0,7.465981,7.465981,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,7.0,,,0,0
silver_bullet,2025-06-19,07:00-08:00,1,1,1,0,7.684903,7.684903,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,4.0,6.0,0,0
silver_bullet,2025-06-19,10:00-11:00,2,2,2,0,1.488014,1.488014,0.0,2.0,78.0,-1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,12.5,5.5,,1,0
silver_bullet,2025-06-20,07:00-08:00,1,1,1,0,1.059143,1.059143,0.0,2.0,78.0,-1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,6.0,5.0,,0,0
silver_bullet,2025-06-21,07:00-08:00,1,1,1,0,7.711987,7.711987,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,11.0,12.0,0,0
silver_bullet,2025-06-23,07:00-08:00,1,1,1,0,5.5644,5.5644,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,5.0,,,0,0
silver_bullet,2025-06-24,02:00-03:00,2,2,2,0,0.8328,0.8328,0.0,2.0,78.0,-1.0,-0.25,-0.25,0.0,0.5,0.0,1.0,1.0,4.5,2.0,,0,0
silver_bullet,2025-06-25,02:00-03:00,1,1,1,0,10.034627,10.034627,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,1.0,5.0,0,0
silver_bullet,2025-06-25,07:00-08:00,1,1,1,0,3.518839,3.518839,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,5.0,6.0,0,0
silver_bullet,2025-06-25,10:00-11:00,1,1,1,0,2.735029,2.735029,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,2.0,3.0,0,0
silver_bullet,2025-06-26,02:00-03:00,1,1,1,0,3.744182,3.744182,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,4.0,,,0,0
silver_bullet,2025-06-26,07:00-08:00,1,1,1,0,3.144396,3.144396,0.0,2.0,78.0,-1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,5.0,4.0,,0,0
silver_bullet,2025-06-26,10:00-11:00,1,1,1,0,1.232746,1.232746,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,3.0,,,0,0
silver_bullet,2025-06-28,10:00-11:00,1,1,1,0,0.0,0.0,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,7.0,,,0,0
silver_bullet,2025-06-29,07:00-08:00,1,1,1,0,2.53136,2.53136,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,0
silver_bullet,2025-06-29,10:00-11:00,1,1,1,0,2.754542,2.754542,1.0,2.0,78.0,2.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,,4.0,6.0,0,0
silver_bullet,2025-06-30,07:00-08:00,1,1,1,0,0.539136,0.539136,0.0,2.0,78.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,5.0,,,0,0
