model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,7,7,7,0,3.689183,4.514163,0.857143,1.060677,71.428571,0.585851,0.766893,0.622188,0.622188,0.144704,0.0,0.144704,0.857143,0.714286,0.285714,0.142857,1.0,12.0,1.6,1.0,0,7
turtle_soup,valid,18,18,18,0,3.337206,2.621973,0.611111,1.651044,72.777778,0.553722,0.709122,0.470932,0.470932,0.23819,0.0,0.23819,0.611111,0.833333,0.388889,0.333333,1.0,6.333333,2.333333,1.571429,2,16
