model,asian_failed_sweep_count_before_reclaim,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,0,19,19,19,0,3.381471,2.469999,0.631579,1.433191,72.105263,0.591717,0.690155,0.490587,0.490587,0.199567,0.0,0.199567,0.631579,0.789474,0.315789,0.315789,1.0,4.666667,1.466667,1.666667,2,18
