time,open,high,low,close,volume
1735689600000,189.22,195.29,187.82,194.22,7977746.0
1735776000000,194.22,210.47,193.34,208.17,15488351.0
1735862400000,208.17,219.69,205.51,217.91,13641745.0
1735948800000,217.92,218.08,213.45,216.56,7095808.0
1736035200000,216.57,218.98,211.27,213.3,7443139.0
1736121600000,213.31,223.14,211.41,218.11,11758842.0
1736208000000,218.1,219.04,201.36,202.07,16172122.0
1736294400000,202.06,203.2,188.23,197.37,21459230.0
1736380800000,197.37,198.98,181.85,184.88,16441467.0
1736467200000,184.87,192.93,183.38,187.59,14664976.0
1736553600000,187.59,191.82,184.01,187.99,7318839.0
1736640000000,187.99,190.98,185.04,188.43,6414635.0
1736726400000,188.43,191.94,167.71,182.78,24909157.0
1736812800000,182.77,190.08,181.77,187.46,11207604.0
1736899200000,187.45,205.94,185.76,205.76,16281403.0
1736985600000,205.76,217.14,198.42,211.02,22599445.0
1737072000000,211.03,222.09,209.71,219.46,18335847.0
1737158400000,219.46,270.7,217.18,261.9,64476581.0
1737244800000,261.91,295.6,237.69,252.52,73470822.0
1737331200000,252.49,273.0,229.27,241.89,51782047.0
1737417600000,241.88,259.89,230.3,250.26,27837731.0
1737504000000,250.25,272.05,248.24,257.3,25551650.0
1737590400000,257.31,258.38,242.01,253.01,26797640.0
1737676800000,253.01,270.11,247.09,253.22,20558642.0
1737763200000,253.22,260.76,246.09,256.32,14384756.0
1737849600000,256.32,259.99,240.16,240.32,12427133.0
1737936000000,240.32,242.53,220.76,234.77,34871094.0
1738022400000,234.79,243.77,225.0,226.91,17754677.0
1738108800000,226.92,238.59,222.45,228.04,19766679.0
1738195200000,228.04,244.59,226.71,238.15,14062399.0
1738281600000,238.15,241.8,228.1,231.59,13247461.0
1738368000000,231.6,234.02,212.58,212.89,12487995.0
1738454400000,212.88,218.71,191.85,203.42,32839924.0
1738540800000,203.42,218.42,173.33,216.2,48288452.0
1738627200000,216.19,219.89,201.756,206.48,27239923.0
1738713600000,206.49,209.26,195.05,196.03,15772491.0
1738800000000,196.03,203.86,187.16,189.45,17548603.0
1738886400000,189.45,203.31,188.0,191.84,19668969.0
1738972800000,191.84,200.75,189.67,199.21,9516816.0
1739059200000,199.22,207.26,193.22,200.32,14085475.0
1739145600000,200.31,208.9,195.71,200.32,15332965.0
1739232000000,200.32,206.07,194.94,197.87,14219966.0
1739318400000,197.86,198.49,188.3,196.71,16639131.0
1739404800000,196.71,198.4,188.7,194.12,11143522.0
1739491200000,194.12,205.3,194.02,199.31,13253377.0
1739577600000,199.31,200.21,192.3,194.35,7532129.0
1739664000000,194.35,196.18,186.0,188.14,10972253.0
1739750400000,188.15,189.61,174.55,177.47,21533353.0
1739836800000,177.47,178.99,160.77,169.21,34977765.0
1739923200000,169.22,174.24,163.64,168.85,21567609.0
1740009600000,168.86,176.59,167.52,175.9,15676873.0
1740096000000,175.9,180.48,167.1,168.83,23614218.0
1740182400000,168.84,174.67,167.98,171.98,9539412.0
1740268800000,171.99,172.99,166.32,167.84,8522631.0
1740355200000,167.84,169.58,137.16,141.73,40738410.0
1740441600000,141.73,147.0,131.72,144.24,58424968.0
1740528000000,144.25,145.16,130.54,135.27,35461521.0
1740614400000,135.28,142.8,134.61,137.6,25190372.0
1740700800000,137.6,148.69,125.52,148.1,50846289.0
1740787200000,148.1,151.15,138.5,143.58,22723905.0
1740873600000,143.57,180.0,139.96,178.64,56906128.0
