model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,886,886,886,0,9.053764,5.504894,0.376975,5.605867,65.090293,0.653388,0.428857,-0.118323,-0.118323,0.54619,0.000989,0.547179,0.376975,0.694131,0.475169,0.617381,1.0,3.162706,1.339837,1.372922,357,378
turtle_soup,short,994,994,994,0,9.332543,5.653565,0.365191,5.873087,65.462777,0.638491,0.393791,-0.142697,-0.142697,0.536901,-0.000412,0.536489,0.365191,0.67505,0.468813,0.622736,1.0,2.956381,1.223547,1.392704,397,390
