model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,BTCUSDT,954,954,954,0,8.870291,5.707936,0.401468,5.282104,64.989518,0.741513,0.443052,-0.152398,-0.152398,0.594978,0.000472,0.59545,0.401468,0.699161,0.480084,0.589099,1.0,2.94484,1.233883,1.408297,356,401
turtle_soup,ETHUSDT,926,926,926,0,9.542035,5.389827,0.339093,6.226262,65.593952,0.546607,0.376592,-0.109381,-0.109381,0.485956,1.7e-05,0.485973,0.339093,0.668467,0.463283,0.652268,1.0,3.153974,1.327948,1.356643,398,367
