time,funding_rate,mark_price
1667577600020,7.286e-05,
1667606400009,8.258e-05,
1667635200007,0.0001,
1667664000018,0.0001,
1667692800009,7.383e-05,
1667721600000,0.0001,
1667750400010,0.0001,
1667779200012,-7.561e-05,
1667808000014,0.0001,
1667836800006,0.0001,
1667865600000,0.0001,
1667894400001,-5.846e-05,
1667923200005,-3.19e-06,
1667952000000,-0.00050955,
1667980800013,-1.886e-05,
1668009600004,8.74e-05,
1668038400006,-7.545e-05,
1668067200000,8.537e-05,
1668096000015,0.0001,
1668124800000,2.24e-05,
1668153600015,8.625e-05,
1668182400027,6.891e-05,
1668211200007,5.398e-05,
1668240000016,-2.2e-06,
1668268800000,5.228e-05,
1668297600004,-7.711e-05,
1668326400000,-5.068e-05,
1668355200017,0.0001,
1668384000000,0.0001,
1668412800000,7.51e-06,
1668441600000,9.715e-05,
1668470400014,0.0001,
1668499200009,0.0001,
1668528000010,0.0001,
1668556800011,8.109e-05,
1668585600004,0.0001,
1668614400008,-3.17e-05,
1668643200000,-5.898e-05,
1668672000000,0.0001,
1668700800006,-3.439e-05,
1668729600004,-0.00010331,
1668758400016,0.0001,
1668787200000,5.523e-05,
1668816000000,9.829e-05,
1668844800004,0.0001,
1668873600024,2.755e-05,
1668902400015,3.878e-05,
1668931200004,0.0001,
1668960000000,6.379e-05,
1668988800006,-0.00012811,
1669017600015,-7.367e-05,
1669046400000,-2.739e-05,
1669075200000,-6.418e-05,
1669104000000,0.0001,
1669132800000,7.556e-05,
1669161600000,0.0001,
1669190400011,0.0001,
1669219200014,5.063e-05,
1669248000007,0.0001,
1669276800014,2.316e-05,
1669305600013,6.684e-05,
1669334400004,0.0001,
1669363200015,7.456e-05,
1669392000000,6.3e-05,
1669420800011,7.781e-05,
1669449600000,7.728e-05,
1669478400000,0.0001,
1669507200012,0.0001,
1669536000000,3.258e-05,
1669564800003,0.0001,
1669593600015,0.0001,
1669622400004,-0.00010612,
1669651200011,1.741e-05,
1669680000000,0.0001,
1669708800015,0.0001,
1669737600000,0.0001,
1669766400007,2.614e-05,
1669795200000,4.193e-05,
1669824000015,4.777e-05,
1669852800001,-1.019e-05,
1669881600006,4.589e-05,
1669910400000,4.28e-06,
1669939200001,7.5e-07,
1669968000016,-2.68e-05,
1669996800017,-3.821e-05,
1670025600006,-7.544e-05,
1670054400000,2.542e-05,
1670083200011,2.729e-05,
1670112000006,7.694e-05,
1670140800000,4.658e-05,
1670169600006,7.611e-05,
1670198400002,3.75e-06,
1670227200011,7.264e-05,
1670256000008,7.643e-05,
1670284800014,2.34e-06,
1670313600027,3.078e-05,
1670342400009,6.644e-05,
1670371200000,-3.22e-06,
1670400000000,3.986e-05,
1670428800000,-6.034e-05,
1670457600006,4.298e-05,
1670486400000,3.105e-05,
1670515200014,3.676e-05,
1670544000017,-2.2e-05,
1670572800005,7.291e-05,
1670601600000,0.0001,
1670630400009,-9.23e-06,
1670659200010,0.0001,
1670688000001,0.0001,
1670716800011,7.729e-05,
1670745600007,0.0001,
1670774400011,4.295e-05,
1670803200000,5.732e-05,
1670832000004,-0.0001668,
1670860800000,2.89e-06,
1670889600000,-1.513e-05,
1670918400018,0.0001,
1670947200011,0.0001,
1670976000010,0.0001,
1671004800015,0.0001,
1671033600004,0.0001,
1671062400000,-4.03e-06,
1671091200023,0.0001,
1671120000010,0.0001,
1671148800016,8.904e-05,
1671177600011,0.0001,
1671206400001,3.45e-05,
1671235200001,-0.000242,
1671264000011,3.3e-07,
1671292800011,8.889e-05,
1671321600008,4.07e-06,
1671350400001,-1.75e-06,
1671379200012,0.0001,
1671408000000,2.89e-05,
1671436800000,9.81e-05,
1671465600000,4.904e-05,
1671494400005,-0.00019097,
1671523200016,3.467e-05,
1671552000000,1.596e-05,
1671580800007,2.137e-05,
1671609600012,-1.481e-05,
1671638400017,6.246e-05,
1671667200004,4.271e-05,
1671696000000,-4.866e-05,
1671724800001,-5.058e-05,
1671753600018,-1.697e-05,
1671782400000,-2.918e-05,
1671811200000,3.129e-05,
1671840000001,4.978e-05,
1671868800007,2.195e-05,
1671897600008,9.455e-05,
1671926400000,-0.00011049,
1671955200013,3.978e-05,
1671984000000,3.998e-05,
1672012800001,-0.00012735,
1672041600000,2.977e-05,
1672070400005,1.167e-05,
1672099200005,3.214e-05,
1672128000010,-3.445e-05,
1672156800006,5.51e-05,
1672185600010,0.0001,
1672214400010,-7.66e-05,
1672243200010,1.844e-05,
1672272000011,6.848e-05,
1672300800000,0.0001,
1672329600008,8.526e-05,
1672358400000,-3.37e-06,
1672387200000,4.708e-05,
1672416000000,-4.272e-05,
1672444800014,-0.00016427,
1672473600000,8.19e-06,
1672502400000,-5.3e-07,
1672531200000,0.0001,
1672560000008,8.475e-05,
1672588800000,0.0001,
1672617600000,1.969e-05,
1672646400008,0.0001,
1672675200015,0.0001,
1672704000003,0.0001,
1672732800018,0.0001,
1672761600000,0.0001,
1672790400000,1.074e-05,
1672819200016,0.0001,
1672848000011,0.0001,
1672876800009,0.0001,
1672905600011,0.0001,
1672934400000,0.0001,
1672963200005,0.0001,
1672992000001,0.0001,
1673020800000,0.0001,
1673049600006,0.0001,
1673078400017,0.0001,
1673107200000,0.0001,
1673136000015,0.0001,
1673164800000,0.0001,
1673193600010,0.0001,
1673222400003,0.0001,
1673251200000,0.0001,
1673280000006,0.0001,
1673308800003,0.0001,
1673337600021,0.0001,
1673366400000,0.0001,
1673395200011,0.0001,
1673424000006,0.0001,
1673452800004,0.0001,
1673481600000,0.0001,
1673510400000,0.0001,
1673539200000,0.0001,
1673568000004,0.0001,
1673596800000,0.0001,
1673625600018,0.0001,
1673654400000,0.0001,
1673683200001,0.0008242,
1673712000000,0.00022263,
1673740800010,0.00015737,
1673769600002,0.00048349,
1673798400000,0.00029155,
1673827200010,0.00036816,
1673856000007,0.00019146,
1673884800000,0.0001,
1673913600004,0.0001,
1673942400005,0.00017842,
1673971200001,0.0001,
1674000000008,0.0001,
1674028800009,0.0001,
1674057600017,0.0001,
1674086400000,0.0001,
1674115200015,0.0001,
1674144000012,0.0001,
1674172800000,0.0001,
1674201600000,0.0001,
1674230400000,0.0001,
1674259200013,0.0001,
1674288000001,0.00032257,
1674316800016,0.00025945,
1674345600000,0.0001385,
1674374400000,0.00031023,
1674403200023,0.0001,
1674432000014,0.0001,
1674460800014,0.00029134,
1674489600016,0.00024277,
1674518400008,0.0001,
1674547200008,0.00025128,
1674576000000,0.0001,
1674604800012,0.0001,
1674633600000,0.0001,
1674662400010,0.0001,
1674691200010,0.0001,
1674720000003,0.0001,
1674748800020,0.0001,
1674777600008,0.0001,
1674806400000,0.0001,
1674835200000,0.0001,
1674864000009,0.0001,
1674892800018,0.0001978,
1674921600005,0.0001,
1674950400011,0.0001,
1674979200000,0.0001,
1675008000008,0.0001,
1675036800001,0.0001,
1675065600000,0.00016215,
1675094400000,0.0001,
1675123200005,0.0001,
1675152000000,0.0001,
1675180800007,0.0001,
1675209600013,0.0001,
1675238400000,0.00018747,
1675267200012,0.0001,
1675296000004,0.0001,
1675324800023,0.00049987,
1675353600003,0.0002187,
1675382400010,0.0001,
1675411200000,0.0001,
1675440000000,0.00026226,
1675468800010,0.0001,
1675497600000,0.0001,
1675526400000,0.00013731,
1675555200016,0.0001,
1675584000009,0.0001,
1675612800018,0.0001,
1675641600001,0.0001,
1675670400000,0.0001,
1675699200012,0.0001,
1675728000004,0.0001,
1675756800011,0.0001,
1675785600018,0.0001,
1675814400009,0.0001,
1675843200010,0.0001,
1675872000000,0.0001,
1675900800014,0.0001,
1675929600006,0.0001,
1675958400001,0.0001,
1675987200012,-4.123e-05,
1676016000005,0.0001,
1676044800020,0.0001,
1676073600007,-3.5e-05,
1676102400002,9.81e-05,
1676131200021,-2.382e-05,
1676160000004,-3.855e-05,
1676188800000,8.505e-05,
1676217600002,6.517e-05,
1676246400006,2.205e-05,
1676275200008,4.971e-05,
1676304000002,8.376e-05,
1676332800013,0.0001,
1676361600014,0.0001,
1676390400016,0.0001,
1676419200011,0.0001,
1676448000000,1.485e-05,
1676476800005,0.0001,
1676505600019,0.0001,
1676534400000,0.0001,
1676563200001,0.00015425,
1676592000003,0.0001,
1676620800016,0.0001,
1676649600000,0.0001,
1676678400011,0.0001,
1676707200000,0.0001,
1676736000007,0.0001,
1676764800019,0.0001,
1676793600005,0.0001,
1676822400003,0.00011716,
1676851200006,0.0001,
1676880000008,0.0001,
1676908800006,0.0001,
1676937600001,0.00016064,
1676966400004,0.00019514,
1676995200011,0.0001,
1677024000009,0.0001,
1677052800010,0.0001,
1677081600000,0.0001,
1677110400006,0.0001,
1677139200005,0.0001,
1677168000002,0.0001,
1677196800015,0.0001,
1677225600011,0.0001,
1677254400014,0.0001,
1677283200015,-4.172e-05,
1677312000015,0.0001,
1677340800015,6.129e-05,
1677369600007,-1.032e-05,
1677398400012,2.108e-05,
1677427200000,4.46e-05,
1677456000011,-6.187e-05,
1677484800003,9.118e-05,
1677513600000,0.0001,
1677542400011,7.662e-05,
1677571200018,0.0001,
1677600000005,0.0001,
1677628800016,0.0001,
1677657600000,0.0001,
1677686400008,0.0001,
1677715200009,0.0001,
1677744000013,0.0001,
1677772800000,-8.02e-05,
1677801600000,-6.93e-05,
1677830400013,4.197e-05,
1677859200000,2.99e-05,
1677888000001,0.0001,
1677916800008,6.263e-05,
1677945600012,0.0001,
1677974400000,4.32e-06,
1678003200000,8.686e-05,
1678032000015,0.0001,
1678060800007,6.723e-05,
1678089600017,7.146e-05,
1678118400000,3.175e-05,
1678147200009,9.388e-05,
1678176000016,0.0001,
1678204800017,6.357e-05,
1678233600000,0.0001,
1678262400014,7.591e-05,
1678291200021,8.588e-05,
1678320000010,5.941e-05,
1678348800013,0.0001,
1678377600002,0.0001,
1678406400000,-0.00023731,
1678435200000,-5.149e-05,
1678464000005,7.29e-06,
1678492800011,2.461e-05,
1678521600003,6.242e-05,
1678550400011,5.462e-05,
1678579200001,0.0001,
1678608000000,0.0001,
1678636800005,0.0001,
1678665600010,0.0001,
1678694400018,0.0001,
1678723200003,0.0001,
1678752000010,5.422e-05,
1678780800009,0.0001,
1678809600010,0.0001,
1678838400011,0.00035006,
1678867200000,0.0001582,
1678896000012,0.0001,
1678924800004,0.0001,
1678953600018,0.0001,
1678982400005,0.0001,
1679011200017,0.0001,
1679040000010,0.0001,
1679068800003,0.0001,
1679097600012,0.0001,
1679126400000,0.0001,
1679155200016,0.0001,
1679184000013,0.0001,
1679212800024,0.0001,
1679241600000,0.0001,
1679270400005,0.0001,
1679299200012,0.0001,
1679328000015,0.0001,
1679356800006,3.105e-05,
1679385600004,0.0001,
1679414400003,0.0001,
1679443200000,0.0001,
1679472000003,0.0001,
1679500800000,0.0001,
1679529600016,0.0001,
1679558400001,0.0001,
1679587200013,0.0001,
1679616000013,0.0001,
1679644800012,0.0001,
1679673600027,0.0001,
1679702400015,8.523e-05,
1679731200011,0.0001,
1679760000011,0.0001,
1679788800000,-4.361e-05,
1679817600015,0.0001,
