model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ifvg_retest,BTCUSDT,179,179,56,0,24.796717,13.71632,0.083799,7.248325,69.564246,0.260837,0.085776,-1.603771,-1.603771,0.527899,0.000674,0.528573,0.083799,0.122905,0.089385,0.22905,7.597765,1.219512,1.045455,1.0625,32,61
ifvg_retest,ETHUSDT,148,148,54,0,41.118805,20.278325,0.087838,8.200608,69.858108,0.049971,-0.014833,-1.194738,-1.194738,0.430506,0.0,0.430506,0.087838,0.135135,0.094595,0.277027,5.459459,1.243902,1.05,1.142857,29,54
