model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ifvg_retest,long,130,130,47,0,25.485846,12.847417,0.107692,6.666495,68.884615,0.351323,0.260768,-1.046593,-1.046593,0.471733,0.000928,0.472661,0.107692,0.176923,0.123077,0.253846,5.953846,1.393939,1.043478,1.0,23,50
ifvg_retest,short,197,197,63,0,38.272966,19.636271,0.071066,8.347694,70.233503,0.01259,-0.131009,-1.668844,-1.668844,0.491795,0.0,0.491795,0.071066,0.096447,0.071066,0.248731,7.076142,1.122449,1.052632,1.214286,38,65
