model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
silver_bullet,long,45,45,43,0,2.726154,1.363246,0.177778,2.0,78.0,-0.123362,0.006611,-1.513143,-1.513143,1.449034,0.003176,1.45221,0.177778,0.422222,0.177778,0.622222,1.244444,9.392857,10.894737,13.0,0,0
silver_bullet,short,39,39,38,0,2.161683,1.308816,0.102564,2.0,78.0,-0.513893,-0.157285,-1.669409,-1.669409,1.468447,0.004904,1.473351,0.102564,0.435897,0.102564,0.794872,1.435897,8.225806,4.647059,19.0,3,0
