model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,21,21,21,0,8.677601,5.018019,0.619048,4.070408,80.47619,1.090138,0.809524,0.451261,0.451261,0.355491,0.002773,0.358263,0.619048,0.904762,0.47619,0.380952,1.0,4.75,1.526316,1.1,4,11
turtle_soup,valid,16,16,16,0,9.123387,6.770082,0.375,6.31322,84.375,0.694532,1.0,0.522917,0.522917,0.477299,-0.000216,0.477083,0.375,1.0,0.8125,0.625,1.0,4.1,1.1875,1.230769,7,7
