model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,19,19,19,0,8.887099,6.56741,0.421053,8.181736,90.0,1.281539,0.894737,0.421267,0.421267,0.470274,0.003196,0.47347,0.421053,0.947368,0.842105,0.578947,1.0,3.818182,1.0,1.125,10,0
turtle_soup,target_rr_below_2,11,11,11,0,10.885943,4.251449,0.727273,1.323555,70.0,0.660279,0.818182,0.475597,0.475597,0.342899,-0.000314,0.342585,0.727273,0.909091,0.272727,0.272727,1.0,5.333333,1.3,1.0,0,11
turtle_soup,target_rr_below_3,7,7,7,0,5.657651,3.931726,0.428571,2.353999,80.0,0.341873,1.0,0.658213,0.658213,0.342144,-0.000357,0.341787,0.428571,1.0,0.571429,0.571429,1.0,5.25,2.428571,1.5,1,7
