model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,329,329,329,0,9.706028,5.86228,0.340426,5.646318,66.170213,0.665927,0.378442,-0.176477,-0.176477,0.554278,0.000641,0.554919,0.340426,0.674772,0.504559,0.653495,1.0,3.125581,1.207207,1.295181,153,131
turtle_soup,short,362,362,362,0,10.462247,6.139016,0.370166,5.994381,66.464088,0.87895,0.413263,-0.123266,-0.123266,0.536657,-0.000128,0.536529,0.370166,0.690608,0.524862,0.610497,1.0,3.171946,1.188,1.394737,151,127
