model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,46,46,46,0,3.539862,1.941838,0.652174,1.426051,73.478261,0.429609,0.459775,0.26442,0.26442,0.195356,0.0,0.195356,0.652174,0.565217,0.108696,0.26087,1.0,4.5,5.576923,3.4,3,41
turtle_soup,valid,48,48,48,0,3.585833,1.783,0.416667,2.143274,75.833333,-0.126723,0.266529,0.042536,0.042536,0.223993,0.0,0.223993,0.416667,0.5,0.208333,0.5625,1.0,3.37037,2.666667,3.2,8,35
