model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,17,17,17,0,5.77357,3.835949,0.764706,1.492984,72.941176,0.550322,0.732716,0.570979,0.570979,0.161737,0.0,0.161737,0.764706,0.764706,0.176471,0.235294,1.0,3.5,4.153846,2.333333,2,15
turtle_soup,short,32,32,32,0,3.097321,2.288214,0.625,1.587359,73.75,0.145559,0.395514,0.236898,0.236898,0.158616,0.0,0.158616,0.625,0.53125,0.1875,0.375,1.0,6.833333,1.588235,1.166667,1,27
