model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,27,27,27,0,3.987044,2.898323,0.740741,1.303871,72.222222,0.272848,0.553111,0.413332,0.413332,0.139779,0.0,0.139779,0.740741,0.592593,0.074074,0.259259,1.0,7.571429,3.5,1.5,1,25
turtle_soup,valid,22,22,22,0,4.073397,3.068194,0.590909,1.86235,75.0,0.302111,0.462664,0.278518,0.278518,0.184146,0.0,0.184146,0.590909,0.636364,0.318182,0.409091,1.0,4.777778,1.785714,1.571429,2,17
