model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ifvg_retest,BTCUSDT,242,242,87,0,31.89029,14.305889,0.090909,8.26041,71.202479,0.203568,0.182244,-1.489491,-1.489491,0.600848,0.000147,0.600995,0.090909,0.169421,0.14876,0.268595,6.735537,1.815385,1.243902,1.444444,53,74
ifvg_retest,ETHUSDT,271,271,94,0,40.787085,18.847895,0.092251,6.719828,70.177122,0.550227,0.280433,-1.145359,-1.145359,0.494555,0.0,0.494555,0.092251,0.147601,0.114391,0.254613,6.228782,1.449275,1.05,1.096774,53,107
