model,htf_zone_type,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,managed_expectancy,avg_managed_outcome_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
reclaimed_ob,Breaker,2,2,1,1,4.297039,4.297039,0.0,9.272576,98.5,-1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.5,8.0,1.0,2.0,1,0
reclaimed_ob,FVG,3,3,3,0,24.506531,3.725986,0.0,134.716996,99.0,-1.0,0.5,0.5,0.0,1.0,0.666667,1.0,1.0,2.666667,1.0,1.0,2,0
reclaimed_ob,IFVG,1,1,1,0,5.902339,5.902339,0.0,20.533396,97.0,-1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1,0
reclaimed_ob,PD,3,3,2,0,1.379791,1.379791,0.0,39.520065,96.333333,-1.0,-0.25,-0.25,0.0,0.333333,0.0,0.666667,1.333333,3.0,1.0,,1,1
