model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,14,14,14,0,5.149769,3.185129,0.571429,1.717944,73.571429,-0.00775,0.341608,0.106684,0.106684,0.234924,0.0,0.234924,0.571429,0.5,0.142857,0.428571,1.0,3.333333,3.428571,1.5,2,12
turtle_soup,short,18,18,18,0,3.474923,2.396113,0.611111,2.088895,75.0,0.019719,0.631108,0.482705,0.482705,0.148403,0.0,0.148403,0.611111,0.666667,0.111111,0.388889,1.0,4.428571,1.75,1.5,2,14
