model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,17,17,17,0,4.551406,2.602538,0.764706,1.577368,73.529412,0.310048,0.681585,0.527368,0.527368,0.154217,0.0,0.154217,0.764706,0.588235,0.0,0.235294,1.0,6.25,2.5,,1,15
turtle_soup,valid,15,15,15,0,3.8181,2.530113,0.4,2.322405,75.333333,-0.334959,0.303701,0.081133,0.081133,0.222568,0.0,0.222568,0.4,0.6,0.266667,0.6,1.0,2.888889,2.222222,1.5,3,11
