"time","open","high","low","close","volume"
"1743465600000","1821.59","1823.77","1819.01","1823.76","10082.047"
"1743465900000","1823.76","1826.24","1823.76","1825.02","13053.084"
"1743466200000","1825.03","1825.18","1820.47","1821.47","6334.346"
"1743466500000","1821.48","1824.74","1820.11","1824.39","9257.432"
"1743466800000","1824.39","1827.0","1823.59","1825.88","7855.421"
"1743467100000","1825.89","1829.36","1825.3","1826.38","10693.623"
"1743467400000","1826.37","1828.8","1822.86","1823.57","8577.134"
"1743467700000","1823.58","1826.13","1822.51","1825.5","4156.903"
"1743468000000","1825.5","1825.77","1822.33","1824.92","4365.924"
"1743468300000","1824.93","1826.95","1821.54","1822.35","6699.306"
"1743468600000","1822.35","1842.57","1816.64","1825.3","121115.851"
"1743468900000","1825.3","1832.21","1824.93","1831.2","16738.902"
"1743469200000","1831.19","1832.45","1828.26","1829.64","14035.424"
"1743469500000","1829.64","1829.99","1822.89","1823.76","12084.558"
"1743469800000","1823.75","1825.14","1820.0","1825.14","21877.048"
"1743470100000","1825.13","1828.26","1823.92","1823.99","6499.322"
"1743470400000","1823.99","1825.3","1822.51","1825.27","4621.45"
"1743470700000","1825.27","1828.31","1825.27","1827.4","3335.623"
"1743471000000","1827.39","1828.3","1823.0","1823.93","5843.915"
"1743471300000","1823.93","1825.31","1822.71","1823.01","3318.889"
"1743471600000","1823.0","1823.38","1820.7","1821.5","8020.55"
"1743471900000","1821.49","1827.54","1821.49","1825.0","12747.892"
"1743472200000","1825.0","1826.43","1822.53","1823.54","4057.626"
"1743472500000","1823.54","1826.3","1823.43","1825.52","2771.994"
"1743472800000","1825.51","1826.5","1823.38","1825.52","3602.385"
"1743473100000","1825.53","1829.7","1824.46","1829.26","6583.864"
"1743473400000","1829.25","1830.35","1827.67","1830.33","6439.349"
"1743473700000","1830.34","1834.37","1830.34","1832.29","10793.902"
"1743474000000","1832.28","1832.85","1829.66","1831.95","5686.718"
"1743474300000","1831.96","1832.8","1830.09","1830.9","3502.509"
"1743474600000","1830.9","1831.68","1828.68","1830.2","5857.955"
"1743474900000","1830.19","1830.54","1828.73","1830.37","3193.767"
"1743475200000","1830.38","1835.42","1830.37","1834.29","7292.113"
"1743475500000","1834.29","1835.82","1833.56","1835.49","11596.851"
"1743475800000","1835.5","1837.12","1834.71","1835.61","6685.338"
"1743476100000","1835.6","1838.7","1835.6","1838.53","8318.37"
"1743476400000","1838.52","1839.99","1836.55","1838.68","12368.866"
"1743476700000","1838.68","1838.73","1836.0","1837.08","5648.953"
"1743477000000","1837.08","1840.6","1836.97","1838.87","10096.613"
"1743477300000","1838.86","1839.88","1836.48","1836.71","5037.724"
"1743477600000","1836.71","1836.9","1834.58","1836.44","6591.884"
"1743477900000","1836.44","1837.05","1833.5","1833.75","7416.953"
"1743478200000","1833.76","1837.66","1833.11","1837.65","6447.488"
"1743478500000","1837.65","1837.86","1834.0","1834.95","6299.152"
"1743478800000","1834.95","1835.73","1834.37","1834.41","3090.667"
"1743479100000","1834.4","1836.85","1833.7","1836.06","3307.882"
"1743479400000","1836.05","1836.05","1833.57","1834.13","4745.448"
"1743479700000","1834.13","1834.31","1832.2","1834.25","4674.674"
"1743480000000","1834.25","1836.0","1832.64","1835.85","4599.208"
"1743480300000","1835.85","1835.85","1831.47","1832.75","10352.803"
"1743480600000","1832.75","1834.5","1832.5","1833.03","6094.667"
"1743480900000","1833.02","1833.43","1831.23","1832.08","4527.351"
"1743481200000","1832.07","1834.81","1832.07","1833.8","3971.572"
"1743481500000","1833.8","1837.16","1833.5","1835.9","5047.563"
"1743481800000","1835.9","1837.5","1834.4","1837.23","5077.164"
"1743482100000","1837.23","1839.47","1836.89","1838.0","11723.74"
"1743482400000","1838.0","1839.8","1837.92","1838.29","5074.735"
"1743482700000","1838.29","1839.0","1836.81","1838.83","5286.137"
"1743483000000","1838.82","1838.83","1836.5","1837.88","4501.561"
