"time","open","high","low","close","volume"
"1743465600000","1821.59","1842.57","1816.64","1834.25","473423.689"
"1743480000000","1834.25","1866.98","1831.23","1853.34","525037.726"
"1743494400000","1853.34","1891.42","1853.02","1861.48","903063.677"
"1743508800000","1861.49","1927.79","1841.2","1917.89","1789332.277"
"1743523200000","1917.89","1923.63","1900.53","1909.12","585488.092"
"1743537600000","1909.11","1921.98","1895.9","1904.21","395399.142"
"1743552000000","1904.21","1908.01","1871.31","1875.41","577615.724"
"1743566400000","1875.4","1882.31","1850.69","1864.07","756780.281"
"1743580800000","1864.06","1887.23","1861.61","1868.05","576873.633"
"1743595200000","1868.08","1918.0","1853.12","1900.09","1773371.715"
"1743609600000","1900.1","1915.28","1881.09","1910.56","760001.68"
"1743624000000","1910.59","1957.97","1780.52","1794.1","2635212.17"
"1743638400000","1794.11","1834.12","1787.9","1823.75","784321.875"
"1743652800000","1823.75","1844.97","1805.56","1814.52","569594.176"
"1743667200000","1814.51","1823.49","1786.14","1794.39","702746.642"
"1743681600000","1794.39","1799.82","1747.47","1781.42","1901206.21"
"1743696000000","1781.42","1798.57","1766.29","1786.53","737214.928"
"1743710400000","1786.5","1821.5","1778.64","1816.48","491284.518"
"1743724800000","1816.48","1822.69","1770.0","1792.13","745536.338"
"1743739200000","1792.13","1821.4","1783.08","1816.88","531862.172"
"1743753600000","1816.87","1834.7","1757.52","1783.16","1469835.729"
"1743768000000","1783.15","1820.18","1768.57","1794.47","1965960.639"
"1743782400000","1794.48","1828.71","1782.15","1809.02","1169114.734"
"1743796800000","1809.03","1827.99","1806.43","1815.97","338804.89"
"1743811200000","1815.97","1826.63","1808.27","1809.01","307874.561"
"1743825600000","1809.0","1815.0","1803.04","1812.4","223423.979"
"1743840000000","1812.39","1821.26","1805.55","1806.6","293918.17"
"1743854400000","1806.6","1807.61","1776.34","1781.1","708383.18"
"1743868800000","1781.1","1794.86","1778.66","1781.33","270821.538"
"1743883200000","1781.32","1809.3","1761.18","1805.15","554505.687"
"1743897600000","1805.14","1816.38","1800.87","1809.11","342406.912"
"1743912000000","1809.1","1812.6","1790.08","1796.84","281144.712"
"1743926400000","1796.85","1797.28","1782.01","1788.22","398400.869"
"1743940800000","1788.22","1791.1","1735.01","1758.8","1345342.037"
"1743955200000","1758.8","1759.21","1601.0","1625.22","3706815.32"
"1743969600000","1625.21","1630.45","1535.27","1579.98","3313932.915"
"1743984000000","1579.98","1613.51","1520.0","1542.79","2240648.744"
"1743998400000","1542.78","1561.0","1410.0","1459.52","4128035.462"
"1744012800000","1459.51","1520.75","1454.8","1482.34","2926446.072"
"1744027200000","1482.34","1638.47","1477.17","1555.54","5572723.272"
"1744041600000","1555.54","1572.11","1525.21","1544.56","1948786.181"
"1744056000000","1544.56","1584.58","1544.19","1552.44","815431.621"
"1744070400000","1552.44","1618.0","1540.19","1583.96","1181229.738"
"1744084800000","1583.95","1602.29","1560.86","1569.98","762719.837"
"1744099200000","1569.97","1589.48","1553.48","1587.56","798487.224"
"1744113600000","1587.57","1592.79","1517.12","1530.75","2315902.959"
"1744128000000","1530.75","1532.24","1453.46","1466.03","3023004.864"
"1744142400000","1466.07","1485.6","1441.62","1472.67","1116522.208"
"1744156800000","1472.68","1481.69","1384.0","1417.96","2791527.731"
"1744171200000","1417.96","1491.68","1414.0","1482.9","1853602.262"
"1744185600000","1482.89","1496.0","1444.0","1454.64","2120377.739"
"1744200000000","1454.64","1501.03","1439.03","1484.8","2591270.906"
"1744214400000","1484.79","1672.8","1481.15","1639.73","5455621.134"
"1744228800000","1639.73","1688.0","1639.73","1668.69","1304170.851"
"1744243200000","1668.7","1669.19","1601.0","1616.39","1273973.227"
"1744257600000","1616.39","1625.48","1582.5","1595.03","1060130.383"
"1744272000000","1595.03","1606.02","1580.5","1593.92","855212.641"
"1744286400000","1593.91","1627.61","1482.56","1495.0","3723353.846"
"1744300800000","1494.99","1531.74","1470.84","1513.67","2460720.447"
"1744315200000","1513.67","1533.0","1513.05","1521.57","571802.497"
"1744329600000","1521.56","1550.0","1503.63","1543.63","1189406.95"
"1744344000000","1543.63","1561.95","1540.1","1551.99","728688.675"
"1744358400000","1551.99","1585.18","1536.47","1557.93","1521498.39"
"1744372800000","1557.94","1580.78","1540.36","1564.79","1593556.336"
"1744387200000","1564.8","1590.88","1554.9","1564.84","917672.153"
"1744401600000","1564.83","1586.31","1556.4","1565.96","517260.182"
"1744416000000","1565.97","1569.16","1545.06","1553.61","539836.974"
"1744430400000","1553.61","1584.53","1549.51","1581.24","654101.941"
"1744444800000","1581.23","1605.71","1580.01","1593.21","736582.051"
"1744459200000","1593.22","1669.85","1589.79","1655.1","2130308.934"
"1744473600000","1655.09","1661.57","1627.42","1641.89","1037868.529"
"1744488000000","1641.9","1659.68","1640.35","1643.6","505815.558"
"1744502400000","1643.6","1649.2","1605.68","1623.6","841518.836"
"1744516800000","1623.6","1623.91","1596.21","1612.77","744463.53"
"1744531200000","1612.78","1627.45","1590.71","1603.62","789948.467"
"1744545600000","1603.61","1608.5","1565.11","1585.92","1257579.894"
"1744560000000","1585.92","1648.73","1559.4","1589.42","1825478.701"
"1744574400000","1589.42","1616.29","1571.03","1596.92","1036373.064"
"1744588800000","1596.93","1659.81","1594.73","1629.01","1227511.284"
"1744603200000","1629.01","1641.85","1611.51","1634.92","668501.508"
"1744617600000","1634.92","1691.57","1628.64","1674.63","1463883.102"
"1744632000000","1674.63","1689.27","1618.29","1626.96","1932797.485"
"1744646400000","1626.97","1650.8","1613.37","1635.92","1110666.16"
"1744660800000","1635.95","1637.35","1603.0","1623.02","568816.391"
"1744675200000","1623.02","1643.21","1613.65","1637.15","788829.251"
"1744689600000","1637.15","1648.0","1631.45","1644.18","482653.824"
"1744704000000","1644.18","1651.79","1621.32","1631.18","754097.451"
"1744718400000","1631.17","1660.68","1600.01","1620.12","1803551.904"
"1744732800000","1620.11","1627.19","1594.21","1606.17","783964.399"
"1744747200000","1606.17","1614.35","1582.14","1588.0","717000.749"
"1744761600000","1588.0","1603.81","1575.04","1590.02","764456.657"
"1744776000000","1590.03","1592.76","1550.0","1563.45","1185857.635"
"1744790400000","1563.44","1585.0","1555.72","1583.25","795586.966"
"1744804800000","1583.26","1614.95","1565.02","1589.91","1517926.075"
"1744819200000","1589.91","1612.36","1537.56","1588.16","2336959.978"
"1744833600000","1588.13","1598.01","1569.24","1576.58","621308.471"
"1744848000000","1576.57","1594.9","1574.0","1584.04","533161.53"
"1744862400000","1584.04","1609.9","1580.14","1600.99","576222.253"
"1744876800000","1600.99","1603.5","1587.69","1592.5","482812.693"
"1744891200000","1592.51","1602.76","1562.26","1582.42","1222967.991"
"1744905600000","1582.43","1616.81","1575.36","1580.4","1722278.691"
"1744920000000","1580.4","1591.0","1578.0","1582.84","405071.384"
"1744934400000","1582.84","1588.69","1576.21","1583.4","344118.38"
"1744948800000","1583.4","1584.49","1572.65","1583.45","379764.077"
"1744963200000","1583.46","1592.4","1581.34","1589.89","384028.046"
"1744977600000","1589.9","1596.63","1577.56","1582.27","560886.162"
"1744992000000","1582.28","1594.45","1580.95","1592.38","423029.653"
"1745006400000","1592.38","1600.0","1586.27","1587.91","308637.419"
"1745020800000","1587.91","1599.72","1584.01","1597.2","343811.216"
"1745035200000","1597.2","1613.0","1594.32","1600.27","488347.419"
"1745049600000","1600.28","1606.02","1593.23","1596.29","306148.028"
"1745064000000","1596.29","1612.0","1594.38","1606.59","462593.576"
"1745078400000","1606.6","1632.29","1597.76","1613.99","673583.795"
"1745092800000","1613.99","1622.11","1610.21","1612.44","229487.075"
"1745107200000","1612.45","1618.46","1607.2","1611.14","312363.415"
"1745121600000","1611.15","1617.0","1580.0","1596.62","585042.664"
"1745136000000","1596.63","1596.88","1564.69","1571.78","848913.21"
"1745150400000","1571.78","1583.39","1570.19","1572.8","516047.816"
"1745164800000","1572.8","1587.13","1570.45","1585.34","285611.444"
"1745179200000","1585.34","1600.0","1573.36","1586.56","552942.438"
"1745193600000","1586.57","1645.34","1585.28","1634.06","1670017.8"
"1745208000000","1634.06","1658.0","1630.4","1645.1","884262.679"
"1745222400000","1645.11","1654.64","1617.04","1625.66","858321.394"
"1745236800000","1625.66","1641.39","1607.63","1622.5","1516623.695"
"1745251200000","1622.5","1625.41","1560.62","1572.86","2068484.332"
"1745265600000","1572.86","1579.97","1570.01","1578.64","472368.454"
"1745280000000","1578.63","1593.23","1535.0","1578.21","1503216.179"
"1745294400000","1578.21","1623.5","1573.07","1618.6","1108463.74"
"1745308800000","1618.6","1638.0","1612.41","1630.14","1156134.698"
"1745323200000","1630.14","1725.93","1626.0","1702.41","3399957.543"
"1745337600000","1702.41","1710.0","1681.42","1697.54","1201729.974"
"1745352000000","1697.53","1779.02","1691.49","1755.57","1938167.321"
"1745366400000","1755.58","1807.36","1744.3","1794.51","1748752.815"
"1745380800000","1794.51","1817.98","1773.1","1791.27","1424392.821"
"1745395200000","1791.28","1812.04","1778.29","1796.74","1057307.676"
"1745409600000","1796.74","1838.0","1761.0","1793.7","2699639.526"
"1745424000000","1793.71","1809.6","1773.43","1785.44","1026256.555"
"1745438400000","1785.44","1806.28","1784.78","1794.46","353173.727"
"1745452800000","1794.45","1802.27","1765.52","1767.3","773066.615"
"1745467200000","1767.29","1775.71","1750.8","1755.61","758688.419"
"1745481600000","1755.6","1759.88","1721.22","1754.05","1321170.566"
"1745496000000","1754.04","1777.33","1743.12","1763.83","1152418.662"
"1745510400000","1763.83","1776.85","1745.09","1762.21","881755.193"
"1745524800000","1762.21","1774.17","1747.81","1768.8","360233.916"
"1745539200000","1768.79","1789.88","1737.4","1760.0","908000.423"
"1745553600000","1760.0","1781.23","1757.25","1776.38","577613.878"
"1745568000000","1776.39","1792.72","1763.08","1789.47","923294.946"
"1745582400000","1789.47","1826.91","1755.81","1805.7","2239999.361"
"1745596800000","1805.69","1809.81","1781.32","1801.45","909113.932"
"1745611200000","1801.45","1808.87","1783.0","1783.77","431087.636"
"1745625600000","1783.76","1815.05","1783.76","1796.51","709519.382"
"1745640000000","1796.5","1809.94","1788.01","1799.54","456016.896"
"1745654400000","1799.54","1841.49","1777.31","1784.73","1377154.319"
"1745668800000","1784.73","1803.94","1778.88","1799.39","671756.802"
"1745683200000","1799.38","1814.95","1795.0","1812.21","316852.466"
"1745697600000","1812.22","1830.78","1804.52","1820.0","434287.984"
"1745712000000","1819.99","1857.0","1800.0","1808.74","1269737.641"
"1745726400000","1808.74","1810.77","1788.88","1802.98","524391.024"
"1745740800000","1802.98","1814.99","1800.58","1805.04","363311.245"
"1745755200000","1805.03","1807.96","1780.25","1792.88","784329.967"
"1745769600000","1792.88","1807.77","1786.18","1806.95","307003.137"
"1745784000000","1806.95","1807.25","1783.1","1790.21","370782.592"
"1745798400000","1790.22","1793.25","1750.99","1783.25","1164418.072"
"1745812800000","1783.24","1811.82","1783.24","1803.95","667932.886"
"1745827200000","1803.95","1826.71","1787.1","1815.0","1060796.867"
"1745841600000","1815.0","1816.48","1751.42","1762.08","1529659.66"
"1745856000000","1762.08","1805.0","1742.15","1796.36","1306542.158"
"1745870400000","1796.35","1806.87","1780.24","1799.22","623379.044"
"1745884800000","1799.21","1810.92","1786.68","1801.26","627213.054"
"1745899200000","1801.26","1824.24","1787.37","1820.77","792123.184"
"1745913600000","1820.77","1842.82","1815.76","1828.9","1042093.467"
"1745928000000","1828.89","1832.58","1801.0","1814.21","1241440.926"
"1745942400000","1814.2","1831.49","1806.0","1820.92","717932.308"
"1745956800000","1820.92","1824.87","1779.36","1796.57","894515.506"
"1745971200000","1796.57","1812.48","1787.72","1808.19","573242.097"
"1745985600000","1808.18","1812.22","1790.0","1795.55","424863.455"
"1746000000000","1795.54","1816.0","1791.61","1814.79","544629.985"
"1746014400000","1814.79","1815.48","1730.6","1763.72","2614074.383"
"1746028800000","1763.72","1792.39","1755.02","1785.96","837128.774"
"1746043200000","1786.08","1809.19","1784.0","1792.71","632604.794"
"1746057600000","1792.71","1818.18","1791.55","1807.28","587418.818"
"1746072000000","1807.28","1816.77","1801.24","1809.74","400734.586"
"1746086400000","1809.74","1858.73","1807.74","1844.79","1437470.389"
