model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict2022_mss_fvg,BTCUSDT,29,29,28,0,1.579592,0.865454,0.344828,1.196731,83.172414,-0.191819,-0.241651,-0.310477,-0.310477,0.064135,0.002317,0.066452,0.344828,0.172414,0.103448,0.482759,1.344828,4.214286,3.4,3.666667,2,28
ict2022_mss_fvg,ETHUSDT,31,31,31,0,1.190821,0.872943,0.322581,0.830131,81.225806,-0.564325,-0.565821,-0.609914,-0.609914,0.043542,0.00055,0.044093,0.322581,0.064516,0.0,0.645161,1.16129,3.35,10.0,,2,31
