model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,stop_model,target_mode,target_model,dol_priority,dol_target_type,dol_source,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,tp1_price,tp2_price,final_target,rr_to_target,logical_invalidation_model,logical_invalidation_price,partial_close_fraction,be_trigger_r,moved_to_be,exit_reason,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,target_reached_before_entry,session_window,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_context_alignment,htf_score_modifier,pd_array_type,pd_array_age_bars,p_d_value,has_smt_confirmation,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,pre_model_filter_pass,pre_model_allowed_directions,pre_model_reasons,htf_inside_poi,htf_approaching_poi,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,displacement_factor,body_ratio,range_expansion,breach_displacement_grade,turtle_quality,time_to_confirmation_bars,ltf_trigger_type,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,source_fvg_age_bars,source_fvg_touches_before_inversion,ob_low,ob_high,breaker_low,breaker_high,poi_retest_count,trigger_to_retest_bars,rejection_body_level,rejection_wick_extreme,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,tp1_hit,tp2_hit,final_target_hit,logical_invalidated,tp1_r,managed_outcome_r,managed_exit_reason,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
silver_bullet,ict,short,ETHUSDT,15m,1746252900000,1746252900000,1746254700000,1746253800000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,1828.51,1828.51,1828.51,1836.0457020000001,1836.0457020000001,1813.4385959999997,1820.9742979999999,1813.4385959999997,1813.4385959999997,2.0,,,0.5,1.0,True,sl_hit,7.5357020000001285,41.212254786684944,conservative,False,True,False,False,02:00-03:00,2025-05-03 02:15,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,1828.51,1832.13,1830.3200000000002,,,,,,,,,,,,,,,,1,1746253800000,2.0,1,16,14,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 1828.51, ""entry_time"": 1746253800000, ""exit_reason"": null, ""final_target"": 1813.4385959999997, ""fvg_ce"": 1830.3200000000002, ""fvg_high"": 1832.13, ""fvg_low"": 1828.51, ""fvg_ny_time"": ""2025-05-03 02:15"", ""fvg_time"": 1746252900000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-03 02:15"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-03 02:30"", ""retest_time"": 1746253800000, ""risk"": 7.5357020000001285, ""risk_bps"": 41.212254786684944, ""rr_to_target"": 2.0, ""session_window"": ""02:00-03:00"", ""signal_ny_time"": ""2025-05-03 02:15"", ""signal_time"": 1746252900000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 1836.0457020000001, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 1820.9742979999999, ""tp2_price"": 1813.4385959999997}",1.629576116465296,1.020475597363049,True,False,True,False,False,False,1.0,0.5,be_after_tp1,False,True,False
silver_bullet,ict,short,ETHUSDT,15m,1746270000000,1746270000000,1746271800000,1746270900000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,1821.44,1821.44,1821.44,1830.354288,1830.354288,1803.6114240000002,1812.525712,1803.6114240000002,1803.6114240000002,2.0,,,0.5,1.0,False,sl_hit,8.914287999999942,48.94088193956398,conservative,False,True,False,False,07:00-08:00,2025-05-03 07:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,1821.44,1822.16,1821.8000000000002,,,,,,,,,,,,,,,,1,1746270900000,2.0,1,5,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 1821.44, ""entry_time"": 1746270900000, ""exit_reason"": null, ""final_target"": 1803.6114240000002, ""fvg_ce"": 1821.8000000000002, ""fvg_high"": 1822.16, ""fvg_low"": 1821.44, ""fvg_ny_time"": ""2025-05-03 07:00"", ""fvg_time"": 1746270000000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-03 07:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-03 07:15"", ""retest_time"": 1746270900000, ""risk"": 8.914287999999942, ""risk_bps"": 48.94088193956398, ""rr_to_target"": 2.0, ""session_window"": ""07:00-08:00"", ""signal_ny_time"": ""2025-05-03 07:00"", ""signal_time"": 1746270000000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 1830.354288, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 1812.525712, ""tp2_price"": 1803.6114240000002}",1.5357367857085324,2.0001597435487883,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,ETHUSDT,15m,1746280800000,1746280800000,1746281700000,1746280800000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,1832.22,1832.22,1832.22,1827.713556,1827.713556,1841.2328880000002,1836.7264440000001,1841.2328880000002,1841.2328880000002,2.0,,,0.5,1.0,True,sl_hit,4.506444000000101,24.595539836919702,conservative,False,True,False,False,10:00-11:00,2025-05-03 10:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,1831.75,1832.22,1831.9850000000001,,,,,,,,,,,,,,,,2,1746280800000,2.0,1,7,4,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 1832.22, ""entry_time"": 1746280800000, ""exit_reason"": null, ""final_target"": 1841.2328880000002, ""fvg_ce"": 1831.9850000000001, ""fvg_high"": 1832.22, ""fvg_low"": 1831.75, ""fvg_ny_time"": ""2025-05-03 09:30"", ""fvg_time"": 1746279000000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-03 10:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-03 10:00"", ""retest_time"": 1746280800000, ""risk"": 4.506444000000101, ""risk_bps"": 24.595539836919702, ""rr_to_target"": 2.0, ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-05-03 10:00"", ""signal_time"": 1746280800000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 1827.713556, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 2, ""tp1_price"": 1836.7264440000001, ""tp2_price"": 1841.2328880000002}",3.5016523005721623,5.430002014892335,True,False,True,False,False,False,1.0,0.5,be_after_tp1,False,True,False
silver_bullet,ict,long,ETHUSDT,15m,1746338400000,1746338400000,1746339300000,1746338400000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,1841.3,1841.3,1841.3,1828.86174,1828.86174,1866.1765199999998,1853.7382599999999,1866.1765199999998,1866.1765199999998,2.0,,,0.5,1.0,False,sl_hit,12.4382599999999,67.55151251832889,conservative,False,True,False,False,02:00-03:00,2025-05-04 02:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,1838.49,1841.3,1839.895,,,,,,,,,,,,,,,,2,1746338400000,2.0,1,11,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 1841.3, ""entry_time"": 1746338400000, ""exit_reason"": null, ""final_target"": 1866.1765199999998, ""fvg_ce"": 1839.895, ""fvg_high"": 1841.3, ""fvg_low"": 1838.49, ""fvg_ny_time"": ""2025-05-04 01:30"", ""fvg_time"": 1746336600000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-04 02:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-04 02:00"", ""retest_time"": 1746338400000, ""risk"": 12.4382599999999, ""risk_bps"": 67.55151251832889, ""rr_to_target"": 2.0, ""session_window"": ""02:00-03:00"", ""signal_ny_time"": ""2025-05-04 02:00"", ""signal_time"": 1746338400000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 1828.86174, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 2, ""tp1_price"": 1853.7382599999999, ""tp2_price"": 1866.1765199999998}",0.5386605521994313,1.951237552519418,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,ETHUSDT,15m,1746357300000,1746357300000,1746359100000,1746358200000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,1831.22,1831.22,1831.22,1824.4737559999999,1824.4737559999999,1844.7124880000003,1837.9662440000002,1844.7124880000003,1844.7124880000003,2.0,,,0.5,1.0,False,sl_hit,6.746244000000161,36.840161204006954,conservative,False,True,False,False,07:00-08:00,2025-05-04 07:15,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,1827.53,1831.22,1829.375,,,,,,,,,,,,,,,,1,1746358200000,2.0,1,9,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 1831.22, ""entry_time"": 1746358200000, ""exit_reason"": null, ""final_target"": 1844.7124880000003, ""fvg_ce"": 1829.375, ""fvg_high"": 1831.22, ""fvg_low"": 1827.53, ""fvg_ny_time"": ""2025-05-04 07:15"", ""fvg_time"": 1746357300000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-04 07:15"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-04 07:30"", ""retest_time"": 1746358200000, ""risk"": 6.746244000000161, ""risk_bps"": 36.840161204006954, ""rr_to_target"": 2.0, ""session_window"": ""07:00-08:00"", ""signal_ny_time"": ""2025-05-04 07:15"", ""signal_time"": 1746357300000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 1824.4737559999999, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 1837.9662440000002, ""tp2_price"": 1844.7124880000003}",0.27422666597885653,2.1033926433730703,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,short,ETHUSDT,15m,1746369000000,1746369000000,1746369900000,1746369000000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,1828.5,1828.5,1828.5,1831.9857,1831.9857,1821.5286,1825.0143,1821.5286,1821.5286,2.0,,,0.5,1.0,False,sl_hit,3.4856999999999516,19.06316652994231,conservative,False,True,False,False,10:00-11:00,2025-05-04 10:30,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,1828.5,1829.0,1828.75,,,,,,,,,,,,,,,,4,1746369000000,2.0,1,2,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 1828.5, ""entry_time"": 1746369000000, ""exit_reason"": null, ""final_target"": 1821.5286, ""fvg_ce"": 1828.75, ""fvg_high"": 1829.0, ""fvg_low"": 1828.5, ""fvg_ny_time"": ""2025-05-04 09:30"", ""fvg_time"": 1746365400000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-04 10:30"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-04 10:30"", ""retest_time"": 1746369000000, ""risk"": 3.4856999999999516, ""risk_bps"": 19.06316652994231, ""rr_to_target"": 2.0, ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-05-04 10:30"", ""signal_time"": 1746369000000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 1831.9857, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 4, ""tp1_price"": 1825.0143, ""tp2_price"": 1821.5286}",4.980348280115942,3.8041139512867357,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,ETHUSDT,15m,1746427500000,1746427500000,1746429300000,1746428400000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,1816.8,1816.8,1816.8,1810.63664,1810.63664,1829.12672,1822.96336,1829.12672,1829.12672,2.0,,,0.5,1.0,True,tp_hit,6.1633600000000115,33.92426243945405,conservative,False,True,False,False,02:00-03:00,2025-05-05 02:45,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,1815.47,1816.8,1816.135,,,,,,,,,,,,,,,,1,1746428400000,2.0,1,,2,7,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 1816.8, ""entry_time"": 1746428400000, ""exit_reason"": null, ""final_target"": 1829.12672, ""fvg_ce"": 1816.135, ""fvg_high"": 1816.8, ""fvg_low"": 1815.47, ""fvg_ny_time"": ""2025-05-05 02:45"", ""fvg_time"": 1746427500000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-05 02:45"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-05 03:00"", ""retest_time"": 1746428400000, ""risk"": 6.1633600000000115, ""risk_bps"": 33.92426243945405, ""rr_to_target"": 2.0, ""session_window"": ""02:00-03:00"", ""signal_ny_time"": ""2025-05-05 02:45"", ""signal_time"": 1746427500000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 1810.63664, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 1822.96336, ""tp2_price"": 1829.12672}",2.2585083460969417,3.814477817294454,False,True,True,True,True,False,1.0,1.5,final_target_hit,True,True,True
silver_bullet,ict,short,ETHUSDT,15m,1746442800000,1746442800000,1746443700000,1746442800000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,1807.0,1807.0,1807.0,1823.6414,1823.6414,1773.7172,1790.3586,1773.7172,1773.7172,2.0,,,0.5,1.0,False,sl_hit,16.641399999999976,92.09407858328707,conservative,False,True,False,False,07:00-08:00,2025-05-05 07:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,1807.0,1812.2,1809.6,,,,,,,,,,,,,,,,1,1746442800000,2.0,1,30,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 1807.0, ""entry_time"": 1746442800000, ""exit_reason"": null, ""final_target"": 1773.7172, ""fvg_ce"": 1809.6, ""fvg_high"": 1812.2, ""fvg_low"": 1807.0, ""fvg_ny_time"": ""2025-05-05 06:45"", ""fvg_time"": 1746441900000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-05 07:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-05 07:00"", ""retest_time"": 1746442800000, ""risk"": 16.641399999999976, ""risk_bps"": 92.09407858328707, ""rr_to_target"": 2.0, ""session_window"": ""07:00-08:00"", ""signal_ny_time"": ""2025-05-05 07:00"", ""signal_time"": 1746442800000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 1823.6414, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 1790.3586, ""tp2_price"": 1773.7172}",0.8238489550158073,1.2619130601992639,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,short,ETHUSDT,15m,1746511200000,1746511200000,1746512100000,1746511200000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,1802.64,1802.64,1802.64,1807.630528,1807.630528,1792.6589440000005,1797.6494720000003,1792.6589440000005,1792.6589440000005,2.0,,,0.5,1.0,False,sl_hit,4.990527999999813,27.684551546619474,conservative,False,True,False,False,02:00-03:00,2025-05-06 02:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,1802.64,1803.4,1803.02,,,,,,,,,,,,,,,,2,1746511200000,2.0,1,4,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 1802.64, ""entry_time"": 1746511200000, ""exit_reason"": null, ""final_target"": 1792.6589440000005, ""fvg_ce"": 1803.02, ""fvg_high"": 1803.4, ""fvg_low"": 1802.64, ""fvg_ny_time"": ""2025-05-06 01:30"", ""fvg_time"": 1746509400000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-06 02:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-06 02:00"", ""retest_time"": 1746511200000, ""risk"": 4.990527999999813, ""risk_bps"": 27.684551546619474, ""rr_to_target"": 2.0, ""session_window"": ""02:00-03:00"", ""signal_ny_time"": ""2025-05-06 02:00"", ""signal_time"": 1746511200000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 1807.630528, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 2, ""tp1_price"": 1797.6494720000003, ""tp2_price"": 1792.6589440000005}",10.547982097285512,1.1842434307552379,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,ETHUSDT,15m,1746702000000,1746702000000,1746703800000,1746702900000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,1950.84,1950.84,1950.84,1938.0398320000002,1938.0398320000002,1976.4403359999994,1963.6401679999997,1976.4403359999994,1976.4403359999994,2.0,,,0.5,1.0,True,tp_hit,12.800167999999758,65.61362284964302,conservative,False,True,False,False,07:00-08:00,2025-05-08 07:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,1949.99,1950.84,1950.415,,,,,,,,,,,,,,,,1,1746702900000,2.0,1,,4,5,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 1950.84, ""entry_time"": 1746702900000, ""exit_reason"": null, ""final_target"": 1976.4403359999994, ""fvg_ce"": 1950.415, ""fvg_high"": 1950.84, ""fvg_low"": 1949.99, ""fvg_ny_time"": ""2025-05-08 07:00"", ""fvg_time"": 1746702000000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-08 07:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-08 07:15"", ""retest_time"": 1746702900000, ""risk"": 12.800167999999758, ""risk_bps"": 65.61362284964302, ""rr_to_target"": 2.0, ""session_window"": ""07:00-08:00"", ""signal_ny_time"": ""2025-05-08 07:00"", ""signal_time"": 1746702000000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 1938.0398320000002, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 1963.6401679999997, ""tp2_price"": 1976.4403359999994}",9.70768508663342,0.5124932735257904,False,True,True,True,True,False,1.0,1.5,final_target_hit,True,True,True
